clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Dick/To Canonbie Dick/Canonbie Dick,8,18,81,99,Dick,male,1.0,primary
The stranger/the stranger,32,7,18,25,The stranger,male,1.0,tertiary
a certain horse - dealer,15,1,17,18,a certain horse - dealer,male,1.0,tertiary
The wily horse - dealer,33,1,14,15,The wily horse - dealer,male,1.0,tertiary
The horse - dealer/the horse - dealer,39,3,9,12,The horse - dealer,male,1.0,tertiary
The old man/the old man,36,4,7,11,The old man,male,1.0,tertiary
Thomas the Rhymer,9,5,5,10,Thomas the Rhymer,male,1.0,tertiary
The Knights,93,1,7,8,The Knights,group/nonbinary,1.0,tertiary
the white - haired stranger,87,1,6,7,the white - haired stranger,unknown,0.0,tertiary
Dick/To Canonbie Dick/Canonbie Dick--His conductor,65,1,6,7,Dick's conductor,male,1.0,tertiary
Dick/To Canonbie Dick/Canonbie Dick--his mysterious friend,48,1,3,4,Dick's mysterious friend,male,1.0,tertiary
King Arthur/Arthur,10,2,2,4,King Arthur,male,1.0,tertiary
a venerable man,30,1,2,3,a venerable man,male,1.0,tertiary
The charmed Knights,92,1,2,3,The charmed Knights,group/nonbinary,1.0,tertiary
Dick/To Canonbie Dick/Canonbie Dick--his guide,61,2,1,3,Dick's guide,male,1.0,tertiary
the coward,113,1,2,3,the coward,male,1.0,tertiary
King Arthur/Arthur--his Knights,26,2,0,2,King Arthur's Knights,male,1.0,tertiary
"a knight , clad from head to foot in coal - black armour",78,1,1,2,"a knight , clad from head to foot in coal - black armour",male,1.0,tertiary
"The horse - dealer/the horse - dealer--the mysterious , white - headed stranger , who always paid him for the animal in old - fashioned golden pieces",45,1,1,2,"The horse - dealer's mysterious , white - headed stranger , who always paid him for the animal in old - fashioned golden pieces",male,1.0,tertiary
a good customer,44,1,1,2,a good customer,unknown,0.0,tertiary
men,25,2,0,2,men,male,1.0,tertiary
the wonderful Soothsayer,85,1,0,1,the wonderful Soothsayer,unknown,0.0,tertiary
Horn,14,1,0,1,Horn,unknown,0.0,tertiary
the luckless horse - dealer,97,1,0,1,the luckless horse - dealer,unknown,0.0,tertiary
Thomas of Ercildoune,13,1,0,1,Thomas of Ercildoune,unknown,0.0,tertiary
good man,108,1,0,1,good man,male,1.0,tertiary
"the still , cold figures",80,1,0,1,"the still , cold figures",unknown,0.0,tertiary
Knights,79,1,0,1,Knights,unknown,0.0,tertiary
the man,94,1,0,1,the man,male,1.0,tertiary
everyone else,51,1,0,1,everyone else,unknown,0.0,tertiary
Witches,60,1,0,1,Witches,unknown,0.0,tertiary
Witches,12,1,0,1,Witches,unknown,0.0,tertiary
Lucken Hare,11,1,0,1,Lucken Hare,unknown,0.0,tertiary
the country - folk,57,1,0,1,the country - folk,unknown,0.0,tertiary
old man,105,1,0,1,old man,male,1.0,tertiary
a brave man who asks to go home with me,102,1,0,1,a brave man who asks to go home with me,male,1.0,tertiary
Dick/To Canonbie Dick/Canonbie Dick--His ordinary customers,46,1,0,1,Dick's ordinary customers,unknown,0.0,tertiary
the two,40,1,0,1,the two,unknown,0.0,tertiary
the loser,101,1,0,1,the loser,unknown,0.0,tertiary
a man of some consequence,35,1,0,1,a man of some consequence,male,1.0,tertiary
the horse - dealer of Arthur,28,1,0,1,the horse - dealer of Arthur,unknown,0.0,tertiary
all men,24,1,0,1,all men,male,1.0,tertiary
a certain horse - dealer--The people who knew him,19,1,0,1,a certain horse - dealer's people who knew him,unknown,0.0,tertiary
a very fearless man,18,1,0,1,a very fearless man,male,1.0,tertiary
some shepherds,100,1,0,1,some shepherds,unknown,0.0,tertiary
