sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,0,came,15,19,15,19,2,5.0,14.0,5.0,14.0,,,,,verb.motion,0,subject,Confucius,2,9,11,male,1.0,primary
0,5,sought,165,171,165,171,3,34.0,163.0,34.0,163.0,,,,,verb.contact,2,subject,the Kilin,1,0,1,unknown,0.0,tertiary
0,5,sought,165,171,165,171,6,34.0,163.0,34.0,163.0,,,,,verb.contact,2,subject,a great man on earth,1,0,1,male,1.0,tertiary
1,1,studied,23,30,318,325,2,4.0,13.0,299.0,308.0,,,,,verb.cognition,3,subject,Confucius,2,9,11,male,1.0,primary
1,2,learned,43,50,338,345,2,4.0,13.0,299.0,308.0,,,,,verb.cognition,4,subject,Confucius,2,9,11,male,1.0,primary
1,3,came,62,66,357,361,2,4.0,13.0,299.0,308.0,,,,,verb.change,5,subject,Confucius,2,9,11,male,1.0,primary
2,0,did,3,6,380,383,2,0.0,2.0,377.0,379.0,17.0,25.0,394.0,402.0,verb.creation,6,subject,Confucius,2,9,11,male,1.0,primary
4,1,died,22,26,549,553,2,15.0,17.0,542.0,544.0,,,,,verb.body,7,subject,Confucius,2,9,11,male,1.0,primary
4,2,gave,30,34,557,561,2,27.0,29.0,554.0,556.0,,,,,verb.communication,10,subject,Confucius,2,9,11,male,1.0,primary
5,1,conquered,50,59,630,639,4,11.0,45.0,591.0,625.0,,,,,verb.social,9,subject,Tsin Schi Huang,4,12,16,male,1.0,primary
6,0,found,7,12,754,759,4,4.0,6.0,751.0,753.0,,,,,verb.possession,11,subject,Tsin Schi Huang,4,12,16,male,1.0,primary
7,1,wished,27,33,798,804,4,24.0,26.0,795.0,797.0,,,,,verb.emotion,13,subject,Tsin Schi Huang,4,12,16,male,1.0,primary
7,4,see,56,59,827,830,4,24.0,26.0,795.0,797.0,,,,,verb.perception,15,subject,Tsin Schi Huang,4,12,16,male,1.0,primary
8,0,advised,18,25,865,872,2,0.0,17.0,847.0,864.0,,,,,verb.communication,14,subject,Confucius,2,9,11,male,1.0,primary
8,0,advised,18,25,865,872,17,0.0,17.0,847.0,864.0,,,,,verb.communication,14,subject,Confucius's his officials,1,1,2,group/nonbinary,1.0,tertiary
