sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,3,appears,121,128,121,128,,,,,,"7,6",129.0,221.0,129.0,221.0,,,,,verb.change,1,True
1,1,studied,23,30,318,325,2,4.0,13.0,299.0,308.0,,,,,,,,,,verb.cognition,1,True
2,3,reverenced,61,71,438,448,,,,,,"11,10",72.0,111.0,449.0,488.0,,,,,verb.emotion,1,True
4,1,died,22,26,549,553,2,15.0,17.0,542.0,544.0,,,,,,,,,,verb.body,1,True
5,1,conquered,50,59,630,639,4,11.0,45.0,591.0,625.0,,60.0,82.0,640.0,662.0,,,,,verb.social,1,True
6,0,found,7,12,754,759,4,4.0,6.0,751.0,753.0,2,13.0,22.0,760.0,769.0,,,,,verb.possession,1,True
7,1,wished,27,33,798,804,4,24.0,26.0,795.0,797.0,,34.0,74.0,805.0,845.0,,,,,verb.emotion,1,True
8,0,advised,18,25,865,872,"2,17",0.0,17.0,847.0,864.0,4,26.0,29.0,873.0,876.0,,,,,verb.communication,1,True
12,1,meant,80,85,1231,1236,,,,,,22,86.0,116.0,1237.0,1267.0,,,,,verb.cognition,1,True
13,0,seated,16,22,1285,1291,4,0.0,15.0,1269.0,1284.0,4,23.0,30.0,1292.0,1299.0,31.0,41.0,1300.0,1310.0,verb.contact,1,True
16,2,left,59,63,1535,1539,23,0.0,11.0,1476.0,1487.0,,64.0,73.0,1540.0,1549.0,,,,,verb.motion,1,True
17,5,led,139,142,1690,1693,"26,4",114.0,138.0,1665.0,1689.0,,,,,,,,,,verb.motion,1,True
18,0,steals,4,10,1738,1744,4,1.0,3.0,1735.0,1737.0,,11.0,19.0,1745.0,1753.0,,,,,verb.possession,1,True
20,2,died,69,73,1957,1961,4,66.0,68.0,1954.0,1956.0,,,,,,,,,,verb.change,1,True
