sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,0,came,15,19,15,19,2,5.0,14.0,5.0,14.0,3,20.0,43.0,20.0,43.0,,,,,verb.motion,1
0,3,appears,121,128,121,128,,,,,,"7,6",129.0,221.0,129.0,221.0,,,,,verb.change,1
0,5,sought,165,171,165,171,"3,6",34.0,163.0,34.0,163.0,7,172.0,181.0,172.0,181.0,,,,,verb.contact,1
1,1,studied,23,30,318,325,2,4.0,13.0,299.0,308.0,,,,,,,,,,verb.cognition,1
1,2,learned,43,50,338,345,2,4.0,13.0,299.0,308.0,,51.0,57.0,346.0,352.0,,,,,verb.cognition,1
1,3,came,62,66,357,361,2,4.0,13.0,299.0,308.0,8,67.0,80.0,362.0,375.0,,,,,verb.change,1
2,0,did,3,6,380,383,2,0.0,2.0,377.0,379.0,,7.0,16.0,384.0,393.0,17.0,25.0,394.0,402.0,verb.creation,1
2,3,reverenced,61,71,438,448,,,,,,"11,10",72.0,111.0,449.0,488.0,,,,,verb.emotion,1
4,1,died,22,26,549,553,2,15.0,17.0,542.0,544.0,,,,,,,,,,verb.body,1
4,2,gave,30,34,557,561,2,27.0,29.0,554.0,556.0,,35.0,51.0,562.0,578.0,,,,,verb.communication,1
5,1,conquered,50,59,630,639,4,11.0,45.0,591.0,625.0,,60.0,82.0,640.0,662.0,,,,,verb.social,1
6,0,found,7,12,754,759,4,4.0,6.0,751.0,753.0,2,13.0,22.0,760.0,769.0,,,,,verb.possession,1
7,0,finding,5,12,776,783,,,,,,"2,4",13.0,22.0,784.0,793.0,,,,,verb.perception,1
7,1,wished,27,33,798,804,4,24.0,26.0,795.0,797.0,,34.0,74.0,805.0,845.0,,,,,verb.emotion,1
7,4,see,56,59,827,830,4,24.0,26.0,795.0,797.0,,60.0,74.0,831.0,845.0,,,,,verb.perception,1
8,0,advised,18,25,865,872,"2,17",0.0,17.0,847.0,864.0,4,26.0,29.0,873.0,876.0,,,,,verb.communication,1
8,3,listen,61,67,908,914,4,48.0,50.0,895.0,897.0,17,68.0,75.0,915.0,922.0,,,,,verb.perception,1
12,1,meant,80,85,1231,1236,,,,,,22,86.0,116.0,1237.0,1267.0,,,,,verb.cognition,1
13,0,seated,16,22,1285,1291,4,0.0,15.0,1269.0,1284.0,4,23.0,30.0,1292.0,1299.0,31.0,41.0,1300.0,1310.0,verb.contact,1
13,1,looked,46,52,1315,1321,4,0.0,15.0,1269.0,1284.0,,,,,,,,,,verb.perception,1
16,1,took,40,44,1516,1520,23,0.0,11.0,1476.0,1487.0,,45.0,54.0,1521.0,1530.0,,,,,verb.contact,1
16,2,left,59,63,1535,1539,23,0.0,11.0,1476.0,1487.0,,64.0,73.0,1540.0,1549.0,,,,,verb.motion,1
17,5,led,139,142,1690,1693,"26,4",114.0,138.0,1665.0,1689.0,,,,,,,,,,verb.motion,1
18,0,steals,4,10,1738,1744,4,1.0,3.0,1735.0,1737.0,,11.0,19.0,1745.0,1753.0,,,,,verb.possession,1
18,1,takes,24,29,1758,1763,4,1.0,3.0,1735.0,1737.0,,30.0,38.0,1764.0,1772.0,44.0,86.0,1778.0,1820.0,verb.possession,1
18,2,reach,47,52,1781,1786,4,1.0,3.0,1735.0,1737.0,,53.0,60.0,1787.0,1794.0,,,,,verb.motion,1
20,0,reached,12,19,1900,1907,4,9.0,11.0,1897.0,1899.0,,20.0,27.0,1908.0,1915.0,,,,,verb.motion,1
20,1,fell,31,35,1919,1923,4,28.0,30.0,1916.0,1918.0,4,36.0,73.0,1924.0,1961.0,,,,,verb.change,1
20,2,died,69,73,1957,1961,4,66.0,68.0,1954.0,1956.0,,,,,,,,,,verb.change,1
