sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
5,1,slept,54,59,379,384,1.0,50.0,53.0,375.0,378.0,,,,,,,,,,verb.body,1,True
6,2,dusting,87,94,493,500,1.0,0.0,16.0,406.0,422.0,,95.0,116.0,501.0,522.0,,,,,verb.contact,1,True
11,1,clattering,23,33,629,639,1.0,5.0,21.0,611.0,627.0,1,34.0,46.0,640.0,652.0,,,,,verb.perception,1,True
19,0,bundled,4,11,992,999,1.0,0.0,3.0,988.0,991.0,,12.0,22.0,1000.0,1010.0,27.0,38.0,1015.0,1026.0,verb.contact,1,True
21,1,fetch,60,65,1150,1155,1.0,0.0,16.0,1090.0,1106.0,,66.0,101.0,1156.0,1191.0,102.0,112.0,1192.0,1202.0,verb.contact,1,True
22,0,sniffed,26,33,1230,1237,1.0,10.0,21.0,1214.0,1225.0,,,,,,,,,,verb.body,1,True
23,0,smell,3,8,1267,1272,1.0,1.0,2.0,1265.0,1266.0,,9.0,25.0,1273.0,1289.0,,,,,verb.perception,1,True
25,2,see,16,19,1349,1352,1.0,10.0,11.0,1343.0,1344.0,,20.0,50.0,1353.0,1383.0,,,,,verb.perception,1,True
26,1,met,29,32,1415,1418,1.0,25.0,28.0,1411.0,1414.0,4,33.0,68.0,1419.0,1454.0,,,,,verb.motion,1,True
28,0,looked,17,23,1495,1501,1.0,0.0,16.0,1478.0,1494.0,1,24.0,30.0,1502.0,1508.0,31.0,39.0,1509.0,1517.0,verb.perception,1,True
29,0,wished,4,10,1523,1529,1.0,0.0,3.0,1519.0,1522.0,1,11.0,31.0,1530.0,1550.0,,,,,verb.emotion,1,True
31,2,buy,21,24,1600,1603,1.0,1.0,2.0,1580.0,1581.0,,25.0,37.0,1604.0,1616.0,,,,,verb.possession,1,True
32,1,doing,17,22,1635,1640,5.0,4.0,8.0,1622.0,1626.0,,,,,,,,,,verb.social,1,True
33,2,say,43,46,1695,1698,5.0,7.0,10.0,1659.0,1662.0,"7,6",47.0,64.0,1699.0,1716.0,,,,,verb.communication,1,True
