clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Mr. Jackson/the smiling Mr. Jackson,11,14,46,60,Mr. Jackson,male,1.0,primary
Mrs. Thomasina Tittlemouse/Mrs. Tittlemouse,1,26,23,49,Mrs. Thomasina Tittlemouse,female,1.0,primary
Babbitty Bumble/Babbitty,5,4,4,8,Babbitty Bumble,female,1.0,tertiary
Tiddly,12,4,0,4,Tiddly,unknown,0.0,tertiary
Wizz,8,3,0,3,Wizz,unknown,0.0,tertiary
three creepy - crawly people,48,1,2,3,three creepy - crawly people,group/nonbinary,1.0,tertiary
Miss Butterfly,13,1,1,2,Miss Butterfly,female,1.0,tertiary
Buzz,10,2,0,2,Buzz,unknown,0.0,tertiary
Three or four other bees,32,1,1,2,Three or four other bees,group/nonbinary,1.0,tertiary
Wizzz,9,2,0,2,Wizzz,unknown,0.0,tertiary
Bizz,6,2,0,2,Bizz,unknown,0.0,tertiary
five other little mice,53,1,1,2,five other little mice,group/nonbinary,1.0,tertiary
Bizzz,7,1,0,1,Bizzz,unknown,0.0,tertiary
little dirty feet,36,1,0,1,little dirty feet,unknown,0.0,tertiary
"Babbitty Bumble--""Zizz",4,1,0,1,"Babbitty Bumble--""Zizz",unknown,0.0,tertiary
you bold bad spider,40,1,0,1,you bold bad spider,unknown,0.0,tertiary
Miss Muffet,3,1,0,1,Miss Muffet,unknown,0.0,tertiary
some one coughing in a fat voice,44,1,0,1,some one coughing in a fat voice,unknown,0.0,tertiary
Mrs. Thomasina Tittlemouse/Mrs. Tittlemouse--your children,39,1,0,1,Mrs. Thomasina Tittlemouse's children,unknown,0.0,tertiary
Mother Ladybird,2,1,0,1,Mother Ladybird,female,1.0,tertiary
three creepy - crawly people--Two of them,49,1,0,1,three creepy - crawly people's of them,unknown,0.0,tertiary
a little old woman,25,1,0,1,a little old woman,female,1.0,tertiary
visitors,33,1,0,1,visitors,unknown,0.0,tertiary
everybody,51,1,0,1,everybody,unknown,0.0,tertiary
