sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,3,said,verb.communication,2,2
1,3,said,verb.communication,2,289
1,3,said,verb.communication,15,2
1,3,said,verb.communication,15,289
1,4,wish,verb.emotion,2,2
1,8,see,verb.communication,2,2
1,10,procure,verb.possession,2,2
2,1,accompany,verb.motion,2,2
2,1,accompany,verb.motion,291,2
14,0,said,verb.communication,2,18
17,1,sung,verb.creation,18,18
20,0,ran,verb.motion,18,18
20,2,murmuring,verb.communication,18,18
22,1,lost,verb.possession,2,2
22,1,lost,verb.possession,2,33
24,0,spoke,verb.communication,2,2
24,0,spoke,verb.communication,2,33
27,3,had,verb.possession,2,18
29,0,spoke,verb.communication,2,2
29,0,spoke,verb.communication,2,33
29,1,learn,verb.cognition,2,33
31,0,stepped,verb.motion,2,2
39,2,beheld,verb.perception,2,2
39,2,beheld,verb.perception,2,44
41,1,pushed,verb.contact,2,2
41,1,pushed,verb.contact,2,33
48,0,approached,verb.motion,2,47
49,1,speak,verb.communication,2,47
50,3,saw,verb.perception,33,47
52,0,opened,verb.contact,2,2
52,1,saw,verb.perception,2,2
59,1,found,verb.possession,2,2
73,0,found,verb.cognition,2,2
75,0,mused,verb.cognition,2,2
76,3,playing,verb.social,2,2
78,2,found,verb.perception,18,18
79,1,answer,verb.communication,18,2
79,1,answer,verb.communication,18,300
81,0,said,verb.communication,18,2
81,0,said,verb.communication,18,302
81,0,said,verb.communication,18,18
81,0,said,verb.communication,18,11
81,5,receive,verb.possession,11,2
83,1,say,verb.communication,11,2
83,1,say,verb.communication,11,18
83,1,say,verb.communication,11,11
83,3,slain,verb.contact,18,2
86,3,restore,verb.change,18,18
89,2,told,verb.communication,18,2
92,0,declared,verb.communication,18,18
93,0,said,verb.communication,63,2
93,2,killed,verb.contact,2,2
104,0,looked,verb.perception,72,2
104,1,see,verb.perception,72,2
105,0,hoped,verb.emotion,73,2
105,1,awaited,verb.cognition,73,2
110,1,changed,verb.change,76,76
110,2,turned,verb.motion,76,76
111,1,watching,verb.perception,2,2
111,1,watching,verb.perception,78,2
111,2,demanded,verb.communication,2,5
111,2,demanded,verb.communication,78,5
113,0,decided,verb.cognition,78,73
113,0,decided,verb.cognition,78,80
113,1,give,verb.communication,78,73
113,1,give,verb.communication,78,80
114,0,said,verb.communication,78,78
116,1,bound,verb.contact,78,80
117,0,said,verb.communication,80,80
118,1,laid,verb.contact,78,80
120,6,turn,verb.motion,80,80
121,1,say,verb.communication,80,80
121,3,take,verb.social,80,80
123,1,give,verb.possession,80,80
129,1,saying,verb.communication,80,80
130,1,lost,verb.possession,80,80
131,0,heard,verb.perception,80,90
132,1,saying,verb.communication,91,89
132,1,saying,verb.communication,91,311
134,0,felt,verb.perception,2,80
135,4,find,verb.perception,80,80
136,0,spoke,verb.communication,91,80
136,1,said,verb.communication,91,80
136,1,said,verb.communication,91,314
139,1,see,verb.perception,80,96
139,1,see,verb.perception,80,97
140,2,spoke,verb.communication,98,2
140,2,spoke,verb.communication,96,2
140,2,spoke,verb.communication,80,2
140,2,spoke,verb.communication,99,2
141,0,said,verb.communication,98,98
141,0,said,verb.communication,98,316
141,0,said,verb.communication,98,289
141,0,said,verb.communication,289,98
141,0,said,verb.communication,289,316
141,0,said,verb.communication,289,289
141,3,brought,verb.contact,316,289
142,0,saw,verb.perception,316,289
143,0,attempted,verb.social,289,316
143,1,approach,verb.motion,289,316
143,3,transported,verb.motion,316,289
149,2,do,verb.social,98,98
151,1,wished,verb.emotion,98,323
151,1,wished,verb.emotion,98,289
151,2,get,verb.change,98,323
151,2,get,verb.change,98,289
152,4,give,verb.possession,98,328
152,4,give,verb.possession,98,325
152,4,give,verb.possession,98,324
152,4,give,verb.possession,98,289
152,4,give,verb.possession,98,98
152,4,give,verb.possession,98,326
152,4,give,verb.possession,98,327
153,0,dropped,verb.motion,2,2
154,1,behold,verb.perception,2,2
154,1,behold,verb.perception,2,100
154,2,made,verb.change,2,2
154,2,made,verb.change,100,2
158,2,refused,verb.possession,6,332
158,2,refused,verb.possession,6,6
158,2,refused,verb.possession,6,101
159,0,learns,verb.cognition,101,334
159,0,learns,verb.cognition,101,333
159,0,learns,verb.cognition,101,289
