sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
1,4,wish,108,112,200,204,2,106.0,107.0,198.0,199.0,2,113.0,185.0,205.0,277.0,,,,,verb.emotion,1,True
2,0,ask,5,8,283,286,,,,,,"2,291",9.0,20.0,287.0,298.0,,,,,verb.communication,1,True
6,2,conversing,36,46,603,613,,27.0,31.0,594.0,598.0,21,47.0,62.0,614.0,629.0,,,,,verb.contact,1,True
9,0,looked,8,14,740,746,2,0.0,7.0,732.0,739.0,,32.0,49.0,764.0,781.0,,,,,verb.perception,1,True
10,0,said,13,17,908,912,"2,3",1.0,7.0,896.0,902.0,,,,,,,,,,verb.communication,1,True
14,1,cook,33,37,1193,1197,2,29.0,32.0,1189.0,1192.0,,38.0,53.0,1198.0,1213.0,,,,,verb.creation,1,True
15,2,swung,66,71,1282,1287,2,49.0,65.0,1265.0,1281.0,,,,,,,,,,verb.contact,1,True
16,1,tell,25,29,1396,1400,,,,,,2,30.0,32.0,1401.0,1403.0,,,,,verb.communication,1,True
17,1,sung,23,27,1464,1468,18,0.0,10.0,1441.0,1451.0,18,28.0,47.0,1469.0,1488.0,,,,,verb.creation,1,True
18,5,return,159,165,1648,1654,18,150.0,152.0,1639.0,1641.0,,166.0,188.0,1655.0,1677.0,,,,,verb.change,1,True
19,1,shifted,39,46,1746,1753,,,,,,18,47.0,56.0,1754.0,1763.0,57.0,150.0,,,verb.motion,1,True
20,0,ran,37,40,1896,1899,18,26.0,36.0,1885.0,1895.0,18,41.0,51.0,1900.0,1910.0,,,,,verb.motion,1,True
21,1,gilding,48,55,2042,2049,,,,,,18,56.0,64.0,2050.0,2058.0,,,,,verb.change,1,True
22,1,lost,30,34,2090,2094,2,0.0,19.0,2060.0,2079.0,"2,33",35.0,99.0,2095.0,2159.0,,,,,verb.possession,1,True
23,0,pleased,20,27,2180,2187,,10.0,19.0,2170.0,2179.0,2,28.0,35.0,2188.0,2195.0,36.0,44.0,2196.0,2204.0,verb.emotion,1,True
24,0,spoke,3,8,2297,2302,2,0.0,2.0,2294.0,2296.0,"2,33",9.0,22.0,2303.0,2316.0,,,,,verb.communication,1,True
25,2,skimmed,70,77,2415,2422,2,0.0,2.0,2345.0,2347.0,,78.0,88.0,2423.0,2433.0,89.0,95.0,2434.0,2440.0,verb.contact,1,True
26,2,came,75,79,2555,2559,2,72.0,74.0,2552.0,2554.0,,,,,,,,,,verb.motion,1,True
27,1,kissing,59,66,2687,2694,,43.0,58.0,2671.0,2686.0,18,67.0,77.0,2695.0,2705.0,,,,,verb.contact,1,True
28,0,Binding,0,7,2801,2808,,,,,,18,8.0,18.0,2809.0,2819.0,34.0,44.0,,,verb.contact,1,True
29,0,spoke,9,14,2995,3000,2,0.0,2.0,2986.0,2988.0,"2,33",15.0,28.0,3001.0,3014.0,30.0,81.0,3016.0,3067.0,verb.communication,1,True
30,0,murmured,11,19,3080,3088,18,0.0,10.0,3069.0,3079.0,,,,,,,,,,verb.communication,1,True
31,0,stepped,13,20,3121,3128,2,5.0,12.0,3113.0,3120.0,2,28.0,119.0,3136.0,3227.0,,,,,verb.motion,1,True
32,0,heard,12,17,3241,3246,2,9.0,11.0,3238.0,3240.0,,18.0,39.0,3247.0,3268.0,,,,,verb.perception,1,True
33,0,appeared,17,25,3337,3345,,,,,,41,26.0,64.0,3346.0,3384.0,,,,,verb.perception,1,True
35,0,hear,2,6,3437,3441,2,0.0,1.0,3435.0,3436.0,,7.0,14.0,3442.0,3449.0,,,,,verb.perception,1,True
36,1,look,18,22,3468,3472,41,15.0,17.0,3465.0,3467.0,,,,,,,,,,verb.perception,1,True
37,0,made,11,15,3490,3494,18,0.0,10.0,3479.0,3489.0,,16.0,25.0,3495.0,3504.0,,,,,verb.social,1,True
38,0,heard,14,19,3520,3525,2,6.0,13.0,3512.0,3519.0,,20.0,55.0,3526.0,3561.0,57.0,130.0,3563.0,3636.0,verb.perception,1,True
39,2,beheld,79,85,3717,3723,2,76.0,78.0,3714.0,3716.0,"2,44",86.0,128.0,3724.0,3766.0,,,,,verb.perception,1,True
41,2,saying,40,46,3880,3886,2,0.0,2.0,3840.0,3842.0,,64.0,70.0,3904.0,3910.0,,,,,verb.communication,1,True
44,0,received,7,15,3953,3961,2,4.0,6.0,3950.0,3952.0,,16.0,25.0,3962.0,3971.0,,,,,verb.perception,1,True
45,0,seemed,11,17,3984,3990,"2,33",0.0,10.0,3973.0,3983.0,,,,,,,,,,verb.perception,1,True
46,1,smiling,21,28,4048,4055,33,5.0,7.0,4032.0,4034.0,,,,,,,,,,verb.body,1,True
47,1,glided,30,36,4118,4124,2,0.0,7.0,4088.0,4095.0,,,,,,,,,,verb.motion,1,True
48,0,approached,6,16,4159,4169,2,3.0,5.0,4156.0,4158.0,47,17.0,21.0,4170.0,4174.0,,,,,verb.motion,1,True
49,3,vanished,94,102,4319,4327,47,79.0,93.0,4304.0,4318.0,,,,,,,,,,verb.motion,1,True
50,3,saw,50,53,4388,4391,33,46.0,49.0,4384.0,4387.0,47,54.0,62.0,4392.0,4400.0,,,,,verb.perception,1,True
51,1,wakened,78,85,4480,4487,,,,,,18,86.0,96.0,4488.0,4498.0,,,,,verb.body,1,True
52,1,saw,43,46,4543,4546,2,40.0,42.0,4540.0,4542.0,2,47.0,66.0,4547.0,4566.0,,,,,verb.perception,1,True
53,0,observed,20,28,4588,4596,2,8.0,16.0,4576.0,4584.0,,,,,,,,,,verb.perception,1,True
56,3,appear,67,73,4765,4771,2,53.0,60.0,4751.0,4758.0,,,,,,,,,,verb.change,1,True
57,3,visit,56,61,4829,4834,2,32.0,34.0,4805.0,4807.0,,62.0,70.0,4835.0,4843.0,,,,,verb.social,1,True
