sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"One day, when the season had commenced for fish to be plenty, the mother of Wassamo said to him, ""My son, I wish you would go to yonder point and see if you can not procure me some fish; ",wish,BEFORE," and ask your cousin to accompany you."" ",ask,1,2,4,0
" and ask your cousin to accompany you."" ",ask,AFTER,"They lit a fire, and while they sat conversing with each other, the moon arose. ",conversing,2,6,0,2
"They lit a fire, and while they sat conversing with each other, the moon arose. ",conversing,BEFORE,"Wassamo looked out on the water toward their nets, and he saw that the little black spots, which were no other than the floats, dotting the lake, had disappeared. ",looked,6,9,2,0
"Wassamo looked out on the water toward their nets, and he saw that the little black spots, which were no other than the floats, dotting the lake, had disappeared. ",looked,BEFORE,"""Cousin,"" he said, ""let us visit our nets; ",said,9,10,0,0
"""Cousin,"" he said, ""let us visit our nets; ",said,AFTER,"""Wassamo,"" said the cousin, ""you cook that we may eat."" ",cook,10,14,0,1
"""Wassamo,"" said the cousin, ""you cook that we may eat."" ",cook,BEFORE,"Wassamo set about the work at once, and soon had his great kettle swung upon its branch, while the cousin lay at his ease upon the other side of the fire. ",swung,14,15,1,2
"Wassamo set about the work at once, and soon had his great kettle swung upon its branch, while the cousin lay at his ease upon the other side of the fire. ",swung,BEFORE,"""Cousin,"" said Wassamo, ""tell me stories or sing me some love-songs."" ",tell,15,16,2,1
"""Cousin,"" said Wassamo, ""tell me stories or sing me some love-songs."" ",tell,BEFORE,"The cousin obeyed, and sung his plaintive songs; ",sung,16,17,1,1
"The cousin obeyed, and sung his plaintive songs; ",sung,BEFORE," or he would frequently break off in the midst of a mournful chant, and begin to recite a mirthful story, and then in the midst of Wassamo's laughter he would return to the plaintive ditty--just as it suited his fancy; ",return,17,18,1,5
" or he would frequently break off in the midst of a mournful chant, and begin to recite a mirthful story, and then in the midst of Wassamo's laughter he would return to the plaintive ditty--just as it suited his fancy; ",return,AFTER," for the cousin was gay of spirit, and shifted his humor faster than the fleecy clouds that appeared and disappeared in the night-sky over their heads. ",shifted,18,19,5,1
" for the cousin was gay of spirit, and shifted his humor faster than the fleecy clouds that appeared and disappeared in the night-sky over their heads. ",shifted,BEFORE,"In this changeful pastime the cousin ran his length, and then he fell away, murmuring parts of his song or story, into a silvery sleep; ",ran,19,20,1,0
"In this changeful pastime the cousin ran his length, and then he fell away, murmuring parts of his song or story, into a silvery sleep; ",ran,BEFORE, with the moon gliding through the branches and gilding his face. ,gilding,20,21,0,1
 with the moon gliding through the branches and gilding his face. ,gilding,AFTER,Wassamo in the mean while had lost the sound of his cousin's voice in the rich simmer of the kettle; ,lost,21,22,1,1
Wassamo in the mean while had lost the sound of his cousin's voice in the rich simmer of the kettle; ,lost,BEFORE," and when its music pleased his ear the most, as announcing that the fish were handsomely cooked, he lifted the kettle from the fire. ",pleased,22,23,1,0
" and when its music pleased his ear the most, as announcing that the fish were handsomely cooked, he lifted the kettle from the fire. ",pleased,BEFORE,"He spoke to his cousin, but he received no answer. ",spoke,23,24,0,0
"He spoke to his cousin, but he received no answer. ",spoke,BEFORE,"He went on with his housekeeping alone, and took the wooden ladle and skimmed the kettle neatly, for the fish were very plump and fat. ",skimmed,24,25,0,2
"He went on with his housekeeping alone, and took the wooden ladle and skimmed the kettle neatly, for the fish were very plump and fat. ",skimmed,BEFORE,"Wassamo had a torch of twisted bark in one hand to give light, and when he came to take out the fish, there was no one to have charge of the torch. ",came,25,26,2,2
"Wassamo had a torch of twisted bark in one hand to give light, and when he came to take out the fish, there was no one to have charge of the torch. ",came,AFTER,"The cousin was so happy in his sleep, with the silver moon kissing his cheeks, as though she were enamored of his fair looks, that Wassamo had not the heart to call him up. ",kissing,26,27,2,1
"The cousin was so happy in his sleep, with the silver moon kissing his cheeks, as though she were enamored of his fair looks, that Wassamo had not the heart to call him up. ",kissing,BEFORE,"Binding his girdle upon his brow, in this he thrust the torch, and went forward, with the light dancing through the green leaves at every turn of his head, to prepare the evening meal. ",Binding,27,28,1,0
"Binding his girdle upon his brow, in this he thrust the torch, and went forward, with the light dancing through the green leaves at every turn of his head, to prepare the evening meal. ",Binding,BEFORE,"He again spoke to his cousin, but gently, to learn whether he was in truth asleep. ",spoke,28,29,0,0
"He again spoke to his cousin, but gently, to learn whether he was in truth asleep. ",spoke,BEFORE,"The cousin murmured, but made no reply; ",murmured,29,30,0,0
"The cousin murmured, but made no reply; ",murmured,BEFORE, and Wassamo stepped softly about with the dancing fire-plume lighting up the gloom of the forest at every turn he made. ,stepped,30,31,0,0
 and Wassamo stepped softly about with the dancing fire-plume lighting up the gloom of the forest at every turn he made. ,stepped,BEFORE,"Suddenly he heard a laugh It was double, or the one must be the perfect echo of the other. ",heard,31,32,0,0
"Suddenly he heard a laugh It was double, or the one must be the perfect echo of the other. ",heard,BEFORE,To Wassamo there appeared to be two persons at no great distance. ,appeared,32,33,0,0
To Wassamo there appeared to be two persons at no great distance. ,appeared,BEFORE,I hear a laugh; ,hear,33,35,0,0
I hear a laugh; ,hear,BEFORE," awake and let us look out!"" ",look,35,36,0,1
