clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The goblin/the goblin,7,16,46,62,The goblin,male,1.0,primary
The student/the student,9,14,19,33,The student,male,1.0,secondary
the huckster/The huckster,5,14,4,18,the huckster,male,1.0,tertiary
The huckster 's wife/the huckster 's wife,15,3,9,12,The huckster 's wife,female,1.0,tertiary
The little goblin/the little goblin,50,2,10,12,The little goblin,male,1.0,tertiary
the lady,33,3,1,4,the lady,female,1.0,tertiary
the servant,88,1,2,3,the servant,female,1.0,tertiary
the little man,55,1,2,3,the little man,male,1.0,tertiary
A goblin,4,1,1,2,A goblin,male,1.0,tertiary
a neighbor,82,2,0,2,a neighbor,unknown,0.0,tertiary
the student who had lain down to rest,53,1,0,1,the student who had lain down to rest,unknown,0.0,tertiary
the watchman,78,1,0,1,the watchman,unknown,0.0,tertiary
a sensible sprite,56,1,0,1,a sensible sprite,unknown,0.0,tertiary
the student under such a tree,111,1,0,1,the student under such a tree,unknown,0.0,tertiary
the little creature,71,1,0,1,the little creature,unknown,0.0,tertiary
some with dark and sparkling eyes,47,1,0,1,some with dark and sparkling eyes,unknown,0.0,tertiary
others with eyes that were wonderfully blue and clear,48,1,0,1,others with eyes that were wonderfully blue and clear,unknown,0.0,tertiary
a regular student,0,1,0,1,a regular student,unknown,0.0,tertiary
a poor tub of the huckster,107,1,0,1,a poor tub of the huckster,unknown,0.0,tertiary
a regular huckster,2,1,0,1,a regular huckster,unknown,0.0,tertiary
a huckster who was a householder and sold the best butter,24,1,0,1,a huckster who was a householder and sold the best butter,unknown,0.0,tertiary
any man,23,1,0,1,any man,male,1.0,tertiary
a practical man,105,1,0,1,a practical man,male,1.0,tertiary
a clever man,104,1,0,1,a clever man,male,1.0,tertiary
an old woman,103,1,0,1,an old woman,female,1.0,tertiary
a woman who could do more than merely nod,16,1,0,1,a woman who could do more than merely nod,female,1.0,tertiary
the huckster/The huckster--his wife,13,1,0,1,the huckster's wife,female,1.0,tertiary
a householder and sold the best butter,25,1,0,1,a householder and sold the best butter,unknown,0.0,tertiary
