sentence_id,event_id,temporal_rank
0,1,0
6,0,1
7,4,2
8,0,3
9,0,4
10,0,5
13,3,6
12,0,7
14,0,8
15,0,9
18,2,10
17,3,11
19,1,12
20,0,13
21,1,14
22,0,15
24,0,16
26,0,17
27,0,18
30,3,19
28,1,20
33,3,21
32,0,22
31,5,23
35,2,24
34,1,25
36,0,26
37,1,27
38,1,28
39,4,29
41,0,30
40,4,31
42,8,32
43,3,33
44,2,34
45,4,35
47,5,36
48,2,37
49,0,38
51,5,39
52,0,40
55,2,41
54,1,42
56,0,43
58,0,44
61,0,45
60,0,46
62,0,47
63,3,48
66,1,49
65,2,50
67,2,51
68,0,52
70,1,53
71,0,54
74,0,55
75,2,56
76,0,57
77,3,58
79,2,59
78,3,60
80,1,61
83,1,62
84,0,63
85,1,64
86,3,65
88,0,66
89,1,67
93,0,68
92,0,69
96,0,70
97,0,71
98,1,72
100,2,73
101,0,74
103,6,75
102,0,76
