sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,0,tell,6,10,6,10,122,1.0,5.0,1.0,5.0,"124,122,123",11.0,71.0,11.0,71.0,,,,,verb.communication,1
0,1,tirled,45,51,45,51,122,40.0,44.0,40.0,44.0,123,52.0,56.0,52.0,56.0,57.0,71.0,,,verb.communication,1
6,0,thought,45,52,677,684,13,31.0,44.0,663.0,676.0,13,53.0,127.0,685.0,759.0,,,,,verb.cognition,1
6,2,like,68,72,700,704,13,58.0,61.0,690.0,693.0,13,73.0,106.0,705.0,738.0,107.0,119.0,739.0,751.0,verb.emotion,1
6,5,baked,180,185,812,817,13,124.0,127.0,756.0,759.0,,186.0,208.0,818.0,840.0,,,,,verb.creation,1
6,7,put,239,242,871,874,13,235.0,238.0,867.0,870.0,,243.0,247.0,875.0,879.0,253.0,278.0,885.0,910.0,verb.contact,1
7,4,take,77,81,989,993,"13,16",26.0,37.0,938.0,949.0,,82.0,88.0,994.0,1000.0,89.0,111.0,1001.0,1023.0,verb.body,1
8,0,fell,19,23,1044,1048,16,10.0,18.0,1035.0,1043.0,,24.0,39.0,1049.0,1064.0,,,,,verb.motion,1
8,2,broke,75,80,1100,1105,16,72.0,74.0,1097.0,1099.0,,81.0,84.0,1106.0,1109.0,85.0,103.0,1110.0,1128.0,verb.contact,1
8,4,eat,117,120,1142,1145,16,72.0,74.0,1097.0,1099.0,,121.0,123.0,1146.0,1148.0,,,,,verb.consumption,1
9,0,saw,23,26,1173,1176,18,5.0,22.0,1155.0,1172.0,,27.0,31.0,1177.0,1181.0,,,,,verb.perception,1
10,0,saw,23,26,1328,1331,13,9.0,22.0,1314.0,1327.0,,27.0,42.0,1332.0,1347.0,,,,,verb.cognition,1
10,4,carry,87,92,1392,1397,13,72.0,80.0,1377.0,1385.0,13,93.0,96.0,1398.0,1401.0,,,,,verb.contact,1
10,5,holding,98,105,1403,1410,,,,,,13,106.0,117.0,1411.0,1422.0,118.0,129.0,,,verb.contact,1
12,0,ran,3,6,1588,1591,18,0.0,2.0,1585.0,1587.0,,,,,,,,,,verb.motion,1
12,1,ran,15,18,1600,1603,18,12.0,14.0,1597.0,1599.0,,,,,,,,,,verb.motion,1
12,2,ran,27,30,1612,1615,18,24.0,26.0,1609.0,1611.0,,,,,,,,,,verb.motion,1
12,7,ran,135,138,1720,1723,18,108.0,110.0,1693.0,1695.0,,162.0,180.0,1747.0,1765.0,181.0,232.0,1766.0,1817.0,verb.motion,1
13,0,chanced,8,15,1827,1834,,5.0,7.0,1824.0,1826.0,26,16.0,52.0,1835.0,1871.0,,,,,verb.cognition,1
13,3,sitting,90,97,1909,1916,"26,27",58.0,84.0,1877.0,1903.0,,111.0,150.0,1930.0,1969.0,152.0,250.0,1971.0,2069.0,verb.contact,1
13,4,sewing,152,158,1971,1977,"26,27",58.0,84.0,1877.0,1903.0,,,,,,,,,,verb.contact,1
13,6,sitting,214,221,2033,2040,"30,29",192.0,209.0,2011.0,2028.0,,222.0,250.0,2041.0,2069.0,,,,,verb.contact,1
14,0,came,21,25,2092,2096,31,5.0,20.0,2076.0,2091.0,,26.0,35.0,2097.0,2106.0,36.0,52.0,2107.0,2123.0,verb.motion,1
14,1,trundling,26,35,2097,2106,31,5.0,20.0,2076.0,2091.0,,36.0,52.0,2107.0,2123.0,,,,,verb.motion,1
14,2,got,72,75,2143,2146,32,54.0,71.0,2125.0,2142.0,"32,34,33",76.0,166.0,2147.0,2237.0,,,,,verb.body,1
15,0,said,12,16,2251,2255,34,1.0,5.0,2240.0,2244.0,,,,,,,,,,verb.communication,1
17,3,fetch,51,56,2368,2373,34,46.0,47.0,2363.0,2364.0,,57.0,60.0,2374.0,2377.0,,,,,verb.contact,1
18,2,grasped,118,125,2518,2525,36,103.0,117.0,2503.0,2517.0,,126.0,142.0,2526.0,2542.0,144.0,189.0,2544.0,2589.0,verb.contact,1
19,0,tried,14,19,2604,2609,32,5.0,13.0,2595.0,2603.0,31,20.0,44.0,2610.0,2634.0,,,,,verb.social,1
19,1,catch,23,28,2613,2618,32,5.0,13.0,2595.0,2603.0,31,29.0,44.0,2619.0,2634.0,,,,,verb.contact,1
20,0,dodged,7,13,2643,2649,,4.0,6.0,2640.0,2642.0,32,14.0,18.0,2650.0,2654.0,,,,,verb.contact,1
20,4,tried,152,157,2788,2793,40,115.0,146.0,2751.0,2782.0,29,158.0,191.0,2794.0,2827.0,,,,,verb.social,1
21,1,stopped,52,59,2881,2888,29,49.0,51.0,2878.0,2880.0,,,,,,,,,,verb.motion,1
22,0,trundled,3,11,2998,3006,31,0.0,2.0,2995.0,2997.0,,,,,,,,,,verb.motion,1
22,2,winding,98,105,3093,3100,44,42.0,50.0,3037.0,3045.0,,106.0,120.0,3101.0,3115.0,,,,,verb.contact,1
24,0,said,0,4,3139,3143,,,,,,"44,46",5.0,62.0,3144.0,3201.0,,,,,verb.communication,1
26,0,cried,0,5,3209,3214,,,,,,5,6.0,9.0,3215.0,3218.0,10.0,41.0,,,verb.communication,1
26,1,jumping,22,29,3231,3238,,,,,,5,30.0,41.0,3239.0,3250.0,,,,,verb.motion,1
27,0,wonder,2,8,3276,3282,5,0.0,1.0,3274.0,3275.0,,9.0,27.0,3283.0,3301.0,,,,,verb.cognition,1
28,0,bother,7,13,3311,3317,,0.0,6.0,3304.0,3310.0,0,14.0,23.0,3318.0,3327.0,,,,,verb.emotion,1
28,1,said,44,48,3348,3352,0,36.0,41.0,3340.0,3345.0,"5,47",49.0,56.0,3353.0,3360.0,,,,,verb.communication,1
30,1,threw,33,38,3484,3489,49,20.0,32.0,3471.0,3483.0,"49,31",39.0,42.0,3490.0,3493.0,,,,,verb.possession,1
30,2,tried,76,81,3527,3532,50,64.0,75.0,3515.0,3526.0,50,82.0,142.0,3533.0,3593.0,,,,,verb.social,1
30,3,chase,85,90,3536,3541,50,64.0,75.0,3515.0,3526.0,,91.0,93.0,3542.0,3544.0,94.0,107.0,3545.0,3558.0,verb.motion,1
30,4,knock,112,117,3563,3568,50,64.0,75.0,3515.0,3526.0,,118.0,120.0,3569.0,3571.0,126.0,142.0,3577.0,3593.0,verb.contact,1
31,5,said,170,174,3765,3769,13,156.0,169.0,3751.0,3764.0,,,,,,,,,,verb.communication,1
32,0,came,26,30,3839,3843,,23.0,25.0,3836.0,3838.0,31,31.0,36.0,3844.0,3849.0,,,,,verb.motion,1
32,1,found,37,42,3850,3855,,,,,,49,43.0,55.0,3856.0,3868.0,56.0,79.0,,,verb.perception,1
33,1,filled,13,19,3907,3913,49,0.0,3.0,3894.0,3897.0,49,20.0,28.0,3914.0,3922.0,,,,,verb.change,1
33,3,standing,61,69,3955,3963,,50.0,60.0,3944.0,3954.0,49,70.0,100.0,3964.0,3994.0,,,,,verb.contact,1
34,1,cried,33,38,4029,4034,"49,132",1.0,26.0,3997.0,4022.0,,,,,,,,,,verb.communication,1
34,2,saw,48,51,4044,4047,49,44.0,47.0,4040.0,4043.0,,52.0,54.0,4048.0,4050.0,,,,,verb.perception,1
35,2,beginning,50,59,4102,4111,49,45.0,46.0,4097.0,4098.0,,60.0,74.0,4112.0,4126.0,,,,,verb.change,1
35,3,feel,63,67,4115,4119,49,45.0,46.0,4097.0,4098.0,,68.0,74.0,4120.0,4126.0,,,,,verb.body,1
35,5,have,85,89,4137,4141,49,80.0,81.0,4132.0,4133.0,49,90.0,119.0,4142.0,4171.0,,,,,verb.consumption,1
36,0,hopped,20,26,4194,4200,31,4.0,19.0,4178.0,4193.0,49,27.0,89.0,4201.0,4263.0,,,,,verb.motion,1
37,1,upset,44,49,4309,4314,49,33.0,36.0,4298.0,4301.0,,50.0,58.0,4315.0,4323.0,,,,,verb.emotion,1
38,1,put,30,33,4354,4357,49,22.0,25.0,4346.0,4349.0,,34.0,36.0,4358.0,4360.0,,,,,verb.contact,1
39,2,straightened,50,62,4500,4512,61,47.0,49.0,4497.0,4499.0,61,63.0,72.0,4513.0,4522.0,73.0,100.0,4523.0,4550.0,verb.contact,1
39,4,saw,81,84,4531,4534,61,78.0,80.0,4528.0,4530.0,,85.0,100.0,4535.0,4550.0,,,,,verb.perception,1
40,4,said,91,95,4643,4647,"61,134",1.0,85.0,4553.0,4637.0,,,,,,,,,,verb.communication,1
41,0,like,8,12,4656,4660,61,6.0,7.0,4654.0,4655.0,,13.0,32.0,4661.0,4680.0,,,,,verb.emotion,1
41,3,give,62,66,4710,4714,61,55.0,56.0,4703.0,4704.0,62,67.0,71.0,4715.0,4719.0,,,,,verb.possession,1
42,0,had,23,26,4763,4766,62,4.0,22.0,4744.0,4762.0,61,27.0,63.0,4767.0,4803.0,,,,,verb.perception,1
42,7,trouble,146,153,4886,4893,61,135.0,137.0,4875.0,4877.0,61,154.0,161.0,4894.0,4901.0,162.0,177.0,4902.0,4917.0,verb.emotion,1
42,8,run,165,168,4905,4908,61,154.0,161.0,4894.0,4901.0,62,169.0,177.0,4909.0,4917.0,,,,,verb.motion,1
43,3,see,92,95,5011,5014,,70.0,72.0,4989.0,4991.0,62,96.0,113.0,5015.0,5032.0,,,,,verb.communication,1
43,5,see,110,113,5029,5032,62,96.0,100.0,5015.0,5019.0,,,,,,,,,,verb.perception,1
44,2,looked,64,70,5098,5104,67,61.0,63.0,5095.0,5097.0,,71.0,73.0,5105.0,5107.0,74.0,100.0,5108.0,5134.0,verb.perception,1
44,3,entered,93,100,5127,5134,31,77.0,92.0,5111.0,5126.0,,,,,,,,,,verb.motion,1
45,4,cried,87,92,5223,5228,67,1.0,81.0,5137.0,5217.0,,,,,,,,,,verb.communication,1
47,0,heard,34,39,5307,5312,62,15.0,33.0,5288.0,5306.0,,40.0,50.0,5313.0,5323.0,,,,,verb.perception,1
47,5,ran,161,164,5434,5437,71,113.0,135.0,5386.0,5408.0,,165.0,173.0,5438.0,5446.0,,,,,verb.motion,1
48,0,saw,12,15,5460,5463,71,9.0,11.0,5457.0,5459.0,71,16.0,42.0,5464.0,5490.0,,,,,verb.perception,1
48,2,catch,34,39,5482,5487,71,21.0,23.0,5469.0,5471.0,,40.0,42.0,5488.0,5490.0,,,,,verb.cognition,1
48,3,flung,47,52,5495,5500,71,44.0,46.0,5492.0,5494.0,71,53.0,69.0,5501.0,5517.0,77.0,108.0,5525.0,5556.0,verb.contact,1
48,4,knocking,92,100,5540,5548,71,44.0,46.0,5492.0,5494.0,,101.0,103.0,5549.0,5551.0,,,,,verb.contact,1
48,5,missed,147,153,5595,5601,71,144.0,146.0,5592.0,5594.0,71,154.0,161.0,5602.0,5609.0,,,,,verb.possession,1
49,0,came,23,27,5634,5638,73,11.0,22.0,5622.0,5633.0,,28.0,42.0,5639.0,5653.0,44.0,98.0,5655.0,5709.0,verb.motion,1
51,3,cloving,75,82,5823,5830,77,14.0,24.0,5762.0,5772.0,,83.0,85.0,5831.0,5833.0,104.0,162.0,5852.0,5910.0,verb.contact,1
51,5,heckling,127,135,5875,5883,79,110.0,122.0,5858.0,5870.0,77,136.0,162.0,5884.0,5910.0,,,,,verb.consumption,1
51,7,cloven,156,162,5904,5910,77,136.0,140.0,5884.0,5888.0,,,,,,,,,,verb.contact,1
52,0,cried,13,18,5925,5930,1,1.0,10.0,5913.0,5922.0,50,19.0,30.0,5931.0,5942.0,31.0,42.0,5943.0,5954.0,verb.communication,1
54,1,have,5,9,6025,6029,50,0.0,1.0,6020.0,6021.0,,10.0,24.0,6030.0,6044.0,,,,,verb.possession,1
55,1,have,10,14,6057,6061,49,5.0,6.0,6052.0,6053.0,,15.0,29.0,6062.0,6076.0,,,,,verb.possession,1
55,2,cried,32,37,6079,6084,49,1.0,29.0,6048.0,6076.0,49,38.0,50.0,6085.0,6097.0,,,,,verb.communication,1
56,0,Hit,1,4,6100,6103,,,,,,",50,2",5.0,7.0,6104.0,6106.0,,,,,verb.contact,1
58,0,played,16,22,6233,6239,73,4.0,15.0,6221.0,6232.0,,24.0,34.0,6241.0,6251.0,,,,,verb.creation,1
60,0,cried,0,5,6289,6294,,,,,,1,6.0,26.0,6295.0,6315.0,28.0,117.0,,,verb.communication,1
60,1,thought,36,43,6325,6332,1,32.0,35.0,6321.0,6324.0,"16,1",44.0,85.0,6333.0,6374.0,,,,,verb.cognition,1
60,4,hit,79,82,6368,6371,"16,1",49.0,60.0,6338.0,6349.0,,83.0,85.0,6372.0,6374.0,,,,,verb.contact,1
