clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The girl/the girl,6,5,24,29,The girl,female,1.0,primary
poor child,70,2,19,21,poor child,unknown,0.0,primary
the robbers,75,5,15,20,the robbers,group/nonbinary,1.0,primary
the bride,21,4,12,16,the bride,female,1.0,secondary
a miller,1,1,14,15,a miller,male,1.0,secondary
the bridegroom,11,3,12,15,the bridegroom,unknown,0.0,secondary
the old woman,22,7,5,12,the old woman,female,1.0,secondary
the wicked gang,25,1,8,9,the wicked gang,group/nonbinary,1.0,secondary
the miller,4,2,4,6,the miller,male,1.0,tertiary
sweetheart/Sweetheart,76,4,2,6,sweetheart,unknown,0.0,tertiary
another young woman,27,1,5,6,another young woman,female,1.0,tertiary
a beautiful daughter,2,1,4,5,a beautiful daughter,female,1.0,tertiary
"The robber , who during the story had grown deadly white",54,1,4,5,"The robber , who during the story had grown deadly white",male,1.0,tertiary
a young woman,94,1,3,4,a young woman,female,1.0,tertiary
an old old woman,83,1,3,4,an old old woman,female,1.0,tertiary
the wicked gang--One of them,30,1,3,4,the wicked gang's of them,male,1.0,tertiary
sweetheart/Sweetheart--thou pretty bride,64,3,0,3,sweetheart's pretty bride,unknown,0.0,tertiary
a very old woman,20,1,2,3,a very old woman,female,1.0,tertiary
poor child--your bridegroom,88,1,1,2,poor child's bridegroom,male,1.0,tertiary
The poor bride,28,1,1,2,The poor bride,female,1.0,tertiary
one of the robbers,96,1,1,2,one of the robbers,male,1.0,tertiary
"The robber , who during the story had grown deadly white--his whole gang",56,1,1,2,"The robber , who during the story had grown deadly white's whole gang",group/nonbinary,1.0,tertiary
the bride--my bridegroom,68,2,0,2,the bride's bridegroom,unknown,0.0,tertiary
a bride,7,1,1,2,a bride,female,1.0,tertiary
poor child--your spouse,72,1,0,1,poor child's spouse,unknown,0.0,tertiary
a bride--her bridegroom,8,1,0,1,a bride's bridegroom,unknown,0.0,tertiary
the folks,55,1,0,1,the folks,unknown,0.0,tertiary
a decent sort of man,57,1,0,1,a decent sort of man,male,1.0,tertiary
the company,53,1,0,1,the company,unknown,0.0,tertiary
the young woman,98,1,0,1,the young woman,female,1.0,tertiary
a suitor,3,1,0,1,a suitor,unknown,0.0,tertiary
Sweetheart,0,1,0,1,Sweetheart,unknown,0.0,tertiary
the miller--his daughter,5,1,0,1,the miller's daughter,unknown,0.0,tertiary
a miller--my bride,58,1,0,1,a miller's bride,unknown,0.0,tertiary
"a bride , and soon to be married",71,1,0,1,"a bride , and soon to be married",unknown,0.0,tertiary
neighbours,46,1,0,1,neighbours,unknown,0.0,tertiary
the friends,45,1,0,1,the friends,unknown,0.0,tertiary
The girl/the girl--her father,44,1,0,1,The girl's father,male,1.0,tertiary
The robber,33,1,0,1,The robber,unknown,0.0,tertiary
the wicked gang--their victim,31,1,0,1,the wicked gang's victim,unknown,0.0,tertiary
company,62,1,0,1,company,unknown,0.0,tertiary
no one there,14,1,0,1,no one there,unknown,0.0,tertiary
the pretty bride,16,1,0,1,the pretty bride,unknown,0.0,tertiary
cannibals,74,1,0,1,cannibals,unknown,0.0,tertiary
