sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"There lived in Boston a wise and ancient chemist by the name of Dr. Daws, who dabbled somewhat in magic. ",dabbled,BEFORE,"There also lived in Boston a young lady by the name of Claribel Sudds, who was possessed of much money, little wit and an intense desire to go upon the stage. ",possessed,0,1,1,2
"There also lived in Boston a young lady by the name of Claribel Sudds, who was possessed of much money, little wit and an intense desire to go upon the stage. ",possessed,BEFORE,"So Claribel went to Dr. Daws and said: ""I can neither sing nor dance; ",dance,1,2,2,4
"So Claribel went to Dr. Daws and said: ""I can neither sing nor dance; ",dance,AFTER, I cannot recite verse nor play upon the piano; ,play,2,3,4,2
 I cannot recite verse nor play upon the piano; ,play,BEFORE, yet I wish to go upon the stage. ,wish,3,5,2,0
 yet I wish to go upon the stage. ,wish,BEFORE,"What shall I do?"" ",do,5,6,0,1
"What shall I do?"" ",do,AFTER,"""Are you willing to pay for such accomplishments?"" ",pay,6,7,1,1
"""Are you willing to pay for such accomplishments?"" ",pay,BEFORE,asked the wise chemist. ,asked,7,8,1,0
asked the wise chemist. ,asked,BEFORE,"""Certainly,"" answered Claribel, jingling her purse. ",jingling,8,9,0,1
"""Certainly,"" answered Claribel, jingling her purse. ",jingling,BEFORE,"""Then come to me to-morrow at two o'clock,"" said he. ",said,9,10,1,1
"""Then come to me to-morrow at two o'clock,"" said he. ",said,AFTER,All that night he practiced what is known as chemical sorcery; ,practiced,10,11,1,0
All that night he practiced what is known as chemical sorcery; ,practiced,BEFORE, so that when Claribel Sudds came next day at two o'clock he showed her a small box filled with compounds that closely resembled French bonbons. ,came,11,12,0,0
 so that when Claribel Sudds came next day at two o'clock he showed her a small box filled with compounds that closely resembled French bonbons. ,came,BEFORE,"""This is a progressive age,"" said the old man, ""and I flatter myself your Uncle Daws keeps right along with the procession. ",flatter,12,13,0,2
"""This is a progressive age,"" said the old man, ""and I flatter myself your Uncle Daws keeps right along with the procession. ",flatter,BEFORE,"Now, one of your old-fashioned sorcerers would have made you some nasty, bitter pills to swallow; ",made,13,14,2,2
"Now, one of your old-fashioned sorcerers would have made you some nasty, bitter pills to swallow; ",made,BEFORE, but I have consulted your taste and convenience. ,consulted,14,15,2,1
 but I have consulted your taste and convenience. ,consulted,BEFORE,If you eat this one with the lavender color you can dance thereafter as lightly and gracefully as if you had been trained a lifetime. ,dance,15,17,1,2
If you eat this one with the lavender color you can dance thereafter as lightly and gracefully as if you had been trained a lifetime. ,dance,BEFORE,After you consume the pink confection you will sing like a nightingale. ,sing,17,18,2,2
After you consume the pink confection you will sing like a nightingale. ,sing,AFTER,Eating the white one will enable you to become the finest elocutionist in the land. ,Eating,18,19,2,0
