sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,4,looking,120.0,127.0,120.0,127.0,,94.0,97.0,94.0,97.0,12,134.0,142.0,134.0,142.0,143.0,177.0,,,verb.perception,1,True
1,2,seen,32.0,36.0,211.0,215.0,15,15.0,22.0,194.0,201.0,,,,,,,,,,verb.perception,1,True
2,2,worked,53.0,59.0,343.0,349.0,18,36.0,40.0,326.0,330.0,,,,,,,,,,verb.social,1,True
3,7,grew,138.0,142.0,493.0,497.0,4,134.0,137.0,489.0,492.0,,143.0,173.0,498.0,528.0,,,,,verb.change,1,True
4,0,hated,38.0,43.0,647.0,652.0,4,23.0,26.0,632.0,635.0,19,44.0,48.0,653.0,657.0,,,,,verb.emotion,1,True
5,5,talking,113.0,120.0,840.0,847.0,,,,,,"24,23",142.0,225.0,869.0,952.0,,,,,verb.communication,1,True
6,11,let,251.0,254.0,1205.0,1208.0,14,241.0,244.0,1195.0,1198.0,,255.0,259.0,1209.0,1213.0,,,,,verb.social,1,True
7,2,answered,50.0,58.0,1266.0,1274.0,,,,,,5,59.0,71.0,1275.0,1287.0,72.0,82.0,,,verb.communication,1,True
8,0,cried,12.0,17.0,1393.0,1398.0,,,,,,4,18.0,25.0,1399.0,1406.0,,,,,verb.communication,1,True
9,1,see,15.0,18.0,1483.0,1486.0,4,0.0,1.0,1468.0,1469.0,14,19.0,22.0,1487.0,1490.0,23.0,101.0,1491.0,1569.0,verb.perception,1,True
11,0,asked,0.0,5.0,1629.0,1634.0,,,,,,5,6.0,13.0,1635.0,1642.0,,,,,verb.communication,1,True
13,0,repeated,0.0,8.0,1737.0,1745.0,,,,,,4,9.0,16.0,1746.0,1753.0,18.0,36.0,,,verb.communication,1,True
14,2,despise,53.0,60.0,1828.0,1835.0,14,21.0,24.0,1796.0,1799.0,,61.0,66.0,1836.0,1841.0,,,,,verb.emotion,1,True
15,1,learn,20.0,25.0,1863.0,1868.0,14,11.0,15.0,1854.0,1858.0,6,26.0,36.0,1869.0,1879.0,,,,,verb.cognition,1,True
17,3,went,56.0,60.0,2108.0,2112.0,5,0.0,7.0,2052.0,2059.0,,,,,,,,,,verb.motion,1,True
18,1,said,34.0,38.0,2175.0,2179.0,27,1.0,31.0,2142.0,2172.0,29,39.0,58.0,2180.0,2199.0,,,,,verb.communication,1,True
19,3,cry,69.0,72.0,2301.0,2304.0,14,59.0,62.0,2291.0,2294.0,,,,,,,,,,verb.communication,1,True
20,0,Talking,0.0,7.0,2341.0,2348.0,,,,,,6,8.0,16.0,2349.0,2357.0,,,,,verb.communication,1,True
21,0,Thinking,0.0,8.0,2446.0,2454.0,,,,,,29,9.0,23.0,2455.0,2469.0,,,,,verb.cognition,1,True
22,1,look,28.0,32.0,2589.0,2593.0,29,24.0,27.0,2585.0,2588.0,,,,,,,,,,verb.perception,1,True
23,3,rest,32.0,36.0,2713.0,2717.0,31,1.0,4.0,2682.0,2685.0,,,,,,,,,,verb.body,1,True
24,0,asked,0.0,5.0,2728.0,2733.0,,,,,,5,6.0,13.0,2734.0,2741.0,15.0,39.0,,,verb.communication,1,True
25,2,rest,44.0,48.0,2813.0,2817.0,29,40.0,43.0,2809.0,2812.0,29,49.0,63.0,2818.0,2832.0,,,,,verb.body,1,True
27,0,inquired,0.0,8.0,2904.0,2912.0,,,,,,5,9.0,16.0,2913.0,2920.0,18.0,30.0,,,verb.communication,1,True
28,2,welcome,31.0,38.0,2967.0,2974.0,,10.0,20.0,2946.0,2956.0,"32,145",39.0,42.0,2975.0,2978.0,,,,,verb.contact,1,True
29,0,shook,14.0,19.0,3013.0,3018.0,32,0.0,13.0,2999.0,3012.0,32,20.0,28.0,3019.0,3027.0,,,,,verb.communication,1,True
30,1,answered,36.0,44.0,3065.0,3073.0,32,32.0,35.0,3061.0,3064.0,"32,148",68.0,105.0,3097.0,3134.0,,,,,verb.communication,1,True
31,1,speak,17.0,22.0,3154.0,3159.0,29,0.0,8.0,3137.0,3145.0,,,,,,,,,,verb.communication,1,True
32,1,said,17.0,21.0,3260.0,3264.0,29,1.0,10.0,3244.0,3253.0,,,,,,,,,,verb.communication,1,True
33,2,dine,31.0,35.0,3296.0,3300.0,29,21.0,24.0,3286.0,3289.0,,,,,,,,,,verb.consumption,1,True
34,4,answered,50.0,58.0,3414.0,3422.0,"32,18,149",1.0,43.0,3365.0,3407.0,,,,,,,,,,verb.communication,1,True
35,2,forbidden,57.0,66.0,3480.0,3489.0,,39.0,52.0,3462.0,3475.0,29,67.0,70.0,3490.0,3493.0,71.0,108.0,3494.0,3531.0,verb.communication,1,True
