clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Tephany,5,42,167,209,Tephany,female,1.0,primary
Denis,6,21,66,87,Denis,male,1.0,secondary
The girl/the girl,29,9,68,77,The girl,female,1.0,secondary
Barbaik Bourhis/Barbaik,4,13,26,39,Barbaik Bourhis,female,1.0,tertiary
The old woman/the old woman,32,9,15,24,The old woman,female,1.0,tertiary
"a woman named Barbaik Bourhis , who spent all her days in looking after her farm with the help of her niece Tephany--her niece",14,3,14,17,"a woman named Barbaik Bourhis , who spent all her days in looking after her farm with the help of her niece Tephany's niece",female,1.0,tertiary
the young man/The young man,59,4,9,13,the young man,male,1.0,tertiary
the two,15,2,7,9,the two,group/nonbinary,1.0,tertiary
Tephany--her aunt,27,5,4,9,Tephany's aunt,female,1.0,tertiary
the neighbours,63,2,6,8,the neighbours,group/nonbinary,1.0,tertiary
Aziliez,9,4,2,6,Aziliez,female,1.0,tertiary
granny dear,158,1,4,5,granny dear,unknown,0.0,tertiary
a young man,74,1,3,4,a young man,male,1.0,tertiary
the young men,106,1,3,4,the young men,male,1.0,tertiary
"a woman named Barbaik Bourhis , who spent all her days in looking after her farm with the help of her niece Tephany",12,1,3,4,"a woman named Barbaik Bourhis , who spent all her days in looking after her farm with the help of her niece Tephany",female,1.0,tertiary
the poor girl,95,1,3,4,the poor girl,female,1.0,tertiary
The girl/the girl--my pretty maiden,156,1,3,4,The girl's pretty maiden,female,1.0,tertiary
the fairy,70,4,0,4,the fairy,unknown,0.0,tertiary
others/Others,18,4,0,4,others,unknown,0.0,tertiary
The old woman/the old woman--no friends who would welcome you into their houses,145,1,2,3,The old woman's friends who would welcome you into their houses,group/nonbinary,1.0,tertiary
a lovely maiden,167,1,2,3,a lovely maiden,female,1.0,tertiary
girl,132,2,0,2,girl,female,1.0,tertiary
a little old woman,31,1,1,2,a little old woman,female,1.0,tertiary
poor people,19,1,1,2,poor people,group/nonbinary,1.0,tertiary
a group of people--their mother,104,1,1,2,a group of people's mother,female,1.0,tertiary
the young man from Plover,152,1,1,2,the young man from Plover,male,1.0,tertiary
Solomon,8,1,1,2,Solomon,unknown,0.0,tertiary
Mother Bourhis,7,1,1,2,Mother Bourhis,female,1.0,tertiary
Tephany--my dear,189,2,0,2,Tephany's dear,unknown,0.0,tertiary
a group of people,99,1,1,2,a group of people,group/nonbinary,1.0,tertiary
Denis--the man you love,194,1,1,2,Denis's man you love,male,1.0,tertiary
a great lady,175,2,0,2,a great lady,female,1.0,tertiary
Peasant,174,1,0,1,Peasant,unknown,0.0,tertiary
the wife of Denis,177,1,0,1,the wife of Denis,female,1.0,tertiary
"The girl/the girl--the poor peasant girl I always was , working hard for those she loves",193,1,0,1,"The girl's poor peasant girl I always was , working hard for those she loves",female,1.0,tertiary
rich people who could afford to waste time in talking,178,1,0,1,rich people who could afford to waste time in talking,unknown,0.0,tertiary
