sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,tell,25,29,25,29,,14.0,16.0,14.0,16.0,"5,4,6",30.0,152.0,30.0,152.0,,,,,verb.cognition,1,True
1,1,had,29,32,183,186,4,26.0,28.0,180.0,182.0,"9,4",33.0,95.0,187.0,249.0,,,,,verb.possession,1,True
2,1,give,35,39,286,290,"4,10",0.0,12.0,251.0,263.0,4,40.0,43.0,291.0,294.0,,,,,verb.possession,1,True
4,1,received,62,70,484,492,4,47.0,58.0,469.0,480.0,,,,,,,,,,verb.possession,1,True
5,1,bless,42,47,536,541,4,0.0,2.0,494.0,496.0,,48.0,95.0,542.0,589.0,,,,,verb.communication,1,True
6,5,repined,64,71,655,662,4,50.0,52.0,641.0,643.0,4,72.0,140.0,663.0,731.0,,,,,verb.communication,1,True
7,3,arrived,85,92,818,825,"13,4",57.0,71.0,790.0,804.0,,93.0,110.0,826.0,843.0,111.0,148.0,844.0,881.0,verb.motion,1,True
8,1,learn,12,17,895,900,,,,,,13,18.0,84.0,901.0,967.0,,,,,verb.cognition,1,True
9,4,beloved,121,128,1090,1097,1,114.0,116.0,1083.0,1085.0,15,129.0,148.0,1098.0,1117.0,,,,,verb.emotion,1,True
10,1,began,92,97,1211,1216,,50.0,91.0,1169.0,1210.0,"1,16,4",98.0,150.0,1217.0,1269.0,,,,,verb.change,1,True
11,4,disturbed,80,89,1412,1421,1,64.0,66.0,1396.0,1398.0,,,,,,,,,,verb.body,1,True
12,0,prepare,3,10,1449,1456,,,,,,1,11.0,18.0,1457.0,1464.0,,,,,verb.change,1,True
