clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh,1,27,145,172,The brave Wunzh,male,1.0,primary
the stranger,32,5,26,31,the stranger,male,1.0,tertiary
a poor Indian,4,1,17,18,a poor Indian,male,1.0,tertiary
The beautiful stranger/the beautiful stranger,31,3,7,10,The beautiful stranger,male,1.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--his father,16,8,2,10,The brave Wunzh's father,male,1.0,tertiary
Wunzh 's father--My son,99,1,6,7,Wunzh 's father's son,unknown,0.0,tertiary
the brave Wunzh,53,1,4,5,the brave Wunzh,male,1.0,tertiary
the Great Spirit/The Great Spirit,83,3,2,5,the Great Spirit,male,1.0,tertiary
this celestial visitor--My friend/my friend,85,4,0,4,this celestial visitor's friend,unknown,0.0,tertiary
"that Great Spirit who made all things in the sky , and on the earth",86,1,3,4,"that Great Spirit who made all things in the sky , and on the earth",unknown,0.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--his friend,54,3,0,3,The brave Wunzh's friend,unknown,0.0,tertiary
the youth,45,1,2,3,the youth,male,1.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--your people,88,2,1,3,The brave Wunzh's people,group/nonbinary,1.0,tertiary
this celestial visitor,34,1,2,3,this celestial visitor,unknown,0.0,tertiary
Wunzh 's father,48,1,2,3,Wunzh 's father,male,1.0,tertiary
a poor Indian--his eldest son,13,1,1,2,a poor Indian's eldest son,male,1.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--your fellow - creatures,98,1,1,2,The brave Wunzh's fellow - creatures,group/nonbinary,1.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--My father/my father,101,2,0,2,The brave Wunzh's father,male,1.0,tertiary
the whole family/The whole family,15,2,0,2,the whole family,unknown,0.0,tertiary
the old man,50,1,1,2,the old man,male,1.0,tertiary
the young man,36,1,1,2,the young man,male,1.0,tertiary
the beautiful sky - visitor,51,1,0,1,the beautiful sky - visitor,unknown,0.0,tertiary
The Master of Life,100,1,0,1,The Master of Life,unknown,0.0,tertiary
the representative to the little household upon earth of the Good Father who is in Heaven,59,1,0,1,the representative to the little household upon earth of the Good Father who is in Heaven,male,1.0,tertiary
Mondawmin,2,1,0,1,Mondawmin,unknown,0.0,tertiary
the family,63,1,0,1,the family,unknown,0.0,tertiary
the Good Father who is in Heaven,61,1,0,1,the Good Father who is in Heaven,male,1.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--his departed friend,67,1,0,1,The brave Wunzh's departed friend,unknown,0.0,tertiary
the Merciful Master who gave it,78,1,0,1,the Merciful Master who gave it,unknown,0.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--his angel friend,76,1,0,1,The brave Wunzh's angel friend,unknown,0.0,tertiary
our people,107,1,0,1,our people,unknown,0.0,tertiary
the friend of all mankind,103,1,0,1,the friend of all mankind,unknown,0.0,tertiary
the men of the bloody hand,89,1,0,1,the men of the bloody hand,male,1.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--your family,94,1,0,1,The brave Wunzh's family,unknown,0.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--Your father,93,1,0,1,The brave Wunzh's father,male,1.0,tertiary
the celestial visitor,41,1,0,1,the celestial visitor,unknown,0.0,tertiary
a poor Indian--his wife,5,1,0,1,a poor Indian's wife,female,1.0,tertiary
"a handsome young man , with a complexion of the softest and purest white",30,1,0,1,"a handsome young man , with a complexion of the softest and purest white",male,1.0,tertiary
The brave Wunzh/Brave Wunzh/Wunzh/the brave Wunzh--all others of his fellow - creatures,28,1,0,1,The brave Wunzh's others of his fellow - creatures,unknown,0.0,tertiary
family,27,1,0,1,family,unknown,0.0,tertiary
man,24,1,0,1,man,male,1.0,tertiary
a poor Indian--his younger brothers,17,1,0,1,a poor Indian's younger brothers,male,1.0,tertiary
an obedient boy,14,1,0,1,an obedient boy,male,1.0,tertiary
the Great Spirit,0,1,0,1,the Great Spirit,unknown,0.0,tertiary
a man of kind and contented disposition,11,1,0,1,a man of kind and contented disposition,male,1.0,tertiary
a poor Indian--His children,10,1,0,1,a poor Indian's children,unknown,0.0,tertiary
a poor Indian--his family,9,1,0,1,a poor Indian's family,unknown,0.0,tertiary
children,6,1,0,1,children,unknown,0.0,tertiary
the brave boy Wunzh,82,1,0,1,the brave boy Wunzh,male,1.0,tertiary
