sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"It was made of clay in the shape of a pig, and had been bought of the potter. ",bought,BEFORE,"There he stood upon the cupboard, high and lofty, looking down upon everything else in the room. ",stood,1,5,4,0
"There he stood upon the cupboard, high and lofty, looking down upon everything else in the room. ",stood,BEFORE,"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value. ",gave,5,6,0,3
"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value. ",gave,BEFORE,"The rest thought of this fact also, although they did not express it, for there were so many other things to talk about. ",express,6,7,3,1
"The rest thought of this fact also, although they did not express it, for there were so many other things to talk about. ",express,BEFORE,"She called out to the others, ""Let us have a game at being men and women, that is something worth playing at."" ",Let,7,9,1,1
"She called out to the others, ""Let us have a game at being men and women, that is something worth playing at."" ",Let,BEFORE,"And as the game was now to begin, all were invited to take part in it, even the children's wagon, which certainly belonged to the coarser playthings. ",invited,9,14,1,3
"And as the game was now to begin, all were invited to take part in it, even the children's wagon, which certainly belonged to the coarser playthings. ",invited,AFTER,He stood so high that they were afraid he would not accept a verbal message. ,stood,14,19,3,0
He stood so high that they were afraid he would not accept a verbal message. ,stood,BEFORE,"But in his reply, he said, if he had to take a part, he must enjoy the sport from his own home. ",enjoy,19,20,0,4
"But in his reply, he said, if he had to take a part, he must enjoy the sport from his own home. ",enjoy,BEFORE,They were to arrange for him to do so; ,arrange,20,21,4,1
They were to arrange for him to do so; ,arrange,AFTER,The little toy theatre was therefore put up in such a way that the money-pig could look directly into it. ,look,21,23,1,3
The little toy theatre was therefore put up in such a way that the money-pig could look directly into it. ,look,BEFORE,"Some wanted to begin with a comedy, and afterwards to have a tea party and a discussion for mental improvement, but they commenced with the latter first. ",begin,23,24,3,1
"Some wanted to begin with a comedy, and afterwards to have a tea party and a discussion for mental improvement, but they commenced with the latter first. ",begin,BEFORE,"The wagon of railways and steam power, for these subjects belonged to each of their professions, and it was right they should talk of them. ",talk,24,26,1,3
"The wagon of railways and steam power, for these subjects belonged to each of their professions, and it was right they should talk of them. ",talk,BEFORE,""" he professed to know what was the time of day, but there was a whisper that he did not go correctly. ",professed,26,28,3,0
""" he professed to know what was the time of day, but there was a whisper that he did not go correctly. ",professed,BEFORE,"When the play at the little theatre began, the rest sat and looked on; ",sat,28,31,0,1
"When the play at the little theatre began, the rest sat and looked on; ",sat,BEFORE," they were requested to applaud and stamp, or crack, when they felt gratified with what they saw. ",crack,31,32,1,3
" they were requested to applaud and stamp, or crack, when they felt gratified with what they saw. ",crack,AFTER,"But the riding-whip said he never cracked for old people, only for the young who were not yet married. ",cracked,32,33,3,1
"But the riding-whip said he never cracked for old people, only for the young who were not yet married. ",cracked,BEFORE,"""I crack for everybody,"" said the cracker. ",crack,33,34,1,0
"""I crack for everybody,"" said the cracker. ",crack,BEFORE,"""Yes, and a fine noise you make,"" thought the audience, as the play went on. ",thought,34,35,0,1
"""Yes, and a fine noise you make,"" thought the audience, as the play went on. ",thought,BEFORE,"It was not worth much, but it was very well played, and all the characters turned their painted sides to the audience, for they were made only to be seen on one side. ",turned,35,36,1,3
"It was not worth much, but it was very well played, and all the characters turned their painted sides to the audience, for they were made only to be seen on one side. ",turned,BEFORE,"The doll, whose neck had been darned, was so excited that the place in her neck burst, and the money-pig declared he must do something for one of the players, as they had all pleased him so much. ",declared,36,38,3,4
"The doll, whose neck had been darned, was so excited that the place in her neck burst, and the money-pig declared he must do something for one of the players, as they had all pleased him so much. ",declared,BEFORE,"So he made up his mind to remember one of them in his will, as the one to be buried with him in the family vault, whenever that event should happen. ",remember,38,39,4,1
"So he made up his mind to remember one of them in his will, as the one to be buried with him in the family vault, whenever that event should happen. ",remember,BEFORE,"They all enjoyed the comedy so much, that they gave up all thoughts of the tea party, and only carried out their idea of intellectual amusement, which they called playing at men and women; ",enjoyed,39,40,1,0
"They all enjoyed the comedy so much, that they gave up all thoughts of the tea party, and only carried out their idea of intellectual amusement, which they called playing at men and women; ",enjoyed,BEFORE,"All the while, each one thought most of himself, or of what the money-pig could be thinking. ",thought,40,42,0,0
"All the while, each one thought most of himself, or of what the money-pig could be thinking. ",thought,BEFORE,"His thoughts were on, as he supposed, a very distant time--of making his will, and of his burial, and of when it might all come to pass. ",making,42,43,0,2
"His thoughts were on, as he supposed, a very distant time--of making his will, and of his burial, and of when it might all come to pass. ",making,BEFORE,"Certainly sooner than he expected--for all at once down he came from the top of the press, fell on the ground, and was broken to pieces. ",broken,43,44,2,4
"Certainly sooner than he expected--for all at once down he came from the top of the press, fell on the ground, and was broken to pieces. ",broken,BEFORE,"The little ones twirled round like tops, and the large ones rolled away as far as they could, especially the one great silver crown piece who had often to go out into the world, and now he had his wish as well as all the rest of the money. ",rolled,44,46,4,1
