sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"It was made of clay in the shape of a pig, and had been bought of the potter. ",bought,BEFORE,"There he stood upon the cupboard, high and lofty, looking down upon everything else in the room. ",stood,1,5,4,0
"There he stood upon the cupboard, high and lofty, looking down upon everything else in the room. ",stood,BEFORE,"There he stood upon the cupboard, high and lofty, looking down upon everything else in the room. ",looking,5,5,0,1
"There he stood upon the cupboard, high and lofty, looking down upon everything else in the room. ",looking,AFTER,"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value. ",knew,5,6,1,0
"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value. ",knew,AFTER,"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value. ",had,6,6,0,1
"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value. ",had,BEFORE,"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value. ",gave,6,6,1,3
"He knew very well that he had enough inside him to buy up all the other toys, and this gave him a very good opinion of his own value. ",gave,BEFORE,"The rest thought of this fact also, although they did not express it, for there were so many other things to talk about. ",express,6,7,3,1
"The rest thought of this fact also, although they did not express it, for there were so many other things to talk about. ",express,BEFORE,"She called out to the others, ""Let us have a game at being men and women, that is something worth playing at."" ",Let,7,9,1,1
"She called out to the others, ""Let us have a game at being men and women, that is something worth playing at."" ",Let,BEFORE,"She called out to the others, ""Let us have a game at being men and women, that is something worth playing at."" ",have,9,9,1,2
"She called out to the others, ""Let us have a game at being men and women, that is something worth playing at."" ",have,BEFORE,"And as the game was now to begin, all were invited to take part in it, even the children's wagon, which certainly belonged to the coarser playthings. ",invited,9,14,2,3
"And as the game was now to begin, all were invited to take part in it, even the children's wagon, which certainly belonged to the coarser playthings. ",invited,AFTER,He stood so high that they were afraid he would not accept a verbal message. ,stood,14,19,3,0
He stood so high that they were afraid he would not accept a verbal message. ,stood,BEFORE,He stood so high that they were afraid he would not accept a verbal message. ,accept,19,19,0,3
He stood so high that they were afraid he would not accept a verbal message. ,accept,BEFORE,"But in his reply, he said, if he had to take a part, he must enjoy the sport from his own home. ",said,19,20,3,0
"But in his reply, he said, if he had to take a part, he must enjoy the sport from his own home. ",said,AFTER,"But in his reply, he said, if he had to take a part, he must enjoy the sport from his own home. ",take,20,20,0,2
"But in his reply, he said, if he had to take a part, he must enjoy the sport from his own home. ",take,BEFORE,"But in his reply, he said, if he had to take a part, he must enjoy the sport from his own home. ",enjoy,20,20,2,4
"But in his reply, he said, if he had to take a part, he must enjoy the sport from his own home. ",enjoy,BEFORE,They were to arrange for him to do so; ,arrange,20,21,4,1
They were to arrange for him to do so; ,arrange,AFTER,The little toy theatre was therefore put up in such a way that the money-pig could look directly into it. ,look,21,23,1,3
The little toy theatre was therefore put up in such a way that the money-pig could look directly into it. ,look,BEFORE,"Some wanted to begin with a comedy, and afterwards to have a tea party and a discussion for mental improvement, but they commenced with the latter first. ",wanted,23,24,3,0
"Some wanted to begin with a comedy, and afterwards to have a tea party and a discussion for mental improvement, but they commenced with the latter first. ",wanted,AFTER,"Some wanted to begin with a comedy, and afterwards to have a tea party and a discussion for mental improvement, but they commenced with the latter first. ",begin,24,24,0,1
"Some wanted to begin with a comedy, and afterwards to have a tea party and a discussion for mental improvement, but they commenced with the latter first. ",begin,BEFORE,"Some wanted to begin with a comedy, and afterwards to have a tea party and a discussion for mental improvement, but they commenced with the latter first. ",have,24,24,1,2
