coref_id,character_name,character_token,sentence_id,start_byte_in_sentence,end_byte_in_sentence,overlap
5,a man who went by the name of Old Dschang,a man who went by the name of Old Dschang,0,27,68,0
5,a man who went by the name of Old Dschang,his,3,40,43,1
5,a man who went by the name of Old Dschang,His,2,0,3,1
5,a man who went by the name of Old Dschang,He,1,0,2,0
5,a man who went by the name of Old Dschang,he,3,66,68,0
1,Old Dschang,Old Dschang,112,43,54,0
1,Old Dschang,Old Dschang,51,30,41,0
1,Old Dschang,me,12,93,95,0
1,Old Dschang,Old Dschang,44,24,35,0
1,Old Dschang,Old Dschang,25,36,47,0
1,Old Dschang,myself,13,51,57,0
1,Old Dschang,my,13,61,63,0
1,Old Dschang,his,40,16,19,0
1,Old Dschang,himself,40,3,10,0
1,Old Dschang,He,40,0,2,0
1,Old Dschang,him,14,122,125,0
1,Old Dschang,his,39,19,22,1
1,Old Dschang,He,15,0,2,0
1,Old Dschang,Old Dschang,39,0,11,0
1,Old Dschang,his,37,63,66,1
1,Old Dschang,Old Dschang,12,4,15,0
1,Old Dschang,you,16,8,11,0
1,Old Dschang,I,36,0,1,0
1,Old Dschang,I,35,31,32,0
1,Old Dschang,I,34,53,54,0
1,Old Dschang,I,34,19,20,0
1,Old Dschang,Old Dschang,34,5,16,0
1,Old Dschang,Old Dschang,32,60,71,0
1,Old Dschang,he,18,4,6,0
1,Old Dschang,he,18,52,54,0
1,Old Dschang,him,18,91,94,0
1,Old Dschang,Old Dschang,19,24,35,0
1,Old Dschang,his,27,54,57,1
1,Old Dschang,He,27,0,2,0
1,Old Dschang,his,22,45,48,1
1,Old Dschang,his,26,54,57,0
1,Old Dschang,Old Dschang,37,41,52,0
1,Old Dschang,Old Dschang,63,85,96,0
1,Old Dschang,I,13,37,38,0
1,Old Dschang,Old Dschang,75,77,88,0
1,Old Dschang,him,101,49,52,0
1,Old Dschang,he,102,68,70,0
1,Old Dschang,He,101,0,2,0
1,Old Dschang,him,100,48,51,0
1,Old Dschang,he,100,3,5,0
1,Old Dschang,Old Dschang,99,95,106,0
1,Old Dschang,he,103,30,32,0
1,Old Dschang,he,104,6,8,0
1,Old Dschang,My,75,1,3,1
1,Old Dschang,Old Dschang,96,67,78,0
1,Old Dschang,Old Dschang,4,0,11,0
1,Old Dschang,He,5,0,2,0
1,Old Dschang,he,95,4,6,0
1,Old Dschang,he,102,6,8,0
1,Old Dschang,his,91,3,6,1
1,Old Dschang,Old Dschang,89,84,95,0
1,Old Dschang,Old Dschang,78,0,11,0
1,Old Dschang,his,78,36,39,1
1,Old Dschang,Old Dschang,81,0,11,0
1,Old Dschang,his,81,16,19,1
1,Old Dschang,Old Dschang,84,41,52,0
1,Old Dschang,him,5,83,86,0
1,Old Dschang,he,85,30,32,0
1,Old Dschang,Old Dschang,104,13,24,1
1,Old Dschang,he,88,5,7,0
1,Old Dschang,his,88,16,19,1
1,Old Dschang,he,89,42,44,1
1,Old Dschang,he,7,13,15,0
1,Old Dschang,his,89,55,58,1
1,Old Dschang,Old Dschang,0,57,68,1
1,Old Dschang,his,102,18,21,0
7,a gardener,a gardener,26,66,76,0
7,a gardener,a gardener,1,45,55,0
8,His neighbor,His neighbor,2,0,12,0
9,Sir We,Sir We,2,20,26,0
2,Sir We/Sir,Sir We,29,38,44,0
2,Sir We/Sir,you,29,59,62,0
2,Sir We/Sir,you,35,10,13,0
2,Sir We/Sir,you,30,8,11,0
2,Sir We/Sir,you,31,9,12,0
2,Sir We/Sir,We,32,9,11,0
2,Sir We/Sir,you,34,63,66,0
2,Sir We/Sir,your,34,82,86,1
2,Sir We/Sir,Sir,42,5,8,0
2,Sir We/Sir,He,44,0,2,0
2,Sir We/Sir,your,29,147,151,1
2,Sir We/Sir,We,25,7,9,1
2,Sir We/Sir,his,42,16,19,1
2,Sir We/Sir,Sir We,3,0,6,0
2,Sir We/Sir,Sir We,14,129,135,0
2,Sir We/Sir,Sir We,21,62,68,0
10,his daughter,she,14,44,47,0
10,his daughter,your,10,35,39,0
10,his daughter,you,10,12,15,0
10,his daughter,yourself,9,89,97,1
10,his daughter,her,12,41,44,0
10,his daughter,you,8,53,56,0
10,his daughter,You,8,32,35,0
10,his daughter,I,16,77,78,0
10,his daughter,you,13,27,30,0
10,his daughter,she,16,38,41,0
10,his daughter,me,16,28,30,0
10,his daughter,I,16,1,2,0
10,his daughter,her,15,34,37,0
10,his daughter,her,7,53,56,0
10,his daughter,her,3,109,112,0
10,his daughter,she,14,82,85,0
10,his daughter,her,7,24,27,0
10,his daughter,she,14,108,111,0
10,his daughter,her,10,67,70,0
10,his daughter,his daughter,32,43,55,0
10,his daughter,his daughter,3,40,52,0
11,a match - maker,a match-maker,3,78,91,0
12,a suitable husband,a suitable husband,3,121,139,0
13,the match - maker,I,17,121,122,0
13,the match - maker,my,17,137,139,1
13,the match - maker,me,17,50,52,0
13,the match - maker,the match-maker,5,40,55,0
13,the match - maker,The match-maker,19,0,15,0
13,the match - maker,he,20,4,6,0
13,the match - maker,her,5,66,69,0
14,a husband,a husband,5,90,99,0
15,the old match - maker,the old match-maker,6,4,23,0
15,the old match - maker,The old match-maker,14,0,19,0
15,the old match - maker,his,14,30,33,0
15,the old match - maker,the old match-maker,8,5,24,0
114,a gentleman,a gentleman,9,11,22,1
115,a gentleman 's beautiful daughter,a gentleman's beautiful daughter,9,11,43,0
116,a poor old gardener like yourself,a poor old gardener like yourself,9,64,97,0
118,the old man,the old man,18,27,38,0
118,the old man,the old man,16,48,59,0
118,the old man,his,16,107,110,0
118,the old man,the old man,17,6,17,0
118,the old man,he,17,40,42,0
118,the old man,him,17,133,136,0
120,my daughter,my daughter,17,137,148,0
20,the latter,The latter,22,0,10,0
20,the latter,me,107,81,83,0
20,the latter,he,43,38,40,0
20,the latter,the latter,43,5,15,0
20,the latter,My,108,0,2,1
20,the latter,he,67,5,7,0
20,the latter,I,64,31,32,0
20,the latter,the latter,26,27,37,0
20,the latter,the latter,99,66,76,0
20,the latter,The latter,64,0,10,0
20,the latter,the latter,18,65,75,0
20,the latter,The latter,105,0,10,0
20,the latter,My,107,64,66,1
20,the latter,he,107,39,41,0
20,the latter,The latter,92,0,10,0
24,his wife,she,28,4,7,0
24,his wife,his wife,78,36,44,0
24,his wife,his wife,81,16,24,0
24,his wife,herself,27,109,116,0
24,his wife,his wife,37,63,71,0
24,his wife,she,22,67,70,0
24,his wife,his wife,22,45,53,0
24,his wife,you,38,36,39,0
24,his wife,his wife,27,54,62,0
24,his wife,her,28,78,81,0
24,his wife,his wife,39,19,27,0
24,his wife,her,39,49,52,0
24,his wife,her,28,53,56,1
