clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Old Dschang,1,21,45,66,Old Dschang,male,1.0,primary
the guest at the gate,63,1,25,26,the guest at the gate,male,1.0,secondary
a man who went by the name of Old Dschang--his daughter,10,2,19,21,a man who went by the name of Old Dschang's daughter,male,1.0,secondary
Old Dschang--his wife,24,7,9,16,Old Dschang's wife,female,1.0,tertiary
Sir/Sir We,2,5,11,16,Sir,male,1.0,tertiary
sir/Sir,34,4,7,11,sir,male,1.0,tertiary
The match - maker/the match - maker,13,2,5,7,The match - maker,female,0.5,tertiary
old Wang,4,5,2,7,old Wang,male,1.0,tertiary
the guest at the gate--His sister/his sister,73,2,5,7,the guest at the gate's sister,female,1.0,tertiary
the plow - boy/The plow - boy,49,3,4,7,the plow - boy,male,1.0,tertiary
the old man,118,3,3,6,the old man,male,1.0,tertiary
a man who went by the name of Old Dschang,5,1,4,5,a man who went by the name of Old Dschang,male,1.0,tertiary
Old Dschang 's plow - boy,105,1,4,5,Old Dschang 's plow - boy,male,1.0,tertiary
the girl,25,1,4,5,the girl,female,1.0,tertiary
the old match - maker/The old match - maker,15,3,1,4,the old match - maker,male,1.0,tertiary
Sir/Sir We--your daughter,124,2,2,4,Sir's daughter,female,1.0,tertiary
the guest at the gate--Your sister,136,1,2,3,the guest at the gate's sister,female,1.0,tertiary
the son,96,1,2,3,the son,male,1.0,tertiary
A young girl,97,1,2,3,A young girl,female,1.0,tertiary
a plow - boy who was plowing with two yellow steers,48,1,2,3,a plow - boy who was plowing with two yellow steers,male,1.0,tertiary
the girl--My father,121,1,1,2,the girl's father,male,1.0,tertiary
a gardener,7,2,0,2,a gardener,unknown,0.0,tertiary
the forest - keepers,102,1,1,2,the forest - keepers,group/nonbinary,1.0,tertiary
We 's son,69,1,1,2,We 's son,male,1.0,tertiary
Two maid - servants,65,1,1,2,Two maid - servants,group/nonbinary,1.0,tertiary
"Quite a few of the folks at home , to whom he described his adventures",87,1,0,1,"Quite a few of the folks at home , to whom he described his adventures",unknown,0.0,tertiary
the Fairies,3,1,0,1,the Fairies,unknown,0.0,tertiary
sister,81,1,0,1,sister,female,1.0,tertiary
their attendants,83,1,0,1,their attendants,unknown,0.0,tertiary
the blessed,140,1,0,1,the blessed,unknown,0.0,tertiary
a match - maker,11,1,0,1,a match - maker,unknown,0.0,tertiary
Old Dschang--his plow - boy,85,1,0,1,Old Dschang's plow - boy,male,1.0,tertiary
a holy man,90,1,0,1,a holy man,male,1.0,tertiary
"the folks at home , to whom he described his adventures",88,1,0,1,"the folks at home , to whom he described his adventures",unknown,0.0,tertiary
the guest at the gate's sister--her parents,77,1,0,1,the guest at the gate's sister's parents,unknown,0.0,tertiary
others,91,1,0,1,others,unknown,0.0,tertiary
Old Dschang--his son,93,1,0,1,Old Dschang's son,unknown,0.0,tertiary
Sir We,9,1,0,1,Sir We,unknown,0.0,tertiary
a man who went by the name of Old Dschang--His neighbor,8,1,0,1,a man who went by the name of Old Dschang's neighbor,male,1.0,tertiary
a saint,100,1,0,1,a saint,unknown,0.0,tertiary
My mistress,145,1,0,1,My mistress,unknown,0.0,tertiary
My master,146,1,0,1,My master,unknown,0.0,tertiary
Old Dschang--My sister,137,1,0,1,Old Dschang's sister,female,1.0,tertiary
a suitable husband,12,1,0,1,a suitable husband,male,1.0,tertiary
Sir/Sir We--Sir We 's daughter,27,1,0,1,Sir's We 's daughter,unknown,0.0,tertiary
a maid - servant,71,1,0,1,a maid - servant,unknown,0.0,tertiary
Old Dschang's wife--her relatives,32,1,0,1,Old Dschang's wife's relatives,unknown,0.0,tertiary
an aristocratic relative,33,1,0,1,an aristocratic relative,unknown,0.0,tertiary
there not enough young gentlemen in the neighborhood for your daughter,122,1,0,1,there not enough young gentlemen in the neighborhood for your daughter,male,1.0,tertiary
the girl--her mother,26,1,0,1,the girl's mother,female,1.0,tertiary
such a wrinkled old gardener,125,1,0,1,such a wrinkled old gardener,unknown,0.0,tertiary
The match - maker/the match - maker--my daughter,120,1,0,1,The match - maker's daughter,unknown,0.0,tertiary
my son,132,1,0,1,my son,unknown,0.0,tertiary
either of them,41,1,0,1,either of them,unknown,0.0,tertiary
their daughter,44,1,0,1,their daughter,unknown,0.0,tertiary
their son,45,1,0,1,their son,unknown,0.0,tertiary
a man who went by the name of Old Dschang's daughter--a poor old gardener like yourself,116,1,0,1,a man who went by the name of Old Dschang's daughter's poor old gardener like yourself,male,1.0,tertiary
a gentleman 's beautiful daughter,115,1,0,1,a gentleman 's beautiful daughter,male,1.0,tertiary
A messenger in a purple robe,62,1,0,1,A messenger in a purple robe,unknown,0.0,tertiary
a gentleman,114,1,0,1,a gentleman,male,1.0,tertiary
two rows of beautiful girls in a long processional,66,1,0,1,two rows of beautiful girls in a long processional,female,1.0,tertiary
The guest,67,1,0,1,The guest,unknown,0.0,tertiary
a husband,14,1,0,1,a husband,male,1.0,tertiary
the plow - boy/The plow - boy--his brother - in - law,109,1,0,1,the plow - boy's brother - in - law,male,1.0,tertiary
