sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
22,0,jeered,6,12,1578,1584,4.0,1.0,5.0,1573.0,1577.0,,,,,verb.emotion,True,2,subject,everybody,1.0,1.0,2.0,group/nonbinary,1.0,secondary
23,3,talked,75,81,1703,1709,5.0,62.0,64.0,1690.0,1692.0,,,,,verb.communication,True,4,subject,the teapot,1.0,7.0,8.0,unknown,0.0,primary
24,2,placed,30,36,1753,1759,5.0,1.0,2.0,1724.0,1725.0,,,,,verb.contact,True,3,subject,the teapot,1.0,7.0,8.0,unknown,0.0,primary
25,0,fell,2,6,1838,1842,5.0,0.0,1.0,1836.0,1837.0,,,,,verb.change,True,5,subject,the teapot,1.0,7.0,8.0,unknown,0.0,primary
43,1,say,25,28,2850,2853,9.0,16.0,24.0,2841.0,2849.0,,,,,verb.communication,True,7,subject,,,,,,,
12,1,makes,25,30,956,961,15.0,31.0,60.0,962.0,991.0,,,,,verb.change,True,0,direct_object,the queen of the tea table,1.0,0.0,1.0,female,1.0,tertiary
13,0,spread,2,8,995,1001,16.0,16.0,47.0,1009.0,1040.0,,,,,verb.contact,True,1,direct_object,thirsting mankind,1.0,0.0,1.0,unknown,0.0,tertiary
23,3,talked,75,81,1703,1709,5.0,82.0,93.0,1710.0,1721.0,,,,,verb.communication,True,4,direct_object,the teapot,1.0,7.0,8.0,unknown,0.0,primary
26,1,began,25,30,1918,1923,5.0,31.0,45.0,1924.0,1938.0,,,,,verb.change,True,6,direct_object,the teapot,1.0,7.0,8.0,unknown,0.0,primary
45,1,thrown,6,12,3002,3008,11.0,17.0,62.0,3013.0,3058.0,,,,,verb.contact,True,8,direct_object,an old potsherd,1.0,0.0,1.0,unknown,0.0,tertiary
