sentence_id,event_id,temporal_rank
0,5,0
4,2,1
3,5,2
2,0,3
1,0,4
6,4,5
5,6,6
7,6,7
8,2,8
9,2,9
10,4,10
11,2,11
12,2,12
13,1,13
16,0,14
15,0,15
14,1,16
17,2,17
19,4,18
21,0,19
20,6,20
22,1,21
23,1,22
24,2,23
26,1,24
25,1,25
27,1,26
29,0,27
28,4,28
30,2,29
31,0,30
32,1,31
33,0,32
34,1,33
35,0,34
37,3,35
38,2,36
41,2,37
39,1,38
43,7,39
42,4,40
46,1,41
45,0,42
47,2,43
48,2,44
52,0,45
49,1,46
53,2,47
54,3,48
56,1,49
57,1,50
58,2,51
60,1,52
59,1,53
61,3,54
62,0,55
63,1,56
64,0,57
66,10,58
65,9,59
68,4,60
67,1,61
69,7,62
70,3,63
71,0,64
72,0,65
73,0,66
74,1,67
75,1,68
76,0,69
77,0,70
78,0,71
79,2,72
80,0,73
82,3,74
81,1,75
83,7,76
84,2,77
