sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"I am going to tell you a story about a poor young widow woman, who lived in a house called Kittlerumpit, though whereabouts in Scotland the house of Kittlerumpit stood nobody knows. ",stood,BEFORE,"Some folk think that it stood in the neighbourhood of the Debateable Land, which, as all the world knows, was on the Borders, where the old Border Reivers were constantly coming and going; ",think,0,1,5,0
"Some folk think that it stood in the neighbourhood of the Debateable Land, which, as all the world knows, was on the Borders, where the old Border Reivers were constantly coming and going; ",think,AFTER," the Scotch stealing from the English, and the English from the Scotch. ",stealing,1,2,0,0
" the Scotch stealing from the English, and the English from the Scotch. ",stealing,AFTER,"Be that as it may, the widowed Mistress of Kittlerumpit was sorely to be pitied. ",pitied,2,3,0,5
"Be that as it may, the widowed Mistress of Kittlerumpit was sorely to be pitied. ",pitied,AFTER,"For she had lost her husband, and no one quite knew what had become of him. ",knew,3,4,5,2
"For she had lost her husband, and no one quite knew what had become of him. ",knew,BEFORE,"He had gone to a fair one day, and had never come back again, and although everybody believed that he was dead, no one knew how he died. ",knew,4,5,2,6
"He had gone to a fair one day, and had never come back again, and although everybody believed that he was dead, no one knew how he died. ",knew,AFTER,"Some people said that he had been persuaded to enlist, and had been killed in the wars; ",enlist,5,6,6,4
"Some people said that he had been persuaded to enlist, and had been killed in the wars; ",enlist,BEFORE," others, that he had been taken away to serve as a sailor by the press-gang, and had been drowned at sea. ",drowned,6,7,4,6
" others, that he had been taken away to serve as a sailor by the press-gang, and had been drowned at sea. ",drowned,BEFORE,"At any rate, his poor young wife was sorely to be pitied, for she was left with a little baby-boy to bring up, and, as times were bad, she had not much to live on. ",pitied,7,8,6,2
"At any rate, his poor young wife was sorely to be pitied, for she was left with a little baby-boy to bring up, and, as times were bad, she had not much to live on. ",pitied,BEFORE,"But she loved her baby dearly, and worked all day amongst her cows, and pigs, and hens, in order to earn enough money to buy food and clothes for both herself and him. ",earn,8,9,2,2
"But she loved her baby dearly, and worked all day amongst her cows, and pigs, and hens, in order to earn enough money to buy food and clothes for both herself and him. ",earn,BEFORE,"Now, on the morning of which I am speaking, she rose very early and went out to feed her pigs, for rent-day was coming on, and she intended to take one of them, a great, big, fat creature, to the market that very day, as she thought that the price that it would fetch would go a long way towards paying her rent. ",feed,9,10,2,4
"Now, on the morning of which I am speaking, she rose very early and went out to feed her pigs, for rent-day was coming on, and she intended to take one of them, a great, big, fat creature, to the market that very day, as she thought that the price that it would fetch would go a long way towards paying her rent. ",feed,BEFORE,"And because she thought so, her heart was light, and she hummed a little song to herself as she crossed the yard with her bucket on one arm and her baby-boy on the other. ",hummed,10,11,4,2
"And because she thought so, her heart was light, and she hummed a little song to herself as she crossed the yard with her bucket on one arm and her baby-boy on the other. ",hummed,BEFORE,"But the song was quickly changed into a cry of despair when she reached the pig-stye, for there lay her cherished pig on its back, with its legs in the air and its eyes shut, just as if it were going to breathe its last breath. ",reached,11,12,2,2
