sentence_id,event_id,temporal_rank
0,2,0
1,1,1
2,1,2
3,0,3
4,0,4
8,5,5
6,0,6
5,1,7
9,0,8
10,0,9
11,5,10
12,2,11
13,3,12
15,5,13
14,1,14
16,3,15
18,3,16
19,1,17
22,7,18
20,1,19
26,0,20
23,1,21
27,0,22
28,0,23
30,2,24
29,3,25
31,0,26
33,3,27
32,4,28
34,12,29
36,0,30
35,2,31
37,1,32
38,2,33
39,0,34
40,2,35
41,0,36
42,1,37
43,1,38
45,0,39
46,6,40
48,5,41
47,3,42
49,0,43
50,0,44
51,6,45
52,3,46
56,3,47
54,2,48
57,7,49
58,1,50
59,1,51
60,0,52
61,3,53
63,5,54
62,3,55
64,0,56
65,0,57
67,1,58
66,5,59
68,1,60
69,0,61
70,4,62
71,3,63
72,4,64
74,1,65
73,3,66
75,2,67
76,6,68
77,0,69
78,5,70
79,7,71
80,0,72
81,1,73
82,7,74
83,0,75
85,3,76
84,0,77
86,4,78
88,2,79
90,3,80
93,1,81
92,0,82
97,2,83
98,0,84
99,1,85
100,3,86
101,0,87
102,1,88
103,3,89
104,2,90
105,3,91
107,0,92
106,1,93
109,0,94
108,0,95
110,1,96
111,0,97
113,2,98
115,1,99
117,0,100
119,0,101
120,2,102
121,1,103
122,2,104
123,0,105
125,3,106
127,0,107
126,1,108
128,3,109
129,1,110
130,4,111
131,3,112
134,0,113
133,5,114
135,1,115
136,1,116
138,1,117
139,4,118
140,3,119
141,1,120
