sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,had,100,103,100,103,20,96.0,99.0,96.0,99.0,"22,20",104.0,132.0,104.0,132.0,,,,,verb.possession,1,True
1,1,fix,16,19,150,153,20,4.0,7.0,138.0,141.0,22,20.0,23.0,154.0,157.0,24.0,54.0,158.0,188.0,verb.change,1,True
2,1,sunk,32,36,257,261,20,28.0,31.0,253.0,256.0,,37.0,44.0,262.0,269.0,,,,,verb.contact,1,True
3,0,got,34,37,312,315,20,30.0,33.0,308.0,311.0,,38.0,49.0,316.0,327.0,,,,,verb.possession,1,True
4,0,says,3,7,423,427,,,,,,"22,20",8.0,11.0,428.0,431.0,19.0,31.0,,,verb.communication,1,True
5,1,bring,19,24,556,561,,,,,,20,25.0,27.0,562.0,564.0,,,,,verb.motion,1,True
6,0,says,29,33,619,623,165,1.0,26.0,591.0,616.0,,,,,,,,,,verb.communication,1,True
8,5,made,92,96,734,738,,34.0,38.0,676.0,680.0,22,97.0,120.0,739.0,762.0,,,,,verb.creation,1,True
9,0,become,5,11,769,775,,,,,,6,12.0,15.0,776.0,779.0,,,,,verb.change,1,True
10,0,gave,19,23,847,851,22,0.0,15.0,828.0,843.0,24,24.0,38.0,852.0,866.0,,,,,verb.communication,1,True
11,5,make,75,79,969,973,6,73.0,74.0,967.0,968.0,24,80.0,93.0,974.0,987.0,,,,,verb.social,1,True
12,2,spare,49,54,1039,1044,6,45.0,48.0,1035.0,1038.0,25,55.0,62.0,1045.0,1052.0,,,,,verb.social,1,True
13,3,fight,62,67,1140,1145,6,53.0,56.0,1131.0,1134.0,,68.0,75.0,1146.0,1153.0,,,,,verb.competition,1,True
14,1,letting,24,31,1180,1187,,,,,,25,32.0,35.0,1188.0,1191.0,36.0,39.0,,,verb.social,1,True
15,5,gathering,143,152,1340,1349,,127.0,142.0,1324.0,1339.0,7,153.0,156.0,1350.0,1353.0,,,,,verb.contact,1,True
16,3,carry,27,32,1419,1424,,,,,,6,33.0,40.0,1425.0,1432.0,,,,,verb.contact,1,True
18,3,came,60,64,1553,1557,,,,,,26,65.0,84.0,1558.0,1577.0,,,,,verb.motion,1,True
19,1,burned,31,37,1610,1616,,11.0,21.0,1590.0,1600.0,6,38.0,41.0,1617.0,1620.0,,,,,verb.contact,1,True
20,1,fight,20,25,1674,1679,6,10.0,12.0,1664.0,1666.0,27,26.0,53.0,1680.0,1707.0,,,,,verb.competition,1,True
22,7,playing,86,93,1854,1861,6,79.0,81.0,1847.0,1849.0,,94.0,96.0,1862.0,1864.0,,,,,verb.creation,1,True
23,1,sitting,58,65,1924,1931,6,50.0,57.0,1916.0,1923.0,,66.0,71.0,1932.0,1937.0,,,,,verb.contact,1,True
26,0,had,3,6,2103,2106,32,0.0,2.0,2100.0,2102.0,,7.0,59.0,2107.0,2159.0,,,,,verb.possession,1,True
27,0,gave,6,10,2167,2171,32,3.0,5.0,2164.0,2166.0,6,11.0,14.0,2172.0,2175.0,,,,,verb.possession,1,True
28,0,says,11,15,2273,2277,,,,,,32,16.0,18.0,2278.0,2280.0,,,,,verb.communication,1,True
29,3,disturb,100,107,2406,2413,168,41.0,58.0,2347.0,2364.0,,108.0,111.0,2414.0,2417.0,,,,,verb.emotion,1,True
30,2,take,57,61,2477,2481,6,11.0,14.0,2431.0,2434.0,,62.0,68.0,2482.0,2488.0,69.0,107.0,2489.0,2527.0,verb.motion,1,True
31,0,had,24,27,2553,2556,"35,36",0.0,23.0,2529.0,2552.0,,28.0,43.0,2557.0,2572.0,48.0,76.0,2577.0,2605.0,verb.possession,1,True
32,4,give,52,56,2720,2724,,,,,,36,57.0,68.0,2725.0,2736.0,,,,,verb.possession,1,True
33,3,had,91,94,2837,2840,6,76.0,87.0,2822.0,2833.0,,,,,,,,,,verb.possession,1,True
34,12,laugh,266,271,3171,3176,42,262.0,265.0,3167.0,3170.0,,,,,,,,,,verb.body,1,True
35,2,says,39,43,3229,3233,6,1.0,36.0,3191.0,3226.0,6,44.0,47.0,3234.0,3237.0,,,,,verb.communication,1,True
36,0,burning,12,19,3251,3258,,,,,,6,20.0,37.0,3259.0,3276.0,,,,,verb.perception,1,True
37,1,laughed,58,65,3457,3464,50,47.0,57.0,3446.0,3456.0,6,77.0,83.0,3476.0,3482.0,84.0,114.0,3483.0,3513.0,verb.body,1,True
38,2,drove,85,90,3600,3605,"50,51,6",48.0,83.0,3563.0,3598.0,6,91.0,101.0,3606.0,3616.0,102.0,134.0,3617.0,3649.0,verb.contact,1,True
39,0,did,4,7,3655,3658,6,0.0,3.0,3651.0,3654.0,,8.0,15.0,3659.0,3666.0,,,,,verb.social,1,True
40,2,let,47,50,3825,3828,,,,,,57,51.0,58.0,3829.0,3836.0,78.0,107.0,,,verb.social,1,True
41,0,sent,24,28,3911,3915,6,4.0,23.0,3891.0,3910.0,50,29.0,33.0,3916.0,3920.0,,,,,verb.motion,1,True
42,1,show,42,46,4059,4063,,,,,,6,47.0,77.0,4064.0,4094.0,,,,,verb.perception,1,True
43,1,looking,65,72,4161,4168,"61,62,63",10.0,63.0,4106.0,4159.0,,73.0,116.0,4169.0,4212.0,,,,,verb.perception,1,True
45,0,stopped,15,22,4346,4353,50,6.0,14.0,4337.0,4345.0,,,,,,,,,,verb.motion,1,True
46,6,opened,129,135,4752,4758,63,125.0,128.0,4748.0,4751.0,"63,6",136.0,144.0,4759.0,4767.0,,,,,verb.contact,1,True
47,3,make,41,45,4871,4875,6,30.0,32.0,4860.0,4862.0,169,46.0,68.0,4876.0,4898.0,,,,,verb.change,1,True
48,5,got,157,160,5092,5095,"73,172,173",124.0,151.0,5059.0,5086.0,169,161.0,168.0,5096.0,5103.0,178.0,195.0,5113.0,5130.0,verb.possession,1,True
49,0,gathered,15,23,5148,5156,73,3.0,14.0,5136.0,5147.0,6,24.0,33.0,5157.0,5166.0,,,,,verb.motion,1,True
50,0,Let,0,3,5278,5281,,,,,,73,4.0,58.0,5282.0,5336.0,,,,,verb.social,1,True
51,6,want,90,94,5428,5432,76,68.0,72.0,5406.0,5410.0,,,,,,,,,,verb.emotion,1,True
