clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Princess/the Princess,62,36,118,154,The Princess,female,1.0,primary
The old man/the old man,29,24,81,105,The old man,male,1.0,primary
the Princess Moonlight/Princess Moonlight,11,20,79,99,the Princess Moonlight,female,1.0,secondary
the Knight/The Knight,137,10,54,64,the Knight,male,1.0,secondary
The Emperor/the Emperor,231,13,39,52,The Emperor,male,1.0,secondary
the man,160,3,29,32,the man,male,1.0,tertiary
The five Knights,89,1,21,22,The five Knights,group/nonbinary,1.0,tertiary
The Third Knight/the Third Knight,124,3,16,19,The Third Knight,male,1.0,tertiary
an old bamboo wood - cutter,17,1,15,16,an old bamboo wood - cutter,male,1.0,tertiary
These five men,80,1,13,14,These five men,male,1.0,tertiary
the bamboo child,41,1,12,13,the bamboo child,female,1.0,tertiary
the bamboo - cutter/The bamboo - cutter,94,5,8,13,the bamboo - cutter,female,0.5,tertiary
Suitors from far and near,65,1,9,10,Suitors from far and near,group/nonbinary,1.0,tertiary
the old couple/The old couple,34,3,7,10,the old couple,group/nonbinary,1.0,tertiary
"the five men who , when they heard what was required of them--the five men who , when they heard what was required of them",128,1,9,10,"the five men who , when they heard what was required of them's five men who , when they heard what was required of them",male,1.0,tertiary
the Knight/The Knight--his servants,144,2,7,9,the Knight's servants,group/nonbinary,1.0,tertiary
the workmen,177,1,7,8,the workmen,group/nonbinary,1.0,tertiary
The Princess/the Princess--Her parents/her parents,285,2,6,8,The Princess's parents,group/nonbinary,1.0,tertiary
the old bamboo - cutter/The old bamboo - cutter,86,2,5,7,the old bamboo - cutter,male,1.0,tertiary
the sailors,214,1,5,6,the sailors,group/nonbinary,1.0,tertiary
the watchers,331,1,4,5,the watchers,group/nonbinary,1.0,tertiary
the bamboo child--her foster - parents,43,2,3,5,the bamboo child's foster - parents,group/nonbinary,1.0,tertiary
"the six jewelers , who had been employed on the making of the branch , but not yet paid by the Knight",170,1,4,5,"the six jewelers , who had been employed on the making of the branch , but not yet paid by the Knight",group/nonbinary,1.0,tertiary
The Third Knight/the Third Knight--his friend,186,3,1,4,The Third Knight's friend,male,1.0,tertiary
Buddha,13,4,0,4,Buddha,unknown,0.0,tertiary
The Princess/the Princess--these five men who have waited on you,382,1,3,4,The Princess's five men who have waited on you,male,1.0,tertiary
the suitors,117,1,3,4,the suitors,group/nonbinary,1.0,tertiary
the Knight/The Knight--all the servants he had sent out to find the jewel,225,1,3,4,the Knight's the servants he had sent out to find the jewel,group/nonbinary,1.0,tertiary
the Knight's servants--Their master/their master,203,2,2,4,the Knight's servants's master,male,1.0,tertiary
The old man/the old man--his wife,31,4,0,4,The old man's wife,female,1.0,tertiary
The Princess/the Princess--her people,322,1,2,3,The Princess's people,group/nonbinary,1.0,tertiary
the Fifth Knight,230,1,2,3,the Fifth Knight,male,1.0,tertiary
the Princess in distress,106,1,2,3,the Princess in distress,female,1.0,tertiary
The Emperor/the Emperor--his retinue,269,1,2,3,The Emperor's retinue,group/nonbinary,1.0,tertiary
The Princess/the Princess--her attendants,291,1,2,3,The Princess's attendants,group/nonbinary,1.0,tertiary
the Knight/The First Knight,16,3,0,3,the Knight,unknown,0.0,tertiary
The tiny girl,32,1,2,3,The tiny girl,female,1.0,tertiary
the Knight/The Knight--his parents,141,1,2,3,the Knight's parents,group/nonbinary,1.0,tertiary
"a tiny human being , only three inches in height , and exquisitely beautiful in appearance",28,1,2,3,"a tiny human being , only three inches in height , and exquisitely beautiful in appearance",unknown,0.0,tertiary
a friend,185,1,2,3,a friend,male,1.0,tertiary
The Emperor/the Emperor--His Majesty,274,3,0,3,The Emperor's Majesty,unknown,0.0,tertiary
these horrible creatures,388,1,1,2,these horrible creatures,group/nonbinary,1.0,tertiary
these faithful suitors--one of them,102,2,0,2,these faithful suitors's of them,unknown,0.0,tertiary
messengers,222,2,0,2,messengers,unknown,0.0,tertiary
The messenger/the messenger,342,2,0,2,The messenger,unknown,0.0,tertiary
The Second Knight,122,2,0,2,The Second Knight,unknown,0.0,tertiary
the First Knight,121,1,1,2,the First Knight,male,1.0,tertiary
The five all,120,1,1,2,The five all,group/nonbinary,1.0,tertiary
The Princess/the Princess--her father,112,2,0,2,The Princess's father,male,1.0,tertiary
this man,196,1,1,2,this man,male,1.0,tertiary
the captain,212,2,0,2,the captain,unknown,0.0,tertiary
these five suitors,376,1,1,2,these five suitors,group/nonbinary,1.0,tertiary
this Princess,402,1,1,2,this Princess,female,1.0,tertiary
these faithful suitors,100,1,1,2,these faithful suitors,group/nonbinary,1.0,tertiary
Princes Moonlight,12,1,1,2,Princes Moonlight,male,1.0,tertiary
the Imperial messengers,297,1,1,2,the Imperial messengers,group/nonbinary,1.0,tertiary
the men/The men,77,2,0,2,the men,male,1.0,tertiary
The old man/the old man--his foster - daughter,49,2,0,2,The old man's foster - daughter,unknown,0.0,tertiary
two thousand warriors,306,1,1,2,two thousand warriors,unknown,0.0,tertiary
any one on this earth,275,1,0,1,any one on this earth,unknown,0.0,tertiary
another thousand,308,1,0,1,another thousand,unknown,0.0,tertiary
the Court ladies,233,1,0,1,the Court ladies,female,1.0,tertiary
one of the Court ladies,232,1,0,1,one of the Court ladies,female,1.0,tertiary
prisoners of the envoys from the moon,299,1,0,1,prisoners of the envoys from the moon,unknown,0.0,tertiary
the envoys,300,1,0,1,the envoys,unknown,0.0,tertiary
all the rest,229,1,0,1,all the rest,unknown,0.0,tertiary
the messengers,354,1,0,1,the messengers,unknown,0.0,tertiary
The governor of the place,220,1,0,1,The governor of the place,unknown,0.0,tertiary
"his wife , whom she had learned to love as her parents , that if she could do as she liked she would stay with them in their old age , and try to make some return for all the love and kindness they had showered upon her during all her earthly life",325,1,0,1,"his wife , whom she had learned to love as her parents , that if she could do as she liked she would stay with them in their old age , and try to make some return for all the love and kindness they had showered upon her during all her earthly life",female,1.0,tertiary
The Princess/the Princess--my good friend the Emperor,407,1,0,1,The Princess's good friend the Emperor,male,1.0,tertiary
charioteers,355,1,0,1,charioteers,unknown,0.0,tertiary
the fourth suitor,219,1,0,1,the fourth suitor,unknown,0.0,tertiary
"well trained archers , with bows and arrows",310,1,0,1,"well trained archers , with bows and arrows",unknown,0.0,tertiary
the receding Princess,362,1,0,1,the receding Princess,female,1.0,tertiary
the Royal emissaries,369,1,0,1,the Royal emissaries,unknown,0.0,tertiary
the Emperor 's men - at - arms,319,1,0,1,the Emperor 's men - at - arms,male,1.0,tertiary
the Emperors men,323,1,0,1,the Emperors men,male,1.0,tertiary
two men,210,1,0,1,two men,male,1.0,tertiary
the Knight/The Knight--his men,208,1,0,1,the Knight's men,male,1.0,tertiary
one of the ladies - in - waiting,236,1,0,1,one of the ladies - in - waiting,female,1.0,tertiary
the moon beings in the chariot,351,1,0,1,the moon beings in the chariot,unknown,0.0,tertiary
the thousand men - at - arms,329,1,0,1,the thousand men - at - arms,male,1.0,tertiary
the Knight/The Knight--his retainers,205,1,0,1,the Knight's retainers,unknown,0.0,tertiary
the most beautiful woman in the world,272,1,0,1,the most beautiful woman in the world,female,1.0,tertiary
The Emperor's retinue--their Royal master,270,1,0,1,The Emperor's retinue's Royal master,unknown,0.0,tertiary
the chief,338,1,0,1,the chief,unknown,0.0,tertiary
a king,337,1,0,1,a king,male,1.0,tertiary
a bamboo - cutter,264,1,0,1,a bamboo - cutter,unknown,0.0,tertiary
the Imperial palanquins,262,1,0,1,the Imperial palanquins,unknown,0.0,tertiary
a stranger,257,1,0,1,a stranger,unknown,0.0,tertiary
any human being,256,1,0,1,any human being,unknown,0.0,tertiary
any one so wonderfully beautiful,255,1,0,1,any one so wonderfully beautiful,unknown,0.0,tertiary
the moon - messengers,320,1,0,1,the moon - messengers,unknown,0.0,tertiary
The Princess/the Princess--her attendant maidens,254,1,0,1,The Princess's attendant maidens,female,1.0,tertiary
The old man/the old man--the lady you are seeking,403,1,0,1,The old man's lady you are seeking,female,1.0,tertiary
The Princess/the Princess--her kind foster - parents,289,1,0,1,The Princess's kind foster - parents,unknown,0.0,tertiary
The Princess's parents--One amongst them who looked like a king and appeared to be the chief,336,1,0,1,The Princess's parents's amongst them who looked like a king and appeared to be the chief,male,1.0,tertiary
every one,332,1,0,1,every one,unknown,0.0,tertiary
this one,404,1,0,1,this one,unknown,0.0,tertiary
The Imperial messenger,240,1,0,1,The Imperial messenger,unknown,0.0,tertiary
the Court lady,238,1,0,1,the Court lady,female,1.0,tertiary
the ladies - in - waiting,237,1,0,1,the ladies - in - waiting,female,1.0,tertiary
The Princess/the Princess--her friends from the moon,283,1,0,1,The Princess's friends from the moon,unknown,0.0,tertiary
six skilled jewelers,150,1,0,1,six skilled jewelers,unknown,0.0,tertiary
servants,201,1,0,1,servants,unknown,0.0,tertiary
The Third Knight/the Third Knight--His numerous retainers,200,1,0,1,The Third Knight's numerous retainers,unknown,0.0,tertiary
these faithful Knights,85,1,0,1,these faithful Knights,unknown,0.0,tertiary
"five Knights , whose ardor and determination , instead of waning , seemed to wax greater with obstacles",79,1,0,1,"five Knights , whose ardor and determination , instead of waning , seemed to wax greater with obstacles",unknown,0.0,tertiary
most of the men,76,1,0,1,most of the men,male,1.0,tertiary
the servants,74,1,0,1,the servants,unknown,0.0,tertiary
some of the servants,73,1,0,1,some of the servants,unknown,0.0,tertiary
"the Princess Moonlight/Princess Moonlight--the suitors who desired to win her hand , or even so much as to see her",64,1,0,1,"the Princess Moonlight's suitors who desired to win her hand , or even so much as to see her",female,1.0,tertiary
many,63,1,0,1,many,unknown,0.0,tertiary
any one so lovely,59,1,0,1,any one so lovely,unknown,0.0,tertiary
the Princess Moonlight/Princess Moonlight--Everyone who saw her,58,1,0,1,the Princess Moonlight's who saw her,female,1.0,tertiary
All the friends,56,1,0,1,All the friends,unknown,0.0,tertiary
the Moon God,55,1,0,1,the Moon God,unknown,0.0,tertiary
a daughter of the Moon God,54,1,0,1,a daughter of the Moon God,unknown,0.0,tertiary
a celebrated name - giver,53,1,0,1,a celebrated name - giver,unknown,0.0,tertiary
the bamboo child's foster - parents--their new - found child,51,1,0,1,the bamboo child's foster - parents's new - found child,unknown,0.0,tertiary
a youth,50,1,0,1,a youth,unknown,0.0,tertiary
those there,47,1,0,1,those there,unknown,0.0,tertiary
a princess,44,1,0,1,a princess,female,1.0,tertiary
a full - grown girl,42,1,0,1,a full - grown girl,female,1.0,tertiary
a wealthy man,40,1,0,1,a wealthy man,male,1.0,tertiary
the poor bamboo woodcutter,39,1,0,1,the poor bamboo woodcutter,unknown,0.0,tertiary
the old couple/The old couple--the little child who had come to them in so marvelous a manner,36,1,0,1,the old couple's little child who had come to them in so marvelous a manner,unknown,0.0,tertiary
the old couple/The old couple--no children of their own,35,1,0,1,the old couple's children of their own,unknown,0.0,tertiary
the old woman,33,1,0,1,the old woman,female,1.0,tertiary
The old man/the old man--my child,372,1,0,1,The old man's child,unknown,0.0,tertiary
