clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The Princess/the Princess,31,16,165,181,The Princess,female,1.0,primary
the Giant/The Giant,33,21,77,98,the Giant,male,1.0,secondary
the boy/the Boy,106,2,39,41,the boy,male,1.0,tertiary
the two other Princesses--Their little sister,153,1,26,27,the two other Princesses's little sister,female,1.0,tertiary
The poor Princess,43,1,20,21,The poor Princess,female,1.0,tertiary
"a crowd of wee , wee Peerie Folk",52,1,15,16,"a crowd of wee , wee Peerie Folk",group/nonbinary,1.0,tertiary
a troop of little Peerie Folk,144,1,14,15,a troop of little Peerie Folk,group/nonbinary,1.0,tertiary
The poor Princess--her sisters,44,8,7,15,The poor Princess's sisters,female,1.0,tertiary
the Peerie Boy,135,2,12,14,the Peerie Boy,male,1.0,tertiary
the old woman,116,4,9,13,the old woman,female,1.0,tertiary
the Peerie Folk,92,1,11,12,the Peerie Folk,group/nonbinary,1.0,tertiary
the two other Princesses,152,1,9,10,the two other Princesses,female,1.0,tertiary
the little Princess,157,3,7,10,the little Princess,female,1.0,tertiary
the clever little maiden,175,1,9,10,the clever little maiden,female,1.0,tertiary
a Yellow - Haired Peerie Boy,4,2,8,10,a Yellow - Haired Peerie Boy,male,1.0,tertiary
all the Peerie Folk,124,1,9,10,all the Peerie Folk,group/nonbinary,1.0,tertiary
all the little yellow - haired Peerie Folk,90,1,9,10,all the little yellow - haired Peerie Folk,group/nonbinary,1.0,tertiary
the eldest Princess,25,1,6,7,the eldest Princess,female,1.0,tertiary
the Giant/The Giant--his new servant,150,1,5,6,the Giant's new servant,female,1.0,tertiary
a mighty Giant,30,1,5,6,a mighty Giant,male,1.0,tertiary
the good - natured Princess,91,1,4,5,the good - natured Princess,female,1.0,tertiary
Peerie Folk/the Peerie Folk/little Peerie Folk,2,5,0,5,Peerie Folk,unknown,0.0,tertiary
the little follow,138,1,3,4,the little follow,male,1.0,tertiary
tyou,5,1,3,4,tyou,unknown,0.0,tertiary
PEERIFOOL/PEERIFOOL PEERIFOOL,6,3,0,3,PEERIFOOL,unknown,0.0,tertiary
a bonnie little woman,214,1,2,3,a bonnie little woman,female,1.0,tertiary
the girl,34,1,2,3,the girl,female,1.0,tertiary
The Princess/the Princess--my mother,217,1,2,3,The Princess's mother,female,1.0,tertiary
the widowed Queen,14,1,1,2,the widowed Queen,female,1.0,tertiary
men,207,2,0,2,men,male,1.0,tertiary
