sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
There was once a King and a Queen in Rousay who had three daughters. ,had,BEFORE,"When the young Princesses were just grown up, the King died, and the Crown passed to a distant cousin, who had always hated him, and who paid no heed to the widowed Queen and her daughters. ",paid,0,1,1,6
"When the young Princesses were just grown up, the King died, and the Crown passed to a distant cousin, who had always hated him, and who paid no heed to the widowed Queen and her daughters. ",paid,BEFORE,"But they soon discovered that some one was coming at night and stealing the cabbages, and, of course, this annoyed them very much. ",coming,1,5,6,2
"But they soon discovered that some one was coming at night and stealing the cabbages, and, of course, this annoyed them very much. ",coming,BEFORE,"So the eldest Princess said she would take out a three-legged stool, and wrap herself in a blanket, and sit in the kailyard all night to see if she could catch the thief. ",sit,5,7,2,4
"So the eldest Princess said she would take out a three-legged stool, and wrap herself in a blanket, and sit in the kailyard all night to see if she could catch the thief. ",sit,BEFORE,"At first it seemed as if all her trouble would be in vain, for hour after hour passed and nothing happened. ",seemed,7,9,4,0
"At first it seemed as if all her trouble would be in vain, for hour after hour passed and nothing happened. ",seemed,BEFORE,"But in the small hours of the morning, just as the clock was striking two, she heard a stealthy trampling in the field behind, as if some very heavy person were trying to tread very softly, and presently a mighty Giant stepped right over the wall into the kailyard. ",heard,9,10,0,2
"But in the small hours of the morning, just as the clock was striking two, she heard a stealthy trampling in the field behind, as if some very heavy person were trying to tread very softly, and presently a mighty Giant stepped right over the wall into the kailyard. ",heard,BEFORE," and he began to cut the cabbages, and to throw them into the creel as fast as he could. ",cut,10,12,2,1
" and he began to cut the cabbages, and to throw them into the creel as fast as he could. ",cut,AFTER,"Now the Princess was no coward, so, although she had not expected to face a Giant, she gathered up her courage, and cried out sharply, ""Who gave thee liberty to cut our cabbages? ",expected,12,13,1,2
"Now the Princess was no coward, so, although she had not expected to face a Giant, she gathered up her courage, and cried out sharply, ""Who gave thee liberty to cut our cabbages? ",expected,BEFORE,"The Giant paid no heed, but went on steadily with what he was doing. ",paid,13,15,2,0
"The Giant paid no heed, but went on steadily with what he was doing. ",paid,BEFORE,"""Do you not hear me?"" ",hear,15,16,0,1
"""Do you not hear me?"" ",hear,BEFORE,cried the girl indignantly; ,cried,16,17,1,0
cried the girl indignantly; ,cried,BEFORE,"""If you will be not quiet I will take you too,"" said the Giant grimly, pressing the cabbages down into the creel. ",pressing,17,19,0,5
"""If you will be not quiet I will take you too,"" said the Giant grimly, pressing the cabbages down into the creel. ",pressing,BEFORE,"""I should like to see you try,"" retorted the Princess, rising from her stool and stamping her foot; ",stamping,19,20,5,6
"""I should like to see you try,"" retorted the Princess, rising from her stool and stamping her foot; ",stamping,AFTER, for she felt so angry that she forgot for a moment that she was only a weak maiden and he was a great and powerful Giant. ,felt,20,21,6,0
 for she felt so angry that she forgot for a moment that she was only a weak maiden and he was a great and powerful Giant. ,felt,BEFORE,"And, as if to show her how strong he was, he seized her by her arm and her leg, and put her in his creel on the top of the cabbages, and carried her away bodily. ",carried,21,22,0,4
"And, as if to show her how strong he was, he seized her by her arm and her leg, and put her in his creel on the top of the cabbages, and carried her away bodily. ",carried,BEFORE,"When he reached his home, which was in a great square house on a lonely moor, he took her out, and set her down roughly on the floor. ",set,22,23,4,3
"When he reached his home, which was in a great square house on a lonely moor, he took her out, and set her down roughly on the floor. ",set,BEFORE,"""You will be my servant now,"" he said, ""and keep my house, and do my errands for me. ",said,23,24,3,2
"""You will be my servant now,"" he said, ""and keep my house, and do my errands for me. ",said,BEFORE,"I have a cow, which you must drive out every day to the hillside; ",drive,24,25,2,2
"I have a cow, which you must drive out every day to the hillside; ",drive,BEFORE," and see, here is a bag of wool, when you have taken out the cow, you must come back and settle thyself at home, as a good housewife should, and comb, and card it, and spin it into yarn, with which to weave a good thick cloth for my raiment. ",card,25,26,2,8
" and see, here is a bag of wool, when you have taken out the cow, you must come back and settle thyself at home, as a good housewife should, and comb, and card it, and spin it into yarn, with which to weave a good thick cloth for my raiment. ",card,BEFORE,"I am out most of the day, but when I come home I shall expect to find all this done, and a great bicker of porridge boiled besides for my supper."" ",expect,26,27,8,3
"I am out most of the day, but when I come home I shall expect to find all this done, and a great bicker of porridge boiled besides for my supper."" ",expect,AFTER,"The poor Princess was very dismayed when she heard these words, for she had never been accustomed to work hard, and she had always had her sisters to help her; ",work,27,28,3,5
"The poor Princess was very dismayed when she heard these words, for she had never been accustomed to work hard, and she had always had her sisters to help her; ",work,BEFORE," but the Giant took no notice of her distress, but went out as soon as it was daylight, leaving her alone in the house to begin her work. ",took,28,29,5,0
" but the Giant took no notice of her distress, but went out as soon as it was daylight, leaving her alone in the house to begin her work. ",took,BEFORE,"As soon as he had gone she drove the cow to the pasture, as he had told her to do; ",told,29,30,0,4
"As soon as he had gone she drove the cow to the pasture, as he had told her to do; ",told,BEFORE," but she had a good long walk over the moor before she reached the hill, and by the time that she got back to the house she felt very tired. ",felt,30,31,4,3
" but she had a good long walk over the moor before she reached the hill, and by the time that she got back to the house she felt very tired. ",felt,BEFORE,"So she thought that she would put on the porridge pot, and make herself some porridge before she began to card and comb the wool. ",card,31,32,3,5
"So she thought that she would put on the porridge pot, and make herself some porridge before she began to card and comb the wool. ",card,BEFORE,"She did so, and just as she was sitting down to sup them the door opened, and a crowd of wee, wee Peerie Folk came in. ",sup,32,33,5,3
"She did so, and just as she was sitting down to sup them the door opened, and a crowd of wee, wee Peerie Folk came in. ",sup,AFTER,They were the tiniest men and women that the Princess had ever seen; ,seen,33,34,3,2
They were the tiniest men and women that the Princess had ever seen; ,seen,BEFORE, not one of them would have reached half-way to her knee; ,reached,34,35,2,2
 not one of them would have reached half-way to her knee; ,reached,AFTER," and they were dressed in dresses fashioned out of all the colours of the rainbow--scarlet and blue, green and yellow, orange and violet; ",dressed,35,36,2,1
" and they were dressed in dresses fashioned out of all the colours of the rainbow--scarlet and blue, green and yellow, orange and violet; ",dressed,BEFORE,They were all talking and laughing with one another; ,laughing,36,38,1,2
They were all talking and laughing with one another; ,laughing,BEFORE," and they hopped up, first on stools, then on chairs, till at last they reached the top of the table, where they clustered round the bowl, out of which the Princess was eating her porridge. ",reached,38,39,2,1
" and they hopped up, first on stools, then on chairs, till at last they reached the top of the table, where they clustered round the bowl, out of which the Princess was eating her porridge. ",reached,BEFORE,"""We be hungry, we be hungry,"" they cried, in their tiny shrill voices. ",cried,39,40,1,2
"""We be hungry, we be hungry,"" they cried, in their tiny shrill voices. ",cried,BEFORE,"""Spare a little porridge for the Peerie Folk."" ",Spare,40,41,2,0
"""Spare a little porridge for the Peerie Folk."" ",Spare,BEFORE," so she shook her head and waved them impatiently away with her spoon, ""Little for one, and less for two, And never a grain have I for you."" ",waved,41,44,0,1
" so she shook her head and waved them impatiently away with her spoon, ""Little for one, and less for two, And never a grain have I for you."" ",waved,AFTER,"she said sharply, and, to her great delight, for she did not feel quite comfortable with all the Peerie Folk standing on the table looking at her, they vanished in a moment. ",looking,44,45,1,4
"she said sharply, and, to her great delight, for she did not feel quite comfortable with all the Peerie Folk standing on the table looking at her, they vanished in a moment. ",looking,BEFORE,After this she finished her porridge in peace; ,finished,45,46,4,0
After this she finished her porridge in peace; ,finished,BEFORE," then she took the wool out of the bag, and she set to work to comb and card it. ",card,46,47,0,3
" then she took the wool out of the bag, and she set to work to comb and card it. ",card,BEFORE," it curled and twisted and coiled itself round her fingers so that, try as she would, she could not do anything with it. ",try,47,49,3,2
" it curled and twisted and coiled itself round her fingers so that, try as she would, she could not do anything with it. ",try,BEFORE,"And when the Giant came home he found her sitting in despair with it all in confusion round her, and the porridge, which she had left for him in the pot, burned to a cinder. ",sitting,49,50,2,2
"And when the Giant came home he found her sitting in despair with it all in confusion round her, and the porridge, which she had left for him in the pot, burned to a cinder. ",sitting,BEFORE,"As you may imagine, he was very angry, and raged, and stamped, and used the most dreadful words; ",stamped,50,51,2,4
"As you may imagine, he was very angry, and raged, and stamped, and used the most dreadful words; ",stamped,BEFORE," and at last he took her by the heels, and beat her until all her back was skinned and bleeding; ",took,51,52,4,0
" and at last he took her by the heels, and beat her until all her back was skinned and bleeding; ",took,BEFORE," then he carried her out to the byre, and threw her up on the joists among the hens. ",carried,52,53,0,0
" then he carried her out to the byre, and threw her up on the joists among the hens. ",carried,BEFORE,"And, although she was not dead, she was so stunned and bruised that she could only lie there motionless, looking down on the backs of the cows. ",looking,53,54,0,5
"And, although she was not dead, she was so stunned and bruised that she could only lie there motionless, looking down on the backs of the cows. ",looking,BEFORE,"So the second Princess said that she would do as her sister had done, and wrap herself in a blanket, and go and sit on a three-legged stool all night, to see what was becoming of them. ",sit,54,56,5,7
"So the second Princess said that she would do as her sister had done, and wrap herself in a blanket, and go and sit on a three-legged stool all night, to see what was becoming of them. ",sit,AFTER,"She did so, and exactly the same fate befell her that had befallen her elder sister. ",befallen,56,57,7,3
"She did so, and exactly the same fate befell her that had befallen her elder sister. ",befallen,BEFORE,"The Giant appeared with his creel, and he carried her off, and set her to mind the cow and the house, and to make his porridge and to spin; ",carried,57,58,3,1
"The Giant appeared with his creel, and he carried her off, and set her to mind the cow and the house, and to make his porridge and to spin; ",carried,BEFORE," and the little yellow-headed Peerie Folk appeared and asked her for some supper, and she refused to give it to them; ",asked,58,59,1,2
" and the little yellow-headed Peerie Folk appeared and asked her for some supper, and she refused to give it to them; ",asked,BEFORE," and after that, she could not comb or card her wool, and the Giant was angry, and he scolded her, and beat her, and threw her up, half dead, on the joists beside her sister and the hens. ",card,59,60,2,2
" and after that, she could not comb or card her wool, and the Giant was angry, and he scolded her, and beat her, and threw her up, half dead, on the joists beside her sister and the hens. ",card,BEFORE,"Then the youngest Princess determined to sit out in the kailyard all night, not so much to see what was becoming of the cabbages, as to discover what had happened to her sisters. ",sit,60,61,2,1
"Then the youngest Princess determined to sit out in the kailyard all night, not so much to see what was becoming of the cabbages, as to discover what had happened to her sisters. ",sit,BEFORE,"And when the Giant came and carried her off, she was not at all sorry, but very glad, for she was a brave and loving little maiden; ",carried,61,62,1,1
"And when the Giant came and carried her off, she was not at all sorry, but very glad, for she was a brave and loving little maiden; ",carried,BEFORE," and now she felt that she had a chance of finding out where they were, and whether they were dead or alive. ",felt,62,63,1,0
" and now she felt that she had a chance of finding out where they were, and whether they were dead or alive. ",felt,BEFORE,"So she was quite cheerful and happy, for she felt certain that she was clever enough to outwit the Giant, if only she were watchful and patient; ",felt,63,64,0,1
"So she was quite cheerful and happy, for she felt certain that she was clever enough to outwit the Giant, if only she were watchful and patient; ",felt,BEFORE," so she lay quite quietly in her creel above the cabbages, but she kept her eyes very wide open to see by which road he was carrying her off. ",carrying,64,65,1,4
" so she lay quite quietly in her creel above the cabbages, but she kept her eyes very wide open to see by which road he was carrying her off. ",carrying,BEFORE,"And when he set her down in his kitchen, and told her all that he expected her to do, she did not look downcast like her sisters, but nodded her head brightly, and said that she felt sure that she could do it. ",told,65,66,4,1
"And when he set her down in his kitchen, and told her all that he expected her to do, she did not look downcast like her sisters, but nodded her head brightly, and said that she felt sure that she could do it. ",told,BEFORE,"And she sang to herself as she drove the cow over the moor to pasture, and she ran the whole way back, so that she should have a good long afternoon to work at the wool, and, although she would not have told the Giant this, to search the house. ",told,66,67,1,9
"And she sang to herself as she drove the cow over the moor to pasture, and she ran the whole way back, so that she should have a good long afternoon to work at the wool, and, although she would not have told the Giant this, to search the house. ",told,BEFORE,"Before she set to work, however, she made herself some porridge, just as her sisters had done; ",work,67,68,9,1
"Before she set to work, however, she made herself some porridge, just as her sisters had done; ",work,BEFORE," and, just as she was going to sup them, all the little yellow-haired Peerie Folk trooped in, and climbed up on the table, and stood and stared at her. ",sup,68,69,1,2
" and, just as she was going to sup them, all the little yellow-haired Peerie Folk trooped in, and climbed up on the table, and stood and stared at her. ",sup,BEFORE,"""We be hungry, we be hungry,"" they cried. ",cried,69,70,2,2
"""We be hungry, we be hungry,"" they cried. ",cried,BEFORE,"""With all my heart,"" replied the good-natured Princess. ",replied,70,72,2,0
"""With all my heart,"" replied the good-natured Princess. ",replied,BEFORE,"""If you can find dishes little enough for you to sup out of, I will fill them for you. ",find,72,73,0,1
"""If you can find dishes little enough for you to sup out of, I will fill them for you. ",find,BEFORE,"But, it seems to me, if I were to give you all porringers, you would smother yourselves among the porridge."" ",smother,73,74,1,4
"But, it seems to me, if I were to give you all porringers, you would smother yourselves among the porridge."" ",smother,BEFORE,"At her words the Peerie Folk shouted with laughter, till their straw-coloured hair tumbled right over their faces; ",tumbled,74,75,4,2
"At her words the Peerie Folk shouted with laughter, till their straw-coloured hair tumbled right over their faces; ",tumbled,BEFORE," then they hopped on to the floor and ran out of the house, and presently they came trooping back holding cups of blue-bells, and foxgloves, and saucers of primroses and anemones in their hands; ",came,75,76,2,2
" then they hopped on to the floor and ran out of the house, and presently they came trooping back holding cups of blue-bells, and foxgloves, and saucers of primroses and anemones in their hands; ",came,AFTER," and the Princess put a tiny spoonful of porridge into each saucer, and a tiny drop of milk into each cup, and they ate it all up as daintily as possible with neat little grass spoons, which they had brought with them in their pockets. ",brought,76,77,2,3
" and the Princess put a tiny spoonful of porridge into each saucer, and a tiny drop of milk into each cup, and they ate it all up as daintily as possible with neat little grass spoons, which they had brought with them in their pockets. ",brought,BEFORE,"When they had finished they all cried out, ""Thank you! ",finished,77,78,3,1
"When they had finished they all cried out, ""Thank you! ",finished,BEFORE,"And, being alone, she went all over the house to look for her sisters, but, of course, she could not find them. ",went,78,81,1,1
"And, being alone, she went all over the house to look for her sisters, but, of course, she could not find them. ",went,BEFORE,"""Never mind, I will find them soon,"" she said to herself. ",said,81,82,1,3
"""Never mind, I will find them soon,"" she said to herself. ",said,BEFORE,"""To-morrow I will search the byre and the outhouses; ",search,82,83,3,1
"""To-morrow I will search the byre and the outhouses; ",search,AFTER,"So she went back to the kitchen, and took out the bag of wool, which the Giant had told her to make into cloth. ",told,83,85,1,3
"So she went back to the kitchen, and took out the bag of wool, which the Giant had told her to make into cloth. ",told,BEFORE,"He was exactly like the other Peerie Folk who had eaten the Princess's porridge, only he was bigger, and he wore a very rich dress of grass-green velvet. ",wore,85,87,3,4
"He was exactly like the other Peerie Folk who had eaten the Princess's porridge, only he was bigger, and he wore a very rich dress of grass-green velvet. ",wore,BEFORE,He walked boldly into the middle of the kitchen and looked round him. ,looked,87,88,4,1
He walked boldly into the middle of the kitchen and looked round him. ,looked,BEFORE,"""Do you have any work for me to do?"" ",have,88,89,1,1
"""Do you have any work for me to do?"" ",have,BEFORE,he asked. ,asked,89,90,1,0
he asked. ,asked,AFTER,"""I know grand how to handle wool and turn it into fine thick cloth."" ",know,90,91,0,0
"""I know grand how to handle wool and turn it into fine thick cloth."" ",know,BEFORE,"""I have plenty of work for anybody who asks it,"" replied the Princess; ",replied,91,92,0,2
"""I have plenty of work for anybody who asks it,"" replied the Princess; ",replied,BEFORE," ""but I have no money to pay for it, and there are but few folk in this world who will work without wages."" ",work,92,93,2,4
" ""but I have no money to pay for it, and there are but few folk in this world who will work without wages."" ",work,BEFORE,"""All the wages that I ask is that tyou will take the trouble to find out my name, for few folk ken it, and few folk care to know. ",know,93,94,4,6
"""All the wages that I ask is that tyou will take the trouble to find out my name, for few folk ken it, and few folk care to know. ",know,BEFORE,"But if by any chance you cannot find it out, then must you pay toll of half of your cloth."" ",pay,94,95,6,3
"But if by any chance you cannot find it out, then must you pay toll of half of your cloth."" ",pay,AFTER,"The Princess thought that it would be quite an easy thing to find out the Boy's name, so she agreed to the bargain, and, putting all the wool back into the bag, she gave it to him, and he swung it over his shoulder and departed. ",thought,95,96,3,0
"The Princess thought that it would be quite an easy thing to find out the Boy's name, so she agreed to the bargain, and, putting all the wool back into the bag, she gave it to him, and he swung it over his shoulder and departed. ",thought,BEFORE,"She ran to the door to see where he went, for she had made up her mind that she would follow him secretly to his home, and find out from the neighbours what his name was. ",went,96,97,0,2
"She ran to the door to see where he went, for she had made up her mind that she would follow him secretly to his home, and find out from the neighbours what his name was. ",went,BEFORE,"But, to her great dismay, though she looked this way and that, he had vanished completely, and she began to wonder what she should do if the Giant came back and found that she had allowed someone, whose name she did not even know, to carry off all the wool. ",looked,97,98,2,0
"But, to her great dismay, though she looked this way and that, he had vanished completely, and she began to wonder what she should do if the Giant came back and found that she had allowed someone, whose name she did not even know, to carry off all the wool. ",looked,BEFORE,"And, as the afternoon wore on, and she could think of no way of finding out who the boy was, or where he came from, she felt that she had made a great mistake, and she began to grow very frightened. ",felt,98,99,0,6
"And, as the afternoon wore on, and she could think of no way of finding out who the boy was, or where he came from, she felt that she had made a great mistake, and she began to grow very frightened. ",felt,BEFORE,"Just as the gloaming was beginning to fall a knock came at the door, and, when she opened it, she found an old woman standing outside, who begged for a night's lodging. ",opened,99,100,6,4
"Just as the gloaming was beginning to fall a knock came at the door, and, when she opened it, she found an old woman standing outside, who begged for a night's lodging. ",opened,BEFORE,"Now, as I have told you, the Princess was very kind-hearted, and she would fain have granted the poor old Dame's request, but she dared not, for she did not know what the Giant would say. ",know,100,101,4,9
