sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,2,died,55,59,124,128,12,46.0,54.0,115.0,123.0,,,,,verb.change,1,subject,the King,1.0,1.0,2.0,male,1.0,tertiary
1,5,hated,118,123,187,192,13,85.0,101.0,154.0,170.0,,,,,verb.emotion,2,subject,a distant cousin,1.0,0.0,1.0,unknown,0.0,tertiary
1,6,paid,137,141,206,210,13,85.0,101.0,154.0,170.0,,,,,verb.communication,4,subject,a distant cousin,1.0,0.0,1.0,unknown,0.0,tertiary
5,2,coming,43,49,693,699,24,30.0,38.0,680.0,688.0,,,,,verb.motion,6,subject,,,,,,,
5,3,stealing,63,71,713,721,24,30.0,38.0,680.0,688.0,,,,,verb.possession,5,subject,,,,,,,
7,0,said,23,27,909,913,25,3.0,22.0,889.0,908.0,,,,,verb.communication,8,subject,the eldest Princess,1.0,6.0,7.0,female,1.0,tertiary
7,3,wrap,73,77,959,963,25,28.0,31.0,914.0,917.0,,,,,verb.contact,9,subject,the eldest Princess,1.0,6.0,7.0,female,1.0,tertiary
7,4,sit,104,107,990,993,25,28.0,31.0,914.0,917.0,124.0,169.0,1010.0,1055.0,verb.contact,10,subject,the eldest Princess,1.0,6.0,7.0,female,1.0,tertiary
7,5,see,137,140,1023,1026,25,28.0,31.0,914.0,917.0,,,,,verb.social,11,subject,the eldest Princess,1.0,6.0,7.0,female,1.0,tertiary
7,7,catch,154,159,1040,1045,25,144.0,147.0,1030.0,1033.0,,,,,verb.cognition,13,subject,the eldest Princess,1.0,6.0,7.0,female,1.0,tertiary
10,2,heard,79,84,1302,1307,25,75.0,78.0,1298.0,1301.0,127.0,264.0,1350.0,1487.0,verb.perception,15,subject,the eldest Princess,1.0,6.0,7.0,female,1.0,tertiary
10,4,trying,161,167,1384,1390,29,133.0,155.0,1356.0,1378.0,,,,,verb.social,14,subject,some very heavy person,1.0,0.0,1.0,unknown,0.0,tertiary
10,5,tread,171,176,1394,1399,29,133.0,155.0,1356.0,1378.0,,,,,verb.motion,16,subject,some very heavy person,1.0,0.0,1.0,unknown,0.0,tertiary
10,6,stepped,219,226,1442,1449,30,204.0,218.0,1427.0,1441.0,,,,,verb.motion,17,subject,a mighty Giant,1.0,5.0,6.0,male,1.0,tertiary
12,0,began,8,13,1575,1580,30,5.0,7.0,1572.0,1574.0,,,,,verb.change,19,subject,a mighty Giant,1.0,5.0,6.0,male,1.0,tertiary
12,1,cut,17,20,1584,1587,30,5.0,7.0,1572.0,1574.0,,,,,verb.contact,18,subject,a mighty Giant,1.0,5.0,6.0,male,1.0,tertiary
12,2,throw,42,47,1609,1614,30,5.0,7.0,1572.0,1574.0,68.0,87.0,1635.0,1654.0,verb.contact,21,subject,a mighty Giant,1.0,5.0,6.0,male,1.0,tertiary
13,2,expected,57,65,1713,1721,31,45.0,48.0,1701.0,1704.0,,,,,verb.cognition,20,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
13,3,face,69,73,1725,1729,31,45.0,48.0,1701.0,1704.0,,,,,verb.communication,24,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
13,7,cut,161,164,1817,1820,33,145.0,149.0,1801.0,1805.0,,,,,verb.contact,22,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
15,0,paid,10,14,1882,1886,33,0.0,9.0,1872.0,1881.0,,,,,verb.communication,26,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
15,3,doing,62,67,1934,1939,33,50.0,54.0,1922.0,1926.0,,,,,verb.social,25,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
16,1,hear,12,16,1953,1957,33,4.0,7.0,1945.0,1948.0,,,,,verb.perception,27,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
19,3,take,33,37,2101,2105,33,26.0,27.0,2094.0,2095.0,42.0,45.0,2110.0,2113.0,verb.social,29,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
19,4,said,48,52,2116,2120,33,1.0,45.0,2069.0,2113.0,71.0,112.0,2139.0,2180.0,verb.communication,30,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
19,4,said,48,52,2116,2120,31,1.0,45.0,2069.0,2113.0,71.0,112.0,2139.0,2180.0,verb.communication,30,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
19,5,pressing,71,79,2139,2147,33,53.0,62.0,2121.0,2130.0,93.0,97.0,2161.0,2165.0,verb.contact,31,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
20,1,like,10,14,2192,2196,31,1.0,2.0,2183.0,2184.0,,,,,verb.emotion,32,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
20,2,see,18,21,2200,2203,31,1.0,2.0,2183.0,2184.0,,,,,verb.perception,33,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
20,3,try,26,29,2208,2211,33,22.0,25.0,2204.0,2207.0,,,,,verb.social,35,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
20,4,retorted,32,40,2214,2222,33,1.0,29.0,2183.0,2211.0,55.0,98.0,2237.0,2280.0,verb.communication,34,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
20,4,retorted,32,40,2214,2222,31,1.0,29.0,2183.0,2211.0,55.0,98.0,2237.0,2280.0,verb.communication,34,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
20,5,rising,55,61,2237,2243,31,41.0,53.0,2223.0,2235.0,,,,,verb.motion,36,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
20,6,stamping,81,89,2263,2271,31,41.0,53.0,2223.0,2235.0,,,,,verb.contact,38,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
21,0,felt,9,13,2290,2294,31,5.0,8.0,2286.0,2289.0,,,,,verb.emotion,37,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
21,1,forgot,32,38,2313,2319,31,28.0,31.0,2309.0,2312.0,,,,,verb.cognition,39,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
22,2,seized,45,51,2449,2455,33,42.0,44.0,2446.0,2448.0,,,,,verb.contact,40,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
22,3,put,84,87,2488,2491,33,42.0,44.0,2446.0,2448.0,,,,,verb.contact,42,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
22,4,carried,137,144,2541,2548,33,42.0,44.0,2446.0,2448.0,149.0,160.0,2553.0,2564.0,verb.contact,43,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
23,0,reached,8,15,2574,2581,33,5.0,7.0,2571.0,2573.0,,,,,verb.motion,44,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
23,2,took,81,85,2647,2651,33,78.0,80.0,2644.0,2646.0,,,,,verb.contact,45,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
23,3,set,99,102,2665,2668,33,78.0,80.0,2644.0,2646.0,,,,,verb.contact,46,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
24,2,said,33,37,2733,2737,33,1.0,27.0,2701.0,2727.0,,,,,verb.communication,47,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
24,2,said,33,37,2733,2737,192,1.0,27.0,2701.0,2727.0,,,,,verb.communication,47,subject,the Giant's servant,1.0,0.0,1.0,unknown,0.0,tertiary
24,2,said,33,37,2733,2737,31,1.0,27.0,2701.0,2727.0,,,,,verb.communication,47,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
25,0,have,2,6,2787,2791,33,0.0,1.0,2785.0,2786.0,,,,,verb.possession,49,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
25,2,drive,29,34,2814,2819,31,7.0,12.0,2792.0,2797.0,,,,,verb.motion,51,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
26,6,settle,89,95,2939,2945,31,66.0,69.0,2916.0,2919.0,104.0,139.0,2954.0,2989.0,verb.contact,53,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
26,8,card,155,159,3005,3009,31,66.0,69.0,2916.0,2919.0,,,,,verb.contact,54,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
26,9,spin,168,172,3018,3022,31,66.0,69.0,2916.0,2919.0,176.0,240.0,3026.0,3090.0,verb.contact,55,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
27,3,expect,55,61,3147,3153,33,47.0,48.0,3139.0,3140.0,,,,,verb.cognition,57,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
27,4,find,65,69,3157,3161,33,47.0,48.0,3139.0,3140.0,,,,,verb.perception,59,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
28,1,heard,45,50,3284,3289,43,41.0,44.0,3280.0,3283.0,,,,,verb.perception,61,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
28,5,work,101,105,3340,3344,43,68.0,71.0,3307.0,3310.0,,,,,verb.social,60,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
28,8,help,150,154,3389,3393,44,135.0,146.0,3374.0,3385.0,,,,,verb.social,58,subject,The poor Princess's sisters,8.0,7.0,15.0,female,1.0,tertiary
28,8,help,150,154,3389,3393,43,135.0,146.0,3374.0,3385.0,,,,,verb.social,58,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
29,0,took,15,19,3413,3417,33,5.0,14.0,3403.0,3412.0,,,,,verb.perception,62,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
29,4,begin,122,127,3520,3525,33,5.0,14.0,3403.0,3412.0,,,,,verb.change,63,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
30,1,gone,18,22,3554,3558,33,11.0,13.0,3547.0,3549.0,,,,,verb.motion,64,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
30,2,drove,27,32,3563,3568,43,23.0,26.0,3559.0,3562.0,41.0,81.0,3577.0,3617.0,verb.motion,66,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
30,4,told,67,71,3603,3607,33,60.0,62.0,3596.0,3598.0,,,,,verb.communication,65,subject,the Giant,21.0,77.0,98.0,male,1.0,secondary
31,1,reached,55,62,3673,3680,43,51.0,54.0,3669.0,3672.0,,,,,verb.motion,67,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
31,3,felt,124,128,3742,3746,43,120.0,123.0,3738.0,3741.0,,,,,verb.body,68,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
32,0,thought,7,14,3766,3773,43,3.0,6.0,3762.0,3765.0,,,,,verb.cognition,69,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
32,4,began,97,102,3856,3861,43,93.0,96.0,3852.0,3855.0,,,,,verb.change,71,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
32,5,card,106,110,3865,3869,43,93.0,96.0,3852.0,3855.0,,,,,verb.contact,72,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
32,6,comb,115,119,3874,3878,43,93.0,96.0,3852.0,3855.0,,,,,verb.contact,73,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
33,3,sup,48,51,3937,3940,43,24.0,27.0,3913.0,3916.0,,,,,verb.contact,75,subject,The poor Princess,1.0,20.0,21.0,female,1.0,tertiary
34,2,seen,63,67,4071,4075,31,10.0,35.0,4018.0,4043.0,,,,,verb.perception,74,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
35,2,reached,28,35,4104,4111,52,1.0,16.0,4077.0,4092.0,,,,,verb.motion,77,subject,"a crowd of wee , wee Peerie Folk",1.0,15.0,16.0,group/nonbinary,1.0,tertiary
35,2,reached,28,35,4104,4111,56,1.0,16.0,4077.0,4092.0,,,,,verb.motion,77,subject,"a crowd of wee , wee Peerie Folk's one of them",1.0,0.0,1.0,unknown,0.0,tertiary
36,1,dressed,15,22,4148,4155,52,5.0,9.0,4138.0,4142.0,,,,,verb.body,76,subject,"a crowd of wee , wee Peerie Folk",1.0,15.0,16.0,group/nonbinary,1.0,tertiary
38,1,talking,14,21,4376,4383,52,0.0,4.0,4362.0,4366.0,,,,,verb.communication,78,subject,"a crowd of wee , wee Peerie Folk",1.0,15.0,16.0,group/nonbinary,1.0,tertiary
38,2,laughing,26,34,4388,4396,52,0.0,4.0,4362.0,4366.0,,,,,verb.body,79,subject,"a crowd of wee , wee Peerie Folk",1.0,15.0,16.0,group/nonbinary,1.0,tertiary
39,1,reached,72,79,4486,4493,52,67.0,71.0,4481.0,4485.0,,,,,verb.motion,80,subject,"a crowd of wee , wee Peerie Folk",1.0,15.0,16.0,group/nonbinary,1.0,tertiary
39,2,clustered,113,122,4527,4536,52,108.0,112.0,4522.0,4526.0,,,,,verb.motion,82,subject,"a crowd of wee , wee Peerie Folk",1.0,15.0,16.0,group/nonbinary,1.0,tertiary
39,4,eating,169,175,4583,4589,31,152.0,164.0,4566.0,4578.0,,,,,verb.consumption,81,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
40,2,cried,35,40,4639,4644,52,30.0,34.0,4634.0,4638.0,,,,,verb.communication,83,subject,"a crowd of wee , wee Peerie Folk",1.0,15.0,16.0,group/nonbinary,1.0,tertiary
44,0,shook,8,13,4820,4825,31,4.0,7.0,4816.0,4819.0,,,,,verb.motion,85,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
44,1,waved,27,32,4839,4844,31,4.0,7.0,4816.0,4819.0,55.0,69.0,4867.0,4881.0,verb.communication,87,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
45,0,said,4,8,4957,4961,31,0.0,3.0,4953.0,4956.0,,,,,verb.communication,90,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
45,2,feel,61,65,5014,5018,31,49.0,52.0,5002.0,5005.0,,,,,verb.emotion,89,subject,The Princess,16.0,165.0,181.0,female,1.0,primary
45,5,vanished,152,160,5105,5113,52,147.0,151.0,5100.0,5104.0,,,,,verb.motion,91,subject,"a crowd of wee , wee Peerie Folk",1.0,15.0,16.0,group/nonbinary,1.0,tertiary
