clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the boy/The boy,8,3,77,80,the boy,male,1.0,primary
the boy/The boy--His sister/his sister,14,5,24,29,the boy's sister,female,1.0,secondary
the boy's sister--her brother,43,1,16,17,the boy's sister's brother,male,1.0,tertiary
The girl,11,1,15,16,The girl,female,1.0,tertiary
The little boy/the little boy,34,3,12,15,The little boy,male,1.0,tertiary
the venerable dormouse,52,1,4,5,the venerable dormouse,male,1.0,tertiary
"many folks very unlike a harmless girl and boy , such as they were , who lived in a certain other quarter of the earth , who had killed off all of their kinsfolk",24,1,3,4,"many folks very unlike a harmless girl and boy , such as they were , who lived in a certain other quarter of the earth , who had killed off all of their kinsfolk",female,0.36363636363636365,tertiary
the boy/The boy--My sister/my sister,63,2,1,3,the boy's sister,female,1.0,tertiary
a girl--her little brother,5,2,0,2,a girl's little brother,male,1.0,tertiary
a girl,4,1,1,2,a girl,female,1.0,tertiary
"him-""My sister",65,1,1,2,"him-""My sister",female,1.0,tertiary
a boy,71,1,0,1,a boy,male,1.0,tertiary
the father,40,1,0,1,the father,male,1.0,tertiary
all the people,3,1,0,1,all the people,unknown,0.0,tertiary
each other,48,1,0,1,each other,unknown,0.0,tertiary
a council,49,1,0,1,a council,unknown,0.0,tertiary
"an old dormouse , suspecting where the trouble lay",50,1,0,1,"an old dormouse , suspecting where the trouble lay",unknown,0.0,tertiary
blind woman as it is called,57,1,0,1,blind woman as it is called,female,1.0,tertiary
a little boy no higher than a man,35,1,0,1,a little boy no higher than a man,male,1.0,tertiary
a little boy,70,1,0,1,a little boy,male,1.0,tertiary
"many folks very unlike a harmless girl and boy , such as they were , who lived in a certain other quarter of the earth , who had killed off all of their kinsfolk--their kinsfolk",29,1,0,1,"many folks very unlike a harmless girl and boy , such as they were , who lived in a certain other quarter of the earth , who had killed off all of their kinsfolk's kinsfolk",female,0.5,tertiary
boy,26,1,0,1,boy,male,1.0,tertiary
a harmless girl,25,1,0,1,a harmless girl,female,1.0,tertiary
"no other beside him-""My sister",64,1,0,1,"no other beside him-""My sister",female,1.0,tertiary
the greatest little fellow in the world,21,1,0,1,the greatest little fellow in the world,unknown,0.0,tertiary
Sister,0,1,0,1,Sister,female,1.0,tertiary
The girl--My little brother,61,1,0,1,The girl's little brother,male,1.0,tertiary
a mere infant,10,1,0,1,a mere infant,unknown,0.0,tertiary
a perfect little pigmy,9,1,0,1,a perfect little pigmy,unknown,0.0,tertiary
These two,6,1,0,1,These two,unknown,0.0,tertiary
The little boy/the little boy--a little fellow like himself,74,1,0,1,The little boy's little fellow like himself,unknown,0.0,tertiary
