sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,killed,60,66,60,66,,51.0,55.0,51.0,55.0,"5,4,3",67.0,115.0,67.0,115.0,,,,,verb.contact,1,True
2,1,grew,46,50,222,226,8,0.0,7.0,176.0,183.0,10,51.0,83.0,227.0,259.0,,,,,verb.change,1,True
3,2,fell,82,86,343,347,,43.0,81.0,304.0,342.0,11,94.0,102.0,355.0,363.0,,,,,verb.change,1,True
4,4,befall,113,119,478,484,,97.0,106.0,462.0,471.0,8,120.0,123.0,485.0,488.0,,,,,verb.change,1,True
7,3,leave,83,88,681,686,11,76.0,77.0,674.0,675.0,8,89.0,92.0,687.0,690.0,93.0,136.0,691.0,734.0,verb.motion,1,True
8,1,hide,9,13,745,749,8,0.0,3.0,736.0,739.0,8,14.0,22.0,750.0,758.0,,,,,verb.perception,1,True
10,2,kill,37,41,935,939,8,0.0,2.0,898.0,900.0,,42.0,45.0,940.0,943.0,,,,,verb.contact,1,True
11,0,told,11,15,987,991,"8,14",0.0,10.0,976.0,986.0,8,16.0,19.0,992.0,995.0,,,,,verb.communication,1,True
12,1,returned,65,73,1115,1123,11,0.0,3.0,1050.0,1053.0,,74.0,86.0,1124.0,1136.0,,,,,verb.motion,1,True
13,1,crackling,49,58,1187,1196,8,28.0,48.0,1166.0,1186.0,,,,,,,,,,verb.perception,1,True
14,3,killed,84,90,1299,1305,8,61.0,70.0,1276.0,1285.0,,,,,,,,,,verb.contact,1,True
15,5,killed,84,90,1391,1397,8,77.0,78.0,1384.0,1385.0,,91.0,95.0,1398.0,1402.0,,,,,verb.social,1,True
17,0,said,0,4,1480,1484,,,,,,11,5.0,8.0,1485.0,1488.0,,,,,verb.communication,1,True
19,0,Cut,1,4,1558,1561,,,,,,8,5.0,7.0,1562.0,1564.0,8.0,14.0,,,verb.contact,1,True
21,1,killed,61,67,1767,1773,8,58.0,60.0,1764.0,1766.0,"8,14",68.0,137.0,1774.0,1843.0,,,,,verb.contact,1,True
23,3,fancifying,99,109,2015,2025,8,31.0,33.0,1947.0,1949.0,"8,21",110.0,117.0,2026.0,2033.0,158.0,213.0,2074.0,2129.0,verb.creation,1,True
25,2,made,67,71,2286,2290,,49.0,66.0,2268.0,2285.0,"65,70",72.0,113.0,2291.0,2332.0,,,,,verb.creation,1,True
26,0,told,4,8,2339,2343,,0.0,3.0,2335.0,2338.0,"29,25,26,8,24",9.0,12.0,2344.0,2347.0,14.0,25.0,2349.0,2360.0,verb.communication,1,True
27,4,go,73,75,2610,2612,8,59.0,61.0,2596.0,2598.0,24,76.0,91.0,2613.0,2628.0,,,,,verb.motion,1,True
28,1,inflame,20,27,2650,2657,,0.0,4.0,2630.0,2634.0,8,28.0,47.0,2658.0,2677.0,,,,,verb.emotion,1,True
29,1,went,42,46,2721,2725,8,0.0,2.0,2679.0,2681.0,,47.0,64.0,2726.0,2743.0,,,,,verb.motion,1,True
30,3,stretched,67,76,2812,2821,,,,,,8,77.0,84.0,2822.0,2829.0,,,,,verb.body,1,True
32,5,tightened,125,134,3084,3093,,,,,,34,135.0,137.0,3094.0,3096.0,166.0,183.0,,,verb.contact,1,True
33,7,berated,148,155,3292,3299,8,114.0,116.0,3258.0,3260.0,,156.0,163.0,3300.0,3307.0,164.0,226.0,3308.0,3370.0,verb.communication,1,True
34,0,vowed,3,8,3375,3380,8,0.0,2.0,3372.0,3374.0,,9.0,34.0,3381.0,3406.0,,,,,verb.communication,1,True
