sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
1,1,made,51,55,195,199,6,0.0,2.0,144.0,146.0,6,56.0,66.0,200.0,210.0,67.0,130.0,211.0,274.0,verb.social,1
1,2,catching,70,78,214,222,6,0.0,2.0,144.0,146.0,,79.0,84.0,223.0,228.0,,,,,verb.contact,1
2,0,earned,3,9,279,285,6,0.0,2.0,276.0,278.0,,10.0,30.0,286.0,306.0,31.0,42.0,307.0,318.0,verb.possession,1
3,3,basking,98,105,418,425,6,88.0,97.0,408.0,417.0,,106.0,108.0,426.0,428.0,109.0,121.0,429.0,441.0,verb.consumption,1
5,2,call,76,80,579,583,14,49.0,67.0,552.0,570.0,4,81.0,85.0,584.0,588.0,,,,,verb.communication,1
6,1,whisper,13,20,611,618,14,0.0,4.0,598.0,602.0,"16,15,14",21.0,77.0,619.0,675.0,,,,,verb.communication,1
7,0,came,5,9,682,686,14,0.0,4.0,677.0,681.0,14,10.0,200.0,687.0,877.0,,,,,verb.motion,1
7,3,pass,124,128,801,805,14,113.0,117.0,790.0,794.0,,,,,,,,,,verb.motion,1
7,5,breathe,163,170,840,847,14,113.0,117.0,790.0,794.0,,171.0,200.0,848.0,877.0,,,,,verb.consumption,1
8,0,laughed,26,33,905,912,21,4.0,20.0,883.0,899.0,14,34.0,41.0,913.0,920.0,,,,,verb.body,1
8,1,said,47,51,926,930,21,4.0,20.0,883.0,899.0,,52.0,92.0,931.0,971.0,,,,,verb.communication,1
9,1,got,32,35,1005,1008,21,29.0,31.0,1002.0,1004.0,,36.0,50.0,1009.0,1023.0,,,,,verb.possession,1
10,0,chanced,7,14,1041,1048,,4.0,6.0,1038.0,1040.0,21,63.0,103.0,1097.0,1137.0,,,,,verb.cognition,1
10,2,pursuing,36,44,1070,1078,21,29.0,31.0,1063.0,1065.0,21,45.0,56.0,1079.0,1090.0,,,,,verb.social,1
10,3,stabbed,66,73,1100,1107,21,63.0,65.0,1097.0,1099.0,21,74.0,80.0,1108.0,1114.0,,,,,verb.contact,1
11,4,slipped,107,114,1246,1253,22,94.0,106.0,1233.0,1245.0,,115.0,127.0,1254.0,1266.0,128.0,140.0,1267.0,1279.0,verb.motion,1
11,5,disappeared,146,157,1285,1296,22,94.0,106.0,1233.0,1245.0,,,,,,,,,,verb.change,1
11,6,carrying,175,183,1314,1322,22,94.0,106.0,1233.0,1245.0,,184.0,193.0,1323.0,1332.0,,,,,verb.contact,1
13,0,met,14,17,1501,1504,21,11.0,13.0,1498.0,1500.0,"21,27",18.0,157.0,1505.0,1644.0,,,,,verb.motion,1
13,3,stopped,116,123,1603,1610,21,113.0,115.0,1600.0,1602.0,,,,,,,,,,verb.motion,1
13,4,looked,128,134,1615,1621,21,18.0,28.0,1505.0,1515.0,27,135.0,141.0,1622.0,1628.0,142.0,157.0,1629.0,1644.0,verb.perception,1
14,0,wondered,3,11,1649,1657,21,0.0,2.0,1646.0,1648.0,27,12.0,53.0,1658.0,1699.0,,,,,verb.communication,1
14,2,came,49,53,1695,1699,27,33.0,45.0,1679.0,1691.0,,,,,,,,,,verb.motion,1
15,0,stopped,13,20,1714,1721,29,0.0,12.0,1701.0,1713.0,,,,,,,,,,verb.motion,1
15,1,asked,31,36,1732,1737,29,0.0,12.0,1701.0,1713.0,21,37.0,40.0,1738.0,1741.0,,,,,verb.communication,1
16,0,hearing,3,10,1756,1763,,,,,,"30,27",11.0,37.0,1764.0,1790.0,,,,,verb.perception,1
16,2,ordered,54,61,1807,1814,27,39.0,41.0,1792.0,1794.0,,62.0,90.0,1815.0,1843.0,,,,,verb.communication,1
17,1,meant,50,55,1895,1900,,32.0,49.0,1877.0,1894.0,21,56.0,76.0,1901.0,1921.0,,,,,verb.communication,1
18,0,fell,13,17,1943,1947,21,4.0,12.0,1934.0,1942.0,,,,,,,,,,verb.motion,1
18,1,added,36,41,1966,1971,32,23.0,35.0,1953.0,1965.0,,42.0,122.0,1972.0,2052.0,,,,,verb.communication,1
19,1,do,10,12,2064,2066,21,1.0,2.0,2055.0,2056.0,,13.0,15.0,2067.0,2069.0,,,,,verb.social,1
