sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,major_event,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,2,catching,70,78,214,222,6,0.0,2.0,144.0,146.0,,,,,verb.contact,True,0,subject,"a man who lived not very far from John of Groat 's house , which , as everyone knows , is in the very north of Scotland",1.0,4.0,5.0,male,1.0,tertiary
2,0,earned,3,9,279,285,6,0.0,2.0,276.0,278.0,31.0,42.0,307.0,318.0,verb.possession,True,1,subject,"a man who lived not very far from John of Groat 's house , which , as everyone knows , is in the very north of Scotland",1.0,4.0,5.0,male,1.0,tertiary
3,3,basking,98,105,418,425,6,88.0,97.0,408.0,417.0,109.0,121.0,429.0,441.0,verb.consumption,True,2,subject,"a man who lived not very far from John of Groat 's house , which , as everyone knows , is in the very north of Scotland",1.0,4.0,5.0,male,1.0,tertiary
5,2,call,76,80,579,583,14,49.0,67.0,552.0,570.0,,,,,verb.communication,True,3,subject,the country people,1.0,6.0,7.0,group/nonbinary,1.0,tertiary
6,1,whisper,13,20,611,618,14,0.0,4.0,598.0,602.0,,,,,verb.communication,True,5,subject,the country people,1.0,6.0,7.0,group/nonbinary,1.0,tertiary
7,0,came,5,9,682,686,14,0.0,4.0,677.0,681.0,,,,,verb.motion,True,4,subject,the country people,1.0,6.0,7.0,group/nonbinary,1.0,tertiary
8,1,said,47,51,926,930,21,4.0,20.0,883.0,899.0,,,,,verb.communication,True,7,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
9,1,got,32,35,1005,1008,21,29.0,31.0,1002.0,1004.0,,,,,verb.possession,True,6,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
10,3,stabbed,66,73,1100,1107,21,63.0,65.0,1097.0,1099.0,,,,,verb.contact,True,8,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
11,5,disappeared,146,157,1285,1296,22,94.0,106.0,1233.0,1245.0,,,,,verb.change,True,9,subject,the creature,1.0,0.0,1.0,unknown,0.0,tertiary
13,3,stopped,116,123,1603,1610,21,113.0,115.0,1600.0,1602.0,,,,,verb.motion,True,10,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
14,2,came,49,53,1695,1699,27,33.0,45.0,1679.0,1691.0,,,,,verb.motion,True,11,subject,"a horseman , who was so tall and so strange - looking and who rode on such a gigantic horse",1.0,5.0,6.0,male,1.0,tertiary
15,1,asked,31,36,1732,1737,29,0.0,12.0,1701.0,1713.0,,,,,verb.communication,True,12,subject,The stranger,6.0,7.0,13.0,male,1.0,tertiary
16,2,ordered,54,61,1807,1814,27,39.0,41.0,1792.0,1794.0,,,,,verb.communication,True,14,subject,"a horseman , who was so tall and so strange - looking and who rode on such a gigantic horse",1.0,5.0,6.0,male,1.0,tertiary
18,0,fell,13,17,1943,1947,21,4.0,12.0,1934.0,1942.0,,,,,verb.motion,True,15,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
19,2,said,21,25,2075,2079,21,1.0,15.0,2055.0,2069.0,,,,,verb.communication,True,16,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
20,6,come,133,137,2317,2321,21,92.0,95.0,2276.0,2279.0,,,,,verb.motion,True,18,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
21,0,agreed,17,23,2349,2355,21,0.0,16.0,2332.0,2348.0,,,,,verb.communication,True,17,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
22,1,had,52,55,2477,2480,35,49.0,51.0,2474.0,2476.0,65.0,81.0,2490.0,2506.0,verb.possession,True,19,subject,the rider,1.0,3.0,4.0,male,1.0,tertiary
25,1,said,18,22,2734,2738,38,1.0,12.0,2717.0,2728.0,,,,,verb.communication,True,20,subject,the mysterious horseman,1.0,2.0,3.0,male,1.0,tertiary
27,1,peeped,45,51,2829,2835,21,42.0,44.0,2826.0,2828.0,,,,,verb.motion,True,21,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
28,0,saw,23,26,2954,2957,21,20.0,22.0,2951.0,2953.0,,,,,verb.perception,True,22,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
30,0,asked,3,8,3077,3082,21,0.0,2.0,3074.0,3076.0,,,,,verb.communication,True,23,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
31,2,answered,26,34,3180,3188,21,1.0,23.0,3155.0,3177.0,,,,,verb.communication,True,24,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
33,0,knew,26,30,3375,3379,21,23.0,25.0,3372.0,3374.0,,,,,verb.cognition,True,26,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
34,4,laid,101,105,3527,3531,29,77.0,96.0,3503.0,3522.0,,,,,verb.contact,True,27,subject,The stranger,6.0,7.0,13.0,male,1.0,tertiary
35,0,felt,3,7,3554,3558,21,0.0,2.0,3551.0,3553.0,,,,,verb.perception,True,28,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
36,2,come,34,38,3682,3686,21,16.0,29.0,3664.0,3677.0,,,,,verb.change,True,29,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
37,0,found,29,34,3798,3803,21,26.0,28.0,3795.0,3797.0,,,,,verb.cognition,True,31,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
38,3,breathe,47,54,3895,3902,21,38.0,40.0,3886.0,3888.0,,,,,verb.body,True,30,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
39,3,sinking,68,75,3985,3992,52,0.0,53.0,3917.0,3970.0,,,,,verb.motion,True,32,subject,"the seal catcher's companion , who was still close at his side",1.0,0.0,1.0,unknown,0.0,tertiary
39,3,sinking,68,75,3985,3992,21,0.0,53.0,3917.0,3970.0,,,,,verb.motion,True,32,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
40,1,knows,32,37,4092,4097,55,25.0,31.0,4085.0,4091.0,,,,,verb.cognition,True,34,subject,,,,,,,
43,6,assumed,116,123,4621,4628,62,103.0,105.0,4608.0,4610.0,,,,,verb.body,True,33,subject,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
45,3,laid,88,92,4946,4950,116,59.0,83.0,4917.0,4941.0,,,,,verb.cognition,True,35,subject,this crafty stranger,1.0,0.0,1.0,unknown,0.0,tertiary
49,1,disappeared,45,56,5446,5457,62,10.0,19.0,5411.0,5420.0,,,,,verb.change,True,40,subject,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
49,1,disappeared,45,56,5446,5457,68,10.0,19.0,5411.0,5420.0,,,,,verb.change,True,40,subject,the seal catcher's companion's guide,5.0,8.0,13.0,male,1.0,tertiary
50,1,held,20,24,5517,5521,62,17.0,19.0,5514.0,5516.0,38.0,49.0,5535.0,5546.0,verb.contact,True,42,subject,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
51,1,see,14,17,5562,5565,70,5.0,8.0,5553.0,5556.0,23.0,29.0,5571.0,5577.0,verb.perception,True,41,subject,the unfortunate seal catcher,1.0,1.0,2.0,unknown,0.0,tertiary
52,0,asked,3,8,5583,5588,62,0.0,2.0,5580.0,5582.0,,,,,verb.communication,True,44,subject,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
53,0,recognised,19,29,5657,5667,62,0.0,2.0,5638.0,5640.0,,,,,verb.cognition,True,43,subject,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
54,0,fell,22,26,5816,5820,62,19.0,21.0,5813.0,5815.0,,,,,verb.body,True,45,subject,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
56,1,crowded,31,38,6181,6188,71,26.0,30.0,6176.0,6180.0,50.0,113.0,6200.0,6263.0,verb.motion,True,47,subject,the inhabitants of the cavern,1.0,10.0,11.0,group/nonbinary,1.0,tertiary
57,8,asked,149,154,6414,6419,71,139.0,143.0,6404.0,6408.0,,,,,verb.communication,True,48,subject,the inhabitants of the cavern,1.0,10.0,11.0,group/nonbinary,1.0,tertiary
59,4,disappeared,85,96,6603,6614,68,78.0,80.0,6596.0,6598.0,,,,,verb.change,True,49,subject,the seal catcher's companion's guide,5.0,8.0,13.0,male,1.0,tertiary
60,0,followed,17,25,6664,6672,21,0.0,16.0,6647.0,6663.0,,,,,verb.motion,True,51,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
61,0,found,33,38,6711,6716,21,30.0,32.0,6708.0,6710.0,,,,,verb.perception,True,52,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
62,2,wounded,46,53,6853,6860,73,42.0,45.0,6849.0,6852.0,,,,,verb.emotion,True,53,subject,the inhabitants of the cavern's comrade,2.0,24.0,26.0,male,1.0,tertiary
63,3,heal,75,79,7092,7096,73,46.0,70.0,7063.0,7087.0,,,,,verb.change,True,55,subject,the inhabitants of the cavern's comrade,2.0,24.0,26.0,male,1.0,tertiary
64,4,wronged,149,156,7252,7259,21,97.0,120.0,7200.0,7223.0,,,,,verb.social,True,54,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
65,4,caused,102,108,7362,7368,21,88.0,96.0,7348.0,7356.0,,,,,verb.creation,True,56,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
66,0,went,3,7,7377,7381,21,0.0,2.0,7374.0,7376.0,,,,,verb.motion,True,57,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
67,5,deaden,107,113,7594,7600,21,70.0,72.0,7557.0,7559.0,,,,,verb.change,True,58,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
71,0,rubbed,5,11,7868,7874,5,0.0,4.0,7863.0,7867.0,37.0,94.0,7900.0,7957.0,verb.contact,True,61,subject,the Seals,1.0,9.0,10.0,group/nonbinary,1.0,tertiary
72,0,stood,36,41,7995,8000,21,19.0,35.0,7978.0,7994.0,,,,,verb.contact,True,60,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
73,2,killing,50,57,8111,8118,5,25.0,29.0,8086.0,8090.0,,,,,verb.contact,True,62,subject,the Seals,1.0,9.0,10.0,group/nonbinary,1.0,tertiary
74,1,said,63,67,8305,8309,21,33.0,42.0,8275.0,8284.0,,,,,verb.communication,True,63,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
74,1,said,63,67,8305,8309,68,33.0,42.0,8275.0,8284.0,,,,,verb.communication,True,63,subject,the seal catcher's companion's guide,5.0,8.0,13.0,male,1.0,tertiary
75,1,take,7,11,8384,8388,68,0.0,1.0,8377.0,8378.0,16.0,50.0,8393.0,8427.0,verb.motion,True,65,subject,the seal catcher's companion's guide,5.0,8.0,13.0,male,1.0,tertiary
78,2,wound,43,48,8615,8620,21,6.0,9.0,8578.0,8581.0,,,,,verb.body,True,66,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
79,2,replied,34,41,8670,8677,21,1.0,28.0,8637.0,8664.0,,,,,verb.communication,True,68,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
80,2,felt,69,73,8748,8752,21,66.0,68.0,8745.0,8747.0,,,,,verb.cognition,True,67,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
83,2,passed,74,80,9184,9190,21,5.0,7.0,9115.0,9117.0,,,,,verb.motion,True,70,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
87,2,swung,43,48,9753,9758,106,40.0,42.0,9750.0,9752.0,57.0,72.0,9767.0,9782.0,verb.motion,True,71,subject,,,,,,,
88,2,bid,31,34,9815,9818,21,24.0,26.0,9808.0,9810.0,,,,,verb.emotion,True,72,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
91,2,standing,54,62,10084,10092,21,46.0,53.0,10076.0,10083.0,73.0,99.0,10103.0,10129.0,verb.contact,True,73,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
92,4,placed,104,110,10235,10241,29,57.0,69.0,10188.0,10200.0,,,,,verb.contact,True,74,subject,The stranger,6.0,7.0,13.0,male,1.0,tertiary
93,4,said,62,66,10314,10318,29,1.0,56.0,10253.0,10308.0,,,,,verb.communication,True,75,subject,The stranger,6.0,7.0,13.0,male,1.0,tertiary
93,4,said,62,66,10314,10318,21,1.0,56.0,10253.0,10308.0,,,,,verb.communication,True,75,subject,the seal catcher,14.0,108.0,122.0,male,1.0,primary
94,1,say,17,20,10337,10340,60,1.0,4.0,10321.0,10324.0,,,,,verb.communication,True,77,subject,men,2.0,0.0,2.0,male,1.0,tertiary
96,5,said,163,167,10636,10640,29,141.0,145.0,10614.0,10618.0,,,,,verb.communication,True,76,subject,The stranger,6.0,7.0,13.0,male,1.0,tertiary
5,2,call,76,80,579,583,4,81.0,85.0,584.0,588.0,,,,,verb.communication,True,3,direct_object,Roane,1.0,0.0,1.0,unknown,0.0,tertiary
6,1,whisper,13,20,611,618,16,21.0,77.0,619.0,675.0,,,,,verb.communication,True,5,direct_object,Merwomen,1.0,0.0,1.0,unknown,0.0,tertiary
6,1,whisper,13,20,611,618,15,21.0,77.0,619.0,675.0,,,,,verb.communication,True,5,direct_object,Mermen,1.0,0.0,1.0,unknown,0.0,tertiary
6,1,whisper,13,20,611,618,14,21.0,77.0,619.0,675.0,,,,,verb.communication,True,5,direct_object,the country people,1.0,6.0,7.0,group/nonbinary,1.0,tertiary
7,0,came,5,9,682,686,14,10.0,200.0,687.0,877.0,,,,,verb.motion,True,4,direct_object,the country people,1.0,6.0,7.0,group/nonbinary,1.0,tertiary
10,3,stabbed,66,73,1100,1107,21,74.0,80.0,1108.0,1114.0,,,,,verb.contact,True,8,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
15,1,asked,31,36,1732,1737,21,37.0,40.0,1738.0,1741.0,,,,,verb.communication,True,12,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
17,1,meant,50,55,1895,1900,21,56.0,76.0,1901.0,1921.0,,,,,verb.communication,True,13,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
31,2,answered,26,34,3180,3188,29,35.0,88.0,3189.0,3242.0,,,,,verb.communication,True,24,direct_object,The stranger,6.0,7.0,13.0,male,1.0,tertiary
32,3,befall,93,99,3337,3343,21,100.0,103.0,3344.0,3347.0,,,,,verb.change,True,25,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
34,4,laid,101,105,3527,3531,21,106.0,123.0,3532.0,3549.0,,,,,verb.contact,True,27,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
35,0,felt,3,7,3554,3558,21,8.0,50.0,3559.0,3601.0,,,,,verb.perception,True,28,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
37,0,found,29,34,3798,3803,21,35.0,77.0,3804.0,3846.0,,,,,verb.cognition,True,31,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
44,3,saw,102,105,4751,4754,62,106.0,207.0,4755.0,4856.0,,,,,verb.perception,True,36,direct_object,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
44,3,saw,102,105,4751,4754,63,106.0,207.0,4755.0,4856.0,,,,,verb.perception,True,36,direct_object,a man,1.0,0.0,1.0,male,1.0,tertiary
45,3,laid,88,92,4946,4950,62,93.0,111.0,4951.0,4969.0,,,,,verb.cognition,True,35,direct_object,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
46,0,spoke,36,41,5087,5092,62,42.0,48.0,5093.0,5099.0,,,,,verb.communication,True,37,direct_object,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
47,3,talking,86,93,5187,5194,66,117.0,131.0,5218.0,5232.0,,,,,verb.communication,True,38,direct_object,one another,2.0,0.0,2.0,unknown,0.0,tertiary
48,2,whisper,47,54,5377,5384,66,55.0,69.0,5385.0,5399.0,,,,,verb.communication,True,39,direct_object,one another,2.0,0.0,2.0,unknown,0.0,tertiary
53,0,recognised,19,29,5657,5667,62,30.0,154.0,5668.0,5792.0,,,,,verb.cognition,True,43,direct_object,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
54,0,fell,22,26,5816,5820,62,27.0,40.0,5821.0,5834.0,,,,,verb.body,True,45,direct_object,the seal catcher's companion,2.0,29.0,31.0,male,1.0,tertiary
55,10,killing,280,287,6137,6144,73,288.0,291.0,6145.0,6148.0,,,,,verb.contact,True,46,direct_object,the inhabitants of the cavern's comrade,2.0,24.0,26.0,male,1.0,tertiary
56,1,crowded,31,38,6181,6188,73,39.0,48.0,6189.0,6198.0,50.0,113.0,6200.0,6263.0,verb.motion,True,47,direct_object,the inhabitants of the cavern's comrade,2.0,24.0,26.0,male,1.0,tertiary
57,8,asked,149,154,6414,6419,73,155.0,158.0,6420.0,6423.0,,,,,verb.communication,True,48,direct_object,the inhabitants of the cavern's comrade,2.0,24.0,26.0,male,1.0,tertiary
58,0,tell,1,5,6426,6430,21,6.0,8.0,6431.0,6433.0,,,,,verb.communication,True,50,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
60,0,followed,17,25,6664,6672,68,26.0,29.0,6673.0,6676.0,,,,,verb.motion,True,51,direct_object,the seal catcher's companion's guide,5.0,8.0,13.0,male,1.0,tertiary
61,0,found,33,38,6711,6716,73,39.0,127.0,6717.0,6805.0,,,,,verb.perception,True,52,direct_object,the inhabitants of the cavern's comrade,2.0,24.0,26.0,male,1.0,tertiary
63,3,heal,75,79,7092,7096,73,80.0,83.0,7097.0,7100.0,,,,,verb.change,True,55,direct_object,the inhabitants of the cavern's comrade,2.0,24.0,26.0,male,1.0,tertiary
70,3,crowding,86,94,7833,7841,5,95.0,100.0,7842.0,7847.0,,,,,verb.motion,True,59,direct_object,the Seals,1.0,9.0,10.0,group/nonbinary,1.0,tertiary
71,0,rubbed,5,11,7868,7874,5,12.0,23.0,7875.0,7886.0,37.0,94.0,7900.0,7957.0,verb.contact,True,61,direct_object,the Seals,1.0,9.0,10.0,group/nonbinary,1.0,tertiary
71,0,rubbed,5,11,7868,7874,73,12.0,23.0,7875.0,7886.0,37.0,94.0,7900.0,7957.0,verb.contact,True,61,direct_object,the inhabitants of the cavern's comrade,2.0,24.0,26.0,male,1.0,tertiary
73,2,killing,50,57,8111,8118,21,58.0,61.0,8119.0,8122.0,,,,,verb.contact,True,62,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
74,1,said,63,67,8305,8309,122,69.0,133.0,8311.0,8375.0,,,,,verb.communication,True,63,direct_object,the seal catcher's wife,1.0,0.0,1.0,female,1.0,tertiary
74,1,said,63,67,8305,8309,123,69.0,133.0,8311.0,8375.0,,,,,verb.communication,True,63,direct_object,children,1.0,1.0,2.0,group/nonbinary,1.0,tertiary
74,1,said,63,67,8305,8309,21,69.0,133.0,8311.0,8375.0,,,,,verb.communication,True,63,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
75,1,take,7,11,8384,8388,21,12.0,15.0,8389.0,8392.0,16.0,50.0,8393.0,8427.0,verb.motion,True,65,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
77,0,asked,0,5,8450,8455,21,6.0,22.0,8456.0,8472.0,23.0,120.0,,,verb.communication,True,64,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
80,2,felt,69,73,8748,8752,21,74.0,163.0,8753.0,8842.0,,,,,verb.cognition,True,67,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
81,3,crowded,109,116,8953,8960,21,117.0,126.0,8961.0,8970.0,127.0,139.0,8971.0,8983.0,verb.motion,True,69,direct_object,the seal catcher,14.0,108.0,122.0,male,1.0,primary
