sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,1,had,56,59,56,59,1,33.0,51.0,33.0,51.0,,,,,verb.possession,0,subject,a queen,1.0,0.0,1.0,female,1.0,tertiary
0,1,had,56,59,56,59,0,33.0,51.0,33.0,51.0,,,,,verb.possession,0,subject,a king,1.0,2.0,3.0,male,1.0,tertiary
1,0,went,27,31,99,103,3,14.0,26.0,86.0,98.0,,,,,verb.motion,1,subject,the daughter,1.0,1.0,2.0,female,1.0,tertiary
1,1,walking,32,39,104,111,3,14.0,26.0,86.0,98.0,,,,,verb.motion,2,subject,the daughter,1.0,1.0,2.0,female,1.0,tertiary
3,1,know,17,21,322,326,7,0.0,8.0,305.0,313.0,,,,,verb.cognition,7,subject,the king,15.0,6.0,21.0,male,1.0,tertiary
3,3,disappeared,47,58,352,363,8,22.0,42.0,327.0,347.0,,,,,verb.change,6,subject,the king's daughter,1.0,0.0,1.0,unknown,0.0,tertiary
3,3,disappeared,47,58,352,363,7,22.0,42.0,327.0,347.0,,,,,verb.change,6,subject,the king,15.0,6.0,21.0,male,1.0,tertiary
3,5,proclaimed,70,80,375,385,7,63.0,65.0,368.0,370.0,,,,,verb.communication,9,subject,the king,15.0,6.0,21.0,male,1.0,tertiary
3,8,have,140,144,445,449,5,103.0,135.0,408.0,440.0,149.0,162.0,454.0,467.0,verb.possession,8,subject,The princess,4.0,2.0,6.0,female,1.0,tertiary
4,1,seen,16,20,486,490,10,4.0,11.0,474.0,481.0,30.0,73.0,500.0,543.0,verb.perception,11,subject,a youth,1.0,10.0,11.0,male,1.0,tertiary
4,3,carrying,40,48,510,518,10,33.0,35.0,503.0,505.0,62.0,73.0,532.0,543.0,verb.contact,10,subject,a youth,1.0,10.0,11.0,male,1.0,tertiary
6,1,climb,14,19,621,626,15,0.0,3.0,607.0,610.0,29.0,39.0,636.0,646.0,verb.motion,12,subject,,,,,,,
7,1,walking,21,28,712,719,17,7.0,16.0,698.0,707.0,,,,,verb.motion,13,subject,the youth,15.0,70.0,85.0,male,1.0,primary
7,3,asked,75,80,766,771,19,46.0,59.0,737.0,750.0,,,,,verb.communication,15,subject,another youth,1.0,1.0,2.0,male,1.0,tertiary
7,5,doing,97,102,788,793,17,85.0,89.0,776.0,780.0,,,,,verb.social,14,subject,the youth,15.0,70.0,85.0,male,1.0,primary
8,0,told,19,23,820,824,21,3.0,18.0,804.0,819.0,,,,,verb.communication,17,subject,the first youth,2.0,2.0,4.0,male,1.0,tertiary
9,0,knew,15,19,947,951,25,0.0,14.0,932.0,946.0,,,,,verb.cognition,19,subject,The other chap,1.0,0.0,1.0,unknown,0.0,tertiary
9,2,do,35,37,967,969,10,20.0,24.0,952.0,956.0,,,,,verb.social,20,subject,a youth,1.0,10.0,11.0,male,1.0,tertiary
10,1,lowered,41,48,1012,1019,26,36.0,40.0,1007.0,1011.0,71.0,82.0,1042.0,1053.0,verb.motion,21,subject,a youth's friends,1.0,1.0,2.0,group/nonbinary,1.0,tertiary
11,1,saw,35,38,1090,1093,10,32.0,34.0,1087.0,1089.0,,,,,verb.perception,24,subject,a youth,1.0,10.0,11.0,male,1.0,tertiary
11,2,sitting,59,66,1114,1121,23,39.0,58.0,1094.0,1113.0,,,,,verb.contact,23,subject,The king 's daughter,10.0,15.0,25.0,male,1.0,tertiary
11,2,sitting,59,66,1114,1121,7,39.0,58.0,1094.0,1113.0,,,,,verb.contact,23,subject,the king,15.0,6.0,21.0,male,1.0,tertiary
12,3,bleeding,80,88,1259,1267,10,60.0,69.0,1239.0,1248.0,,,,,verb.body,22,subject,a youth,1.0,10.0,11.0,male,1.0,tertiary
13,0,motioned,23,31,1292,1300,5,0.0,12.0,1269.0,1281.0,45.0,52.0,1314.0,1321.0,verb.communication,26,subject,The princess,4.0,2.0,6.0,female,1.0,tertiary
