sentence_id,event_id,temporal_rank
0,1,0
1,0,1
1,1,2
2,3,3
1,3,4
2,4,5
3,3,6
3,1,7
3,8,8
3,5,9
4,3,10
4,1,11
6,1,12
7,1,13
7,5,14
7,3,15
8,2,16
8,0,17
8,4,18
9,0,19
9,2,20
10,1,21
12,3,22
11,2,23
11,1,24
14,1,25
13,0,26
14,2,27
16,0,28
20,0,29
17,0,30
20,2,31
20,3,32
21,1,33
21,2,34
21,3,35
22,0,36
22,1,37
22,2,38
23,2,39
23,3,40
24,0,41
25,0,42
27,0,43
27,3,44
27,2,45
27,4,46
27,5,47
28,0,48
30,0,49
31,0,50
31,2,51
32,0,52
32,3,53
32,4,54
33,0,55
34,1,56
36,0,57
36,1,58
37,0,59
38,0,60
38,3,61
39,2,62
39,0,63
40,1,64
40,0,65
40,3,66
41,1,67
43,2,68
42,2,69
42,0,70
44,1,71
45,0,72
44,4,73
46,0,74
46,2,75
46,3,76
48,2,77
49,1,78
49,0,79
49,3,80
49,2,81
51,1,82
50,0,83
51,2,84
51,4,85
51,5,86
52,0,87
53,0,88
54,0,89
53,1,90
55,0,91
55,1,92
56,2,93
58,1,94
57,2,95
58,3,96
58,4,97
59,0,98
59,2,99
59,1,100
61,1,101
61,3,102
62,0,103
64,1,104
65,1,105
66,1,106
65,2,107
66,2,108
66,3,109
66,4,110
67,0,111
67,1,112
67,2,113
67,3,114
68,1,115
69,0,116
69,1,117
69,2,118
70,1,119
71,1,120
