clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
the youth/The youth,17,15,70,85,the youth,male,1.0,primary
The king 's daughter/the king 's daughter,23,10,15,25,The king 's daughter,male,1.0,tertiary
the king/The king,7,15,6,21,the king,male,1.0,tertiary
a youth,10,1,10,11,a youth,male,1.0,tertiary
the dragon,61,5,4,9,the dragon,male,1.0,tertiary
The princess/the princess,5,4,2,6,The princess,female,1.0,tertiary
the old dragon,78,2,3,5,the old dragon,male,1.0,tertiary
the first youth,21,2,2,4,the first youth,male,1.0,tertiary
a king,0,1,2,3,a king,male,1.0,tertiary
the other man,42,1,2,3,the other man,male,1.0,tertiary
The sea - dragon,69,1,2,3,The sea - dragon,unknown,0.0,tertiary
another youth,19,1,1,2,another youth,male,1.0,tertiary
the king/The king--My deliverer,131,1,1,2,the king's deliverer,male,1.0,tertiary
the old dragon--my son,126,1,1,2,the old dragon's son,male,1.0,tertiary
the youth/The youth--the youth with whom he had formed a bond of brotherhood,75,1,1,2,the youth's youth with whom he had formed a bond of brotherhood,unknown,0.0,tertiary
the daughter,3,1,1,2,the daughter,female,1.0,tertiary
the youth/The youth--his friend,79,1,1,2,the youth's friend,unknown,0.0,tertiary
the youth's friend--My father,129,1,1,2,the youth's friend's father,male,1.0,tertiary
a youth--his friends,26,1,1,2,a youth's friends,group/nonbinary,1.0,tertiary
the other one,101,1,0,1,the other one,unknown,0.0,tertiary
The king 's daughter/the king 's daughter--her deliverer,108,1,0,1,The king 's daughter's deliverer,male,1.0,tertiary
the litter,109,1,0,1,the litter,unknown,0.0,tertiary
The king 's daughter/the king 's daughter--her father,113,1,0,1,The king 's daughter's father,male,1.0,tertiary
the other youth,95,1,0,1,the other youth,unknown,0.0,tertiary
their daughter,94,1,0,1,their daughter,unknown,0.0,tertiary
the queen,92,1,0,1,the queen,female,1.0,tertiary
"the right , true deliverer",115,1,0,1,"the right , true deliverer",unknown,0.0,tertiary
the bearers,89,1,0,1,the bearers,unknown,0.0,tertiary
the right man,130,1,0,1,the right man,male,1.0,tertiary
the old dragon's son--his brother,127,1,0,1,the old dragon's son's brother,male,1.0,tertiary
a daughter,2,1,0,1,a daughter,unknown,0.0,tertiary
the youth/The youth--your father,128,1,0,1,the youth's father,male,1.0,tertiary
a king--his bride,119,1,0,1,a king's bride,unknown,0.0,tertiary
the dragon 's son,77,1,0,1,the dragon 's son,unknown,0.0,tertiary
the youth/The youth--the same dragon whom he had seen in the cave,73,1,0,1,the youth's same dragon whom he had seen in the cave,unknown,0.0,tertiary
a queen,1,1,0,1,a queen,female,1.0,tertiary
brothers,55,1,0,1,brothers,male,1.0,tertiary
each other,54,1,0,1,each other,unknown,0.0,tertiary
a handsome youth,52,1,0,1,a handsome youth,unknown,0.0,tertiary
"all of whom had been carried off by the bird with nine heads , and who had perished there of hunger",50,1,0,1,"all of whom had been carried off by the bird with nine heads , and who had perished there of hunger",unknown,0.0,tertiary
maidens,49,1,0,1,maidens,female,1.0,tertiary
the king/The king--his daughter,8,1,0,1,the king's daughter,unknown,0.0,tertiary
The other chap,25,1,0,1,The other chap,unknown,0.0,tertiary
The false bridegroom,116,1,0,1,The false bridegroom,unknown,0.0,tertiary
