sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,0,wanted,verb.emotion,7,7
3,4,attended,verb.social,5,5
4,1,passed,verb.motion,11,5
6,3,know,verb.cognition,5,11
8,2,said,verb.communication,11,5
9,1,answered,verb.communication,13,13
11,0,wish,verb.cognition,5,5
13,1,stand,verb.contact,5,13
14,1,had,verb.possession,5,5
17,5,thought,verb.cognition,5,5
19,0,forgot,verb.cognition,5,5
21,3,said,verb.communication,5,13
24,2,set,verb.contact,13,5
25,3,promise,verb.communication,5,13
25,3,promise,verb.communication,5,5
26,1,thanked,verb.communication,5,13
28,2,grew,verb.change,5,23
29,0,forgot,verb.cognition,5,5
29,3,turned,verb.motion,5,5
