sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
" and if a man wanted his rights, there was nothing left for him to do but to travel to Copenhagen. ",travel,BEFORE,"This is what Blessom had done, and what his son did after him, for he, too, carried on a law-suit. ",did,1,2,4,3
"This is what Blessom had done, and what his son did after him, for he, too, carried on a law-suit. ",did,AFTER,"Now it chanced that on Christmas Eve John had had speech with the gentleman in authority, and had attended to his business, and was going along the street in a low-spirited manner, for he was homesick. ",attended,2,3,3,4
"Now it chanced that on Christmas Eve John had had speech with the gentleman in authority, and had attended to his business, and was going along the street in a low-spirited manner, for he was homesick. ",attended,BEFORE,"And as he went along, a man from Vaage, in a white blouse, with a knapsack, and buttons as big as silver dollars, passed him. ",passed,3,4,4,1
"And as he went along, a man from Vaage, in a white blouse, with a knapsack, and buttons as big as silver dollars, passed him. ",passed,BEFORE,It seemed to Blessom that he must know him; ,know,4,6,1,3
It seemed to Blessom that he must know him; ,know,AFTER, but he was walking very fast. ,walking,6,7,3,1
 but he was walking very fast. ,walking,BEFORE,"""You are walking very fast,"" said John. ",said,7,8,1,2
"""You are walking very fast,"" said John. ",said,BEFORE,"""Yes, but then I'm in a hurry,"" answered the man. ",answered,8,9,2,1
"""Yes, but then I'm in a hurry,"" answered the man. ",answered,AFTER,"""I only wish that I could get there!"" ",wish,9,11,1,0
"""I only wish that I could get there!"" ",wish,BEFORE,sighed John. ,sighed,11,12,0,0
sighed John. ,sighed,BEFORE,"""You can stand on the runner of my sledge,"" said the man, ""for I have a horse that covers a mile in twelve steps."" ",said,12,13,0,2
"""You can stand on the runner of my sledge,"" said the man, ""for I have a horse that covers a mile in twelve steps."" ",said,BEFORE,"So they set out, and Blessom had all that he could do to hold fast to the runner of the sledge; ",had,13,14,2,1
"So they set out, and Blessom had all that he could do to hold fast to the runner of the sledge; ",had,BEFORE," for they went through weather and wind, and he could see neither heaven nor earth. ",see,14,15,1,2
" for they went through weather and wind, and he could see neither heaven nor earth. ",see,BEFORE,"He could not tell exactly where it was, but when they began to hurry on again, he thought that he spied a skull on a pole. ",spied,15,17,2,6
"He could not tell exactly where it was, but when they began to hurry on again, he thought that he spied a skull on a pole. ",spied,BEFORE,"After they had gone on a while, John Blessom began to freeze. ",freeze,17,18,6,3
"After they had gone on a while, John Blessom began to freeze. ",freeze,BEFORE,"""Alas, I forgot one of my gloves where we stopped, and now my hand is freezing!"" ",freezing,18,19,3,3
"""Alas, I forgot one of my gloves where we stopped, and now my hand is freezing!"" ",freezing,BEFORE,said he. ,said,19,20,3,0
said he. ,said,BEFORE,"""Well, Blessom, you'll have to make the best of it,"" said the man. ",said,20,21,0,3
"""Well, Blessom, you'll have to make the best of it,"" said the man. ",said,BEFORE,"When they crossed the Finnebridge, the man stopped and set John down. ",stopped,21,24,3,1
"When they crossed the Finnebridge, the man stopped and set John down. ",stopped,BEFORE,"""Now you are not far from home,"" said he, ""but you must promise me that you will not look around, when you hear a roaring and notice a flare of light."" ",promise,24,25,1,3
"""Now you are not far from home,"" said he, ""but you must promise me that you will not look around, when you hear a roaring and notice a flare of light."" ",promise,BEFORE,"John promised, and thanked him for the quick journey. ",promised,25,26,3,0
"John promised, and thanked him for the quick journey. ",promised,BEFORE,"The man drove off on his way, and John crossed the hill to his home. ",crossed,26,27,0,1
"The man drove off on his way, and John crossed the hill to his home. ",crossed,BEFORE,"As he went he heard a roaring in the Jutulsberg, and the path before him suddenly grew so bright that one could have picked a needle from the ground. ",went,27,28,1,0
"As he went he heard a roaring in the Jutulsberg, and the path before him suddenly grew so bright that one could have picked a needle from the ground. ",went,AFTER,"And he forgot what he had promised, and turned his head to see what was happening. ",promised,28,29,0,2
"And he forgot what he had promised, and turned his head to see what was happening. ",promised,AFTER,"In the midst of it all stood the giant, and he was the man with whom he had driven. ",driven,29,31,2,3
"In the midst of it all stood the giant, and he was the man with whom he had driven. ",driven,BEFORE,"But from that time forward John's head was twisted, and so it remained as long as he lived.",twisted,31,32,3,1
