sentence_id,text,start,end
0,"There was once a rich peasant who had two sons, named John Nicholas and Lucky Andrew. ",0,86
1,The oldest was one of those fellows of whom one never can quite make head or tail. ,86,169
2,"He was a most unpleasant customer to deal with, and he was more grasping and greedy than the folk of the Northland are, as a rule, though it is only too rare to find them unblessed with these attractive qualities. ",169,383
3,"The other, Lucky Andrew, was wild and high spirited, but always good natured, and no matter how badly off he might be, he would always insist that he had been born under a lucky star. ",383,567
4,"When the eagle, in order to defend his nest, belabored his head and face till the blood ran, he would still maintain that he was born under a lucky star, if only he managed to bring home a single eaglet. ",567,771
5,"Did his boat capsize, which occasionally happened, and did they discover him hanging to it, quite overcome with the water, cold and exertion, and asked him how he felt, he would reply: ""O, quite well. ",771,972
6,I have been saved. ,972,991
7,"I surely am in luck!"" ",991,1013
8,"When their father died, both of them were of age, and not long after they both had to go out to the sand-banks to fetch some fishing-nets, which had been left there since the summer fishing. ",1013,1204
9,"It was late in the fall, after the time when most fishermen are busy with the summer fishing. ",1204,1298
10,"Andrew had his gun along, which he carried with him wherever he went. ",1298,1368
11,John Nicholas did not say much while they were underway; ,1368,1425
12, but he thought all the harder. ,1424,1456
13,They were not ready to set out for home again until near evening. ,1456,1522
14,"""Hark, Lucky Andrew, do you know there will be a storm to-night?"" ",1522,1588
15,"said John Nicholas, and looked out across the sea. ",1588,1639
16,"""I think it would be best if we stayed here until morning!"" ",1639,1699
17,"""There'll be no storm,"" said Andrew. ",1699,1736
18,"""The Seven Sisters have not put on their fog-caps, so you may be quite at rest."" ",1736,1817
19,"But his brother complained of being weary, and at length they decided to remain there for the night. ",1817,1918
20,When Andrew awoke he found himself alone; ,1918,1960
21," and he saw neither brother nor boat, until he came to the highest point of the island. ",1959,2047
22,"Then he discovered him far out, darting for land like a sea-gull. ",2047,2113
23,Andrew did not understand the whole affair. ,2113,2157
24,"There were still provisions there, as well as a dish of curd, his gun and various other things. ",2157,2253
25,So Andrew wasted but little time in thought. ,2253,2298
26,"""He will come back this evening,"" said he. ",2298,2341
27,"""Only a fool loses heart so long as he can eat."" ",2341,2390
28,"But in the evening there was no brother to be seen, and Andrew waited day by day, and week by week; ",2390,2490
29," until at last, he realized that his brother had marooned him on this barren island in order to be able to keep their inheritance for himself, and not have to divide it. ",2489,2659
30,"And such was the case, for when John Nicholas came in sight of land on his homeward trip, he had capsized the boat, and declared that Lucky Andrew had been drowned. ",2659,2824
31,But the latter did not lose heart. ,2824,2859
32,"He gathered drift-wood along the strand, shot sea-birds, and looked for mussels and roots. ",2859,2950
33,"He built himself a raft of drift-timber, and fished with a pole that had also been left behind. ",2950,3046
34,"One day, while he was at work, he happened to notice a depression or hollow in the sand, as though made by the keel of a large Northland schooner, and he could plainly trace the braidings of the hawsers from the strand up to the top of the island. ",3046,3294
35,"Then he thought to himself that he was in no danger, for he saw there was truth in the report he had often heard, that the meer-folk made the island their abode, and did much business with their ships. ",3294,3496
36,"""God be praised for good company! ",3496,3530
37,That was just what I needed. ,3530,3559
38,"Yes, it is true, as I have always said, that I was born under a lucky star,"" thought Andrew to himself; ",3559,3663
39," perhaps he said so too, for occasionally he really had to talk a little. ",3662,3736
40,So he lived through the fall. ,3736,3766
41,"Once he saw a boat, and hung a rag on a pole and waved with it; ",3766,3830
