sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,1,had,34,37,34,37,7,15.0,29.0,15.0,29.0,"4,8,3",38.0,46.0,38.0,46.0,,,,,verb.possession,1,True
2,5,find,161,165,330,334,,,,,,13,166.0,180.0,335.0,349.0,181.0,212.0,,,verb.perception,1,True
3,4,insist,135,141,518,524,4,119.0,121.0,502.0,504.0,4,142.0,182.0,525.0,565.0,,,,,verb.communication,1,True
4,1,belabored,45,54,612,621,,5.0,14.0,572.0,581.0,4,55.0,63.0,622.0,630.0,,,,,verb.cognition,1,True
5,1,happened,41,49,812,820,4,4.0,20.0,775.0,791.0,,,,,,,,,,verb.change,1,True
6,2,saved,12,17,984,989,4,0.0,1.0,972.0,973.0,,,,,,,,,,verb.social,1,True
8,0,died,18,22,1031,1035,18,5.0,17.0,1018.0,1030.0,,,,,,,,,,verb.change,1,True
10,1,carried,35,42,1333,1340,4,11.0,24.0,1309.0,1322.0,,,,,,,,,,verb.contact,1,True
11,1,say,22,25,1390,1393,3,0.0,13.0,1368.0,1381.0,,26.0,30.0,1394.0,1398.0,31.0,55.0,1399.0,1423.0,verb.communication,1,True
12,0,thought,8,15,1432,1439,3,5.0,7.0,1429.0,1431.0,,16.0,30.0,1440.0,1454.0,,,,,verb.cognition,1,True
14,1,know,28,32,1550,1554,4,24.0,27.0,1546.0,1549.0,,33.0,63.0,1555.0,1585.0,,,,,verb.cognition,1,True
15,0,said,0,4,1588,1592,,,,,,3,5.0,18.0,1593.0,1606.0,,,,,verb.communication,1,True
