sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
0,2,had,71,74,71,74,25,46.0,65.0,46.0,65.0,"26,27",75.0,102.0,75.0,102.0,,,,,verb.possession,1
2,0,called,9,15,175,181,29,5.0,8.0,171.0,174.0,"11,28",16.0,19.0,182.0,185.0,32.0,76.0,198.0,242.0,verb.communication,1
2,1,means,38,43,204,209,,32.0,37.0,198.0,203.0,28,46.0,76.0,212.0,242.0,,,,,verb.communication,1
3,2,did,78,81,323,326,30,56.0,66.0,301.0,311.0,,82.0,102.0,327.0,347.0,103.0,122.0,348.0,367.0,verb.social,1
3,4,ran,128,131,373,376,11,42.0,44.0,287.0,289.0,,132.0,147.0,377.0,392.0,148.0,260.0,393.0,505.0,verb.motion,1
4,4,throw,153,158,678,683,36,130.0,137.0,655.0,662.0,36,159.0,166.0,684.0,691.0,167.0,171.0,692.0,696.0,verb.contact,1
4,5,lie,211,214,736,739,36,130.0,137.0,655.0,662.0,,215.0,220.0,740.0,745.0,222.0,367.0,747.0,892.0,verb.contact,1
4,6,letting,229,236,754,761,36,130.0,137.0,655.0,662.0,36,237.0,265.0,762.0,790.0,,,,,verb.social,1
4,9,play,280,284,805,809,37,270.0,273.0,795.0,798.0,,285.0,311.0,810.0,836.0,,,,,verb.social,1
4,11,telling,341,348,866,873,,,,,,36,349.0,356.0,874.0,881.0,,,,,verb.communication,1
5,0,working,18,25,912,919,"32,36",4.0,16.0,898.0,910.0,,,,,,,,,,verb.social,1
5,2,point,52,57,946,951,"32,36",4.0,16.0,898.0,910.0,36,58.0,64.0,952.0,958.0,65.0,85.0,959.0,979.0,verb.communication,1
5,3,laugh,91,96,985,990,"32,36",4.0,16.0,898.0,910.0,,,,,,,,,,verb.body,1
5,4,say,102,105,996,999,"32,36",4.0,16.0,898.0,910.0,"41,36",106.0,119.0,1000.0,1013.0,,,,,verb.communication,1
5,5,suited,138,144,1032,1038,,120.0,128.0,1014.0,1022.0,36,145.0,148.0,1039.0,1042.0,,,,,verb.consumption,1
6,2,push,52,56,1139,1143,32,41.0,45.0,1128.0,1132.0,36,57.0,60.0,1144.0,1147.0,,,,,verb.motion,1
6,3,tease,71,76,1158,1163,32,41.0,45.0,1128.0,1132.0,36,77.0,80.0,1164.0,1167.0,,,,,verb.communication,1
6,5,make,108,112,1195,1199,"44,36",86.0,101.0,1173.0,1188.0,36,113.0,132.0,1200.0,1219.0,,,,,verb.creation,1
6,6,sweep,117,122,1204,1209,36,113.0,116.0,1200.0,1203.0,,123.0,132.0,1210.0,1219.0,,,,,verb.contact,1
6,7,draw,138,142,1225,1229,"44,36",86.0,101.0,1173.0,1188.0,,143.0,148.0,1230.0,1235.0,,,,,verb.contact,1
6,8,fetch,168,173,1255,1260,"44,36",86.0,101.0,1173.0,1188.0,,174.0,179.0,1261.0,1266.0,,,,,verb.contact,1
