sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
0,2,had,71,74,71,74,25,46.0,65.0,46.0,65.0,"26,27",75.0,102.0,75.0,102.0,,,,,verb.possession,1,True
2,1,means,38,43,204,209,,32.0,37.0,198.0,203.0,28,46.0,76.0,212.0,242.0,,,,,verb.communication,1,True
3,2,did,78,81,323,326,30,56.0,66.0,301.0,311.0,,82.0,102.0,327.0,347.0,103.0,122.0,348.0,367.0,verb.social,1,True
4,11,telling,341,348,866,873,,,,,,36,349.0,356.0,874.0,881.0,,,,,verb.communication,1,True
5,3,laugh,91,96,985,990,"32,36",4.0,16.0,898.0,910.0,,,,,,,,,,verb.body,1,True
6,5,make,108,112,1195,1199,"44,36",86.0,101.0,1173.0,1188.0,36,113.0,132.0,1200.0,1219.0,,,,,verb.creation,1,True
7,6,loved,129,134,1475,1480,"11,46",113.0,123.0,1459.0,1469.0,11,135.0,145.0,1481.0,1491.0,,,,,verb.emotion,1,True
8,3,telling,50,57,1619,1626,11,43.0,45.0,1612.0,1614.0,,58.0,62.0,1627.0,1631.0,,,,,verb.communication,1,True
10,2,loved,101,106,1844,1849,"49,48",48.0,65.0,1791.0,1808.0,,107.0,113.0,1850.0,1856.0,,,,,verb.emotion,1,True
11,11,come,229,233,2118,2122,12,222.0,225.0,2111.0,2114.0,,,,,,,,,,verb.motion,1,True
12,0,agreed,11,17,2172,2178,"52,12",0.0,10.0,2161.0,2171.0,,,,,,,,,,verb.communication,1,True
13,1,ask,56,59,2288,2291,,,,,,"52,60,61,58",60.0,134.0,2292.0,2366.0,,,,,verb.communication,1,True
14,5,looked,187,193,2555,2561,"65,12",137.0,153.0,2505.0,2521.0,,194.0,211.0,2562.0,2579.0,212.0,372.0,2580.0,2740.0,verb.perception,1,True
15,1,rode,33,37,2844,2848,71,25.0,32.0,2836.0,2843.0,,,,,,,,,,verb.motion,1,True
18,1,noticed,22,29,3324,3331,78,4.0,17.0,3306.0,3319.0,79,30.0,304.0,3332.0,3606.0,,,,,verb.perception,1,True
20,1,lift,45,49,3779,3783,82,23.0,41.0,3757.0,3775.0,,50.0,58.0,3784.0,3792.0,,,,,verb.motion,1,True
22,1,asked,66,71,4105,4110,88,5.0,13.0,4044.0,4052.0,89,72.0,76.0,4111.0,4115.0,,,,,verb.communication,1,True
25,4,driven,80,86,4430,4436,92,50.0,70.0,4400.0,4420.0,,87.0,91.0,4437.0,4441.0,,,,,verb.motion,1,True
26,4,appeared,144,152,4587,4595,95,134.0,143.0,4577.0,4586.0,,,,,,,,,,verb.change,1,True
27,4,behave,135,141,4732,4738,,98.0,121.0,4695.0,4718.0,"102,101,95",149.0,195.0,4746.0,4792.0,,,,,verb.body,1,True
28,1,came,61,65,5008,5012,95,57.0,60.0,5004.0,5007.0,,73.0,97.0,5020.0,5044.0,,,,,verb.motion,1,True
32,3,overcome,72,80,5495,5503,88,61.0,63.0,5484.0,5486.0,,,,,,,,,,verb.competition,1,True
33,0,listen,3,9,5508,5514,,,,,,95,10.0,21.0,5515.0,5526.0,23.0,63.0,,,verb.perception,1,True
34,0,liked,33,38,5752,5757,"111,88",4.0,32.0,5723.0,5751.0,"113,95",39.0,144.0,5758.0,5863.0,,,,,verb.emotion,1,True
35,6,summon,114,120,5978,5984,,77.0,81.0,5941.0,5945.0,115,121.0,131.0,5985.0,5995.0,132.0,143.0,5996.0,6007.0,verb.communication,1,True
36,2,liked,65,70,6074,6079,,60.0,64.0,6069.0,6073.0,115,71.0,74.0,6080.0,6083.0,,,,,verb.emotion,1,True
37,2,wrapped,95,102,6210,6217,,85.0,89.0,6200.0,6204.0,115,103.0,106.0,6218.0,6221.0,,,,,verb.contact,1,True
38,4,asked,90,95,6451,6456,,55.0,59.0,6416.0,6420.0,115,96.0,99.0,6457.0,6460.0,,,,,verb.communication,1,True
39,3,come,64,68,6546,6550,115,28.0,30.0,6510.0,6512.0,,75.0,90.0,6557.0,6572.0,91.0,108.0,6573.0,6590.0,verb.motion,1,True
41,1,satisfy,33,40,6733,6740,,,,,,118,41.0,52.0,6741.0,6752.0,,,,,verb.consumption,1,True
42,7,depart,124,130,7008,7014,115,117.0,120.0,7001.0,7004.0,,,,,,,,,,verb.motion,1,True
43,4,pronounced,103,113,7282,7292,121,55.0,66.0,7234.0,7245.0,,114.0,128.0,7293.0,7307.0,,,,,verb.communication,1,True
44,0,came,10,14,7319,7323,,,,,,"122,118",15.0,226.0,7324.0,7535.0,,,,,verb.change,1,True
45,0,looked,32,38,7568,7574,125,7.0,31.0,7543.0,7567.0,,,,,,,,,,verb.perception,1,True
47,0,groaned,17,24,7816,7823,128,4.0,11.0,7803.0,7810.0,128,35.0,46.0,7834.0,7845.0,,,,,verb.communication,1,True
48,0,answered,21,29,7868,7876,128,1.0,13.0,7848.0,7860.0,,,,,,,,,,verb.communication,1,True
