sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,2,had,71,74,71,74,25,46.0,65.0,46.0,65.0,,,,,verb.possession,0,subject,a well - to - do farmer,1.0,0.0,1.0,unknown,0.0,tertiary
2,0,called,9,15,175,181,29,5.0,8.0,171.0,174.0,32.0,76.0,198.0,242.0,verb.communication,1,subject,men,2.0,0.0,2.0,male,1.0,tertiary
3,2,did,78,81,323,326,30,56.0,66.0,301.0,311.0,103.0,122.0,348.0,367.0,verb.social,2,subject,a lazy boy,1.0,0.0,1.0,male,1.0,tertiary
3,4,ran,128,131,373,376,11,42.0,44.0,287.0,289.0,148.0,260.0,393.0,505.0,verb.motion,4,subject,So poor Assipattle,29.0,123.0,152.0,male,1.0,primary
4,4,throw,153,158,678,683,36,130.0,137.0,655.0,662.0,167.0,171.0,692.0,696.0,verb.contact,5,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
4,5,lie,211,214,736,739,36,130.0,137.0,655.0,662.0,222.0,367.0,747.0,892.0,verb.contact,6,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
4,6,letting,229,236,754,761,36,130.0,137.0,655.0,662.0,,,,,verb.social,8,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
4,9,play,280,284,805,809,37,270.0,273.0,795.0,798.0,,,,,verb.social,7,subject,,,,,,,
5,0,working,18,25,912,919,32,4.0,16.0,898.0,910.0,,,,,verb.social,9,subject,So poor Assipattle's brothers,5.0,11.0,16.0,male,1.0,tertiary
5,0,working,18,25,912,919,36,4.0,16.0,898.0,910.0,,,,,verb.social,9,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
5,2,point,52,57,946,951,32,4.0,16.0,898.0,910.0,65.0,85.0,959.0,979.0,verb.communication,11,subject,So poor Assipattle's brothers,5.0,11.0,16.0,male,1.0,tertiary
5,2,point,52,57,946,951,36,4.0,16.0,898.0,910.0,65.0,85.0,959.0,979.0,verb.communication,11,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
5,3,laugh,91,96,985,990,32,4.0,16.0,898.0,910.0,,,,,verb.body,12,subject,So poor Assipattle's brothers,5.0,11.0,16.0,male,1.0,tertiary
5,3,laugh,91,96,985,990,36,4.0,16.0,898.0,910.0,,,,,verb.body,12,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
5,4,say,102,105,996,999,32,4.0,16.0,898.0,910.0,,,,,verb.communication,14,subject,So poor Assipattle's brothers,5.0,11.0,16.0,male,1.0,tertiary
5,4,say,102,105,996,999,36,4.0,16.0,898.0,910.0,,,,,verb.communication,14,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
6,2,push,52,56,1139,1143,32,41.0,45.0,1128.0,1132.0,,,,,verb.motion,15,subject,So poor Assipattle's brothers,5.0,11.0,16.0,male,1.0,tertiary
6,3,tease,71,76,1158,1163,32,41.0,45.0,1128.0,1132.0,,,,,verb.communication,16,subject,So poor Assipattle's brothers,5.0,11.0,16.0,male,1.0,tertiary
6,5,make,108,112,1195,1199,44,86.0,101.0,1173.0,1188.0,,,,,verb.creation,17,subject,the boy's mother,4.0,5.0,9.0,female,1.0,tertiary
6,5,make,108,112,1195,1199,36,86.0,101.0,1173.0,1188.0,,,,,verb.creation,17,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
6,6,sweep,117,122,1204,1209,36,113.0,116.0,1200.0,1203.0,,,,,verb.contact,18,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
6,7,draw,138,142,1225,1229,44,86.0,101.0,1173.0,1188.0,,,,,verb.contact,19,subject,the boy's mother,4.0,5.0,9.0,female,1.0,tertiary
6,7,draw,138,142,1225,1229,36,86.0,101.0,1173.0,1188.0,,,,,verb.contact,19,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
6,8,fetch,168,173,1255,1260,44,86.0,101.0,1173.0,1188.0,,,,,verb.contact,20,subject,the boy's mother,4.0,5.0,9.0,female,1.0,tertiary
6,8,fetch,168,173,1255,1260,36,86.0,101.0,1173.0,1188.0,,,,,verb.contact,20,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
6,9,do,205,207,1292,1294,44,86.0,101.0,1173.0,1188.0,,,,,verb.social,22,subject,the boy's mother,4.0,5.0,9.0,female,1.0,tertiary
6,9,do,205,207,1292,1294,36,86.0,101.0,1173.0,1188.0,,,,,verb.social,22,subject,the boy,2.0,13.0,15.0,male,1.0,tertiary
6,11,do,255,257,1342,1344,45,208.0,231.0,1295.0,1318.0,,,,,verb.social,21,subject,,,,,,,
7,6,loved,129,134,1475,1480,11,113.0,123.0,1459.0,1469.0,,,,,verb.emotion,24,subject,So poor Assipattle,29.0,123.0,152.0,male,1.0,primary
7,6,loved,129,134,1475,1480,46,113.0,123.0,1459.0,1469.0,,,,,verb.emotion,24,subject,So poor Assipattle's sister,2.0,6.0,8.0,female,1.0,tertiary
7,8,listen,161,167,1507,1513,11,113.0,123.0,1459.0,1469.0,,,,,verb.perception,23,subject,So poor Assipattle,29.0,123.0,152.0,male,1.0,primary
7,8,listen,161,167,1507,1513,46,113.0,123.0,1459.0,1469.0,,,,,verb.perception,23,subject,So poor Assipattle's sister,2.0,6.0,8.0,female,1.0,tertiary
7,10,tell,218,222,1564,1568,11,187.0,202.0,1533.0,1548.0,,,,,verb.communication,25,subject,So poor Assipattle,29.0,123.0,152.0,male,1.0,primary
8,3,telling,50,57,1619,1626,11,43.0,45.0,1612.0,1614.0,,,,,verb.communication,29,subject,So poor Assipattle,29.0,123.0,152.0,male,1.0,primary
10,1,had,44,47,1787,1790,48,20.0,43.0,1763.0,1786.0,,,,,verb.possession,28,subject,the King of these parts,1.0,2.0,3.0,male,1.0,tertiary
10,2,loved,101,106,1844,1849,49,48.0,65.0,1791.0,1808.0,,,,,verb.emotion,27,subject,one only daughter,1.0,0.0,1.0,unknown,0.0,tertiary
10,2,loved,101,106,1844,1849,48,48.0,65.0,1791.0,1808.0,,,,,verb.emotion,27,subject,the King of these parts,1.0,2.0,3.0,male,1.0,tertiary
10,3,denied,130,136,1873,1879,48,127.0,129.0,1870.0,1872.0,,,,,verb.communication,33,subject,the King of these parts,1.0,2.0,3.0,male,1.0,tertiary
11,2,seen,71,75,1960,1964,12,63.0,66.0,1952.0,1955.0,,,,,verb.perception,32,subject,"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing",7.0,12.0,19.0,female,0.6571428571428571,tertiary
11,3,standing,96,104,1985,1993,11,76.0,95.0,1965.0,1984.0,124.0,152.0,2013.0,2041.0,verb.contact,31,subject,So poor Assipattle,29.0,123.0,152.0,male,1.0,primary
11,3,standing,96,104,1985,1993,51,76.0,95.0,1965.0,1984.0,124.0,152.0,2013.0,2041.0,verb.contact,31,subject,Assipattle 's sister,2.0,1.0,3.0,female,1.0,tertiary
11,7,taken,162,167,2051,2056,12,63.0,66.0,1952.0,1955.0,176.0,182.0,2065.0,2071.0,verb.cognition,34,subject,"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing",7.0,12.0,19.0,female,0.6571428571428571,tertiary
11,8,asked,188,193,2077,2082,12,184.0,187.0,2073.0,2076.0,,,,,verb.communication,35,subject,"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing",7.0,12.0,19.0,female,0.6571428571428571,tertiary
11,10,ask,218,221,2107,2110,52,208.0,211.0,2097.0,2100.0,,,,,verb.communication,36,subject,"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing's father",4.0,12.0,16.0,male,0.6285714285714286,tertiary
11,11,come,229,233,2118,2122,12,222.0,225.0,2111.0,2114.0,,,,,verb.motion,37,subject,"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing",7.0,12.0,19.0,female,0.6571428571428571,tertiary
11,13,serve,261,266,2150,2155,12,222.0,225.0,2111.0,2114.0,,,,,verb.social,38,subject,"the King of these parts's Princess Gemdelovely , whom he loved dearly , and to whom he denied nothing",7.0,12.0,19.0,female,0.6571428571428571,tertiary
