sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
3,3,washed,65,71,212,218,0,43.0,58.0,190.0,205.0,,,,,,,,,,verb.contact,1,True
4,0,look,5,9,258,262,1,0.0,4.0,253.0,257.0,,10.0,30.0,263.0,283.0,,,,,verb.perception,1,True
5,5,make,103,107,409,413,3,95.0,96.0,401.0,402.0,,108.0,134.0,414.0,440.0,,,,,verb.creation,1,True
7,1,know,24,28,486,490,3,9.0,11.0,471.0,473.0,3,29.0,61.0,491.0,523.0,,,,,verb.cognition,1,True
8,0,cheers,17,23,542,548,,4.0,16.0,529.0,541.0,3,24.0,26.0,549.0,551.0,,,,,verb.communication,1,True
10,1,feel,24,28,647,651,34,0.0,19.0,623.0,642.0,3,29.0,44.0,652.0,667.0,,,,,verb.emotion,1,True
11,0,said,21,25,690,694,,,,,,2,26.0,34.0,695.0,703.0,,,,,verb.communication,1,True
14,2,said,23,27,896,900,,1.0,20.0,874.0,893.0,3,28.0,36.0,901.0,909.0,,,,,verb.communication,1,True
16,0,feel,2,6,964,968,3,0.0,1.0,962.0,963.0,3,7.0,24.0,969.0,986.0,,,,,verb.cognition,1,True
17,0,feel,2,6,990,994,3,0.0,1.0,988.0,989.0,3,7.0,32.0,995.0,1020.0,,,,,verb.cognition,1,True
18,2,come,55,59,1077,1081,3,40.0,41.0,1062.0,1063.0,,60.0,72.0,1082.0,1094.0,,,,,verb.change,1,True
19,2,pulled,62,68,1159,1165,4,14.0,25.0,1111.0,1122.0,,69.0,71.0,1166.0,1168.0,89.0,111.0,1186.0,1208.0,verb.contact,1,True
32,1,said,33,37,2071,2075,,1.0,30.0,2039.0,2068.0,3,38.0,46.0,2076.0,2084.0,,,,,verb.communication,1,True
33,5,favored,47,54,2133,2140,3,32.0,33.0,2118.0,2119.0,,55.0,65.0,2141.0,2151.0,,,,,verb.emotion,1,True
37,2,suffered,43,51,2337,2345,3,32.0,37.0,2326.0,2331.0,,,,,,,,,,verb.cognition,1,True
41,0,had,7,10,2538,2541,3,5.0,6.0,2536.0,2537.0,,11.0,38.0,2542.0,2569.0,39.0,55.0,2570.0,2586.0,verb.perception,1,True
42,1,watched,9,16,2597,2604,3,4.0,5.0,2592.0,2593.0,,,,,,,,,,verb.social,1,True
43,0,turns,23,28,2643,2648,42,14.0,22.0,2634.0,2642.0,3,29.0,31.0,2649.0,2651.0,,,,,verb.cognition,1,True
44,1,said,45,49,2765,2769,"44,43",9.0,29.0,2729.0,2749.0,3,50.0,99.0,2770.0,2819.0,,,,,verb.communication,1,True
47,3,wears,105,110,3098,3103,8,81.0,94.0,3074.0,3087.0,,,,,,,,,,verb.body,1,True
48,3,become,40,46,3145,3151,3,33.0,34.0,3138.0,3139.0,,47.0,70.0,3152.0,3175.0,,,,,verb.change,1,True
53,1,divided,9,16,3330,3337,3,0.0,1.0,3321.0,3322.0,,17.0,35.0,3338.0,3356.0,,,,,verb.social,1,True
56,2,said,25,29,3558,3562,,1.0,22.0,3534.0,3555.0,10,30.0,40.0,3563.0,3573.0,,,,,verb.communication,1,True
60,5,written,72,79,4095,4102,33,44.0,60.0,4067.0,4083.0,33,80.0,87.0,4103.0,4110.0,,,,,verb.creation,1,True
63,0,heard,12,17,4295,4300,33,5.0,11.0,4288.0,4294.0,,18.0,45.0,4301.0,4328.0,,,,,verb.perception,1,True
65,3,said,98,102,4563,4567,13,1.0,95.0,4466.0,4560.0,,103.0,112.0,4568.0,4577.0,,,,,verb.communication,1,True
66,1,know,13,17,4592,4596,13,11.0,12.0,4590.0,4591.0,"13,49",18.0,86.0,4597.0,4665.0,,,,,verb.cognition,1,True
67,1,understand,9,19,4676,4686,13,0.0,1.0,4667.0,4668.0,,20.0,22.0,4687.0,4689.0,23.0,29.0,4690.0,4696.0,verb.cognition,1,True
68,0,knows,7,12,4730,4735,,0.0,6.0,4723.0,4729.0,13,13.0,97.0,4736.0,4820.0,,,,,verb.cognition,1,True
69,2,promoted,21,29,4862,4870,13,9.0,10.0,4850.0,4851.0,,30.0,52.0,4871.0,4893.0,,,,,verb.social,1,True
70,0,think,12,17,4918,4923,13,10.0,11.0,4916.0,4917.0,,18.0,40.0,4924.0,4946.0,,,,,verb.cognition,1,True
71,5,read,81,85,5081,5085,33,70.0,76.0,5070.0,5076.0,13,86.0,88.0,5086.0,5088.0,,,,,verb.cognition,1,True
72,2,have,30,34,5120,5124,13,28.0,29.0,5118.0,5119.0,13,35.0,114.0,5125.0,5204.0,,,,,verb.perception,1,True
75,1,sent,7,11,5279,5283,,0.0,2.0,5272.0,5274.0,13,12.0,26.0,5284.0,5298.0,,,,,verb.contact,1,True
79,3,held,30,34,5756,5760,14,0.0,1.0,5726.0,5727.0,,,,,,,,,,verb.emotion,1,True
81,4,wrote,56,61,5916,5921,53,49.0,51.0,5909.0,5911.0,,62.0,70.0,5922.0,5930.0,,,,,verb.creation,1,True
84,3,collect,82,89,6217,6224,,,,,,55,90.0,104.0,6225.0,6239.0,,,,,verb.contact,1,True
85,1,learn,38,43,6279,6284,14,4.0,5.0,6245.0,6246.0,14,44.0,57.0,6285.0,6298.0,,,,,verb.cognition,1,True
86,0,know,8,12,6307,6311,,,,,,55,13.0,40.0,6312.0,6339.0,,,,,verb.cognition,1,True
87,3,wonder,33,39,6374,6380,14,0.0,29.0,6341.0,6370.0,,,,,,,,,,verb.cognition,1,True
89,2,know,37,41,6454,6458,14,35.0,36.0,6452.0,6453.0,,,,,,,,,,verb.cognition,1,True
91,0,said,7,11,6584,6588,33,0.0,6.0,6577.0,6583.0,,12.0,107.0,6589.0,6684.0,,,,,verb.communication,1,True
