clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Mr. Kintaro/Kintaro,4,45,99,144,Mr. Kintaro,male,1.0,primary
the monkey/The monkey,50,14,24,38,the monkey,male,1.0,tertiary
the mother,153,2,27,29,the mother,female,1.0,tertiary
the woodcutter/The woodcutter,118,4,18,22,the woodcutter,male,1.0,tertiary
the deer/The deer,49,8,14,22,the deer,male,1.0,tertiary
Yama - uba,10,2,13,15,Yama - uba,female,1.0,tertiary
a little boy--his mother,29,11,4,15,a little boy's mother,female,1.0,tertiary
The bear/the bear,43,5,8,13,The bear,female,1.0,tertiary
the Lord Raiko/Minamoto - no - Raiko/Lord Raiko/the powerful Lord Minamoto - no - Raiko,12,6,7,13,the Lord Raiko,male,1.0,tertiary
a little boy,25,1,11,12,a little boy,male,1.0,tertiary
Kintoki,3,1,9,10,Kintoki,male,1.0,tertiary
the little party,97,1,7,8,the little party,group/nonbinary,1.0,tertiary
the general/The general,261,4,4,8,the general,male,1.0,tertiary
Kintaro 's mother--your child,233,1,6,7,Kintaro 's mother's child,male,1.0,tertiary
a woodcutter,111,2,5,7,a woodcutter,male,1.0,tertiary
The poor monkey,84,1,6,7,The poor monkey,male,1.0,tertiary
each other,203,6,0,6,each other,unknown,0.0,tertiary
Kintoki--his beautiful young wife,18,1,5,6,Kintoki's beautiful young wife,female,1.0,tertiary
the old man,144,4,2,6,the old man,male,1.0,tertiary
Kimbo,9,2,3,5,Kimbo,unknown,0.0,tertiary
your son,258,1,4,5,your son,male,1.0,tertiary
the monkey and the hare,63,2,3,5,the monkey and the hare,group/nonbinary,1.0,tertiary
The hare/the hare,205,4,1,5,The hare,unknown,0.0,tertiary
mother,214,3,1,4,mother,female,1.0,tertiary
the strange party,119,1,3,4,the strange party,group/nonbinary,1.0,tertiary
the old woodcutter who had followed Kintaro from the river,135,1,3,4,the old woodcutter who had followed Kintaro from the river,male,1.0,tertiary
umpire,207,4,0,4,umpire,unknown,0.0,tertiary
Mr. Kintaro/Kintaro--my four friends,215,1,3,4,Mr. Kintaro's four friends,group/nonbinary,1.0,tertiary
a samurai,235,4,0,4,a samurai,unknown,0.0,tertiary
Kintaro 's mother,152,1,3,4,Kintaro 's mother,female,1.0,tertiary
the woodcutters,28,2,1,3,the woodcutters,group/nonbinary,1.0,tertiary
Mr. Deer,5,1,2,3,Mr. Deer,male,1.0,tertiary
a little boy's mother--her boy,130,3,0,3,a little boy's mother's boy,male,1.0,tertiary
the intruder,140,1,2,3,the intruder,male,1.0,tertiary
this boy,115,2,1,3,this boy,male,1.0,tertiary
All the animals,102,1,2,3,All the animals,unknown,0.0,tertiary
little boy,221,1,2,3,little boy,male,1.0,tertiary
a knight wearing two swords,243,2,0,2,a knight wearing two swords,unknown,0.0,tertiary
boys who give promise of remarkable strength,252,1,1,2,boys who give promise of remarkable strength,male,1.0,tertiary
These warriors,178,1,1,2,These warriors,group/nonbinary,1.0,tertiary
Sadamitsu,11,2,0,2,Sadamitsu,unknown,0.0,tertiary
