clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
The hunter/the hunter,23,28,81,109,The hunter,male,1.0,primary
the boy/The boy,41,19,44,63,the boy,male,1.0,secondary
the Weendigo/Weendigo,3,5,38,43,the Weendigo,male,1.0,secondary
the father/The father,9,5,31,36,the father,male,1.0,secondary
The hunter/the hunter--his son,64,13,14,27,The hunter's son,male,1.0,tertiary
a man--his wife,7,11,15,26,a man's wife,female,1.0,tertiary
a man's wife--my son/My son,201,7,5,12,a man's wife's son,unknown,0.0,tertiary
the boy/The boy--his father/His father,78,8,3,11,the boy's father,male,1.0,tertiary
a very large man,14,1,9,10,a very large man,male,1.0,tertiary
the family,36,1,9,10,the family,group/nonbinary,1.0,tertiary
The hunter 's son/the hunter 's son,86,3,5,8,The hunter 's son,male,1.0,tertiary
the woman,20,3,4,7,the woman,female,1.0,tertiary
Father,209,3,3,6,Father,male,1.0,tertiary
the Weendigo,46,2,4,6,the Weendigo,male,1.0,tertiary
"The hunter/the hunter--both of his sons , although they were well - formed and beautiful",183,1,4,5,"The hunter's of his sons , although they were well - formed and beautiful",group/nonbinary,1.0,tertiary
the strange boy,167,3,2,5,the strange boy,male,1.0,tertiary
a man,6,1,4,5,a man,male,1.0,tertiary
the monster,200,3,1,4,the monster,male,1.0,tertiary
the boy/The boy--Your father,206,3,1,4,the boy's father,male,1.0,tertiary
each other,115,4,0,4,each other,unknown,0.0,tertiary
the youngest,105,1,3,4,the youngest,male,1.0,tertiary
the younger boy,122,1,2,3,the younger boy,male,1.0,tertiary
the cannibal,26,2,1,3,the cannibal,male,1.0,tertiary
Indians/the Indians,1,2,0,2,Indians,unknown,0.0,tertiary
the young boy,90,1,1,2,the young boy,male,1.0,tertiary
The eldest,107,1,1,2,The eldest,male,1.0,tertiary
the other,55,2,0,2,the other,unknown,0.0,tertiary
The giant,19,1,1,2,The giant,unknown,0.0,tertiary
The hunter/the hunter--his lost wife,177,1,0,1,The hunter's lost wife,female,1.0,tertiary
this beautiful child,154,1,0,1,this beautiful child,unknown,0.0,tertiary
the boy/The boy--his young friend,170,1,0,1,the boy's young friend,unknown,0.0,tertiary
the boy/The boy--my mother,220,1,0,1,the boy's mother,female,1.0,tertiary
The children,173,1,0,1,The children,unknown,0.0,tertiary
Weendigoes,2,1,0,1,Weendigoes,unknown,0.0,tertiary
the wicked Weendigo who had destroyed the companion of his lodge,179,1,0,1,the wicked Weendigo who had destroyed the companion of his lodge,unknown,0.0,tertiary
the Great Spirit,4,1,0,1,the Great Spirit,unknown,0.0,tertiary
some very young person,147,1,0,1,some very young person,unknown,0.0,tertiary
The hunter/the hunter--the companion of his lodge,180,1,0,1,The hunter's companion of his lodge,unknown,0.0,tertiary
the two children,182,1,0,1,the two children,unknown,0.0,tertiary
a son,8,1,0,1,a son,unknown,0.0,tertiary
The hunter/the hunter--his sons,184,1,0,1,The hunter's sons,unknown,0.0,tertiary
children,185,1,0,1,children,unknown,0.0,tertiary
the friendly Weendigo,189,1,0,1,the friendly Weendigo,unknown,0.0,tertiary
The hunter/the hunter--the black giant who had slain his wife,192,1,0,1,The hunter's black giant who had slain his wife,female,1.0,tertiary
the little stranger from the tree,194,1,0,1,the little stranger from the tree,unknown,0.0,tertiary
the boy/The boy--the Bone - Dwarf as he was called,196,1,0,1,the boy's Bone - Dwarf as he was called,unknown,0.0,tertiary
the guardian and good genius of the lodge,197,1,0,1,the guardian and good genius of the lodge,unknown,0.0,tertiary
the father/The father--the companion of his son,148,1,0,1,the father's companion of his son,unknown,0.0,tertiary
the boy/The boy--his friend,113,1,0,1,the boy's friend,unknown,0.0,tertiary
The boy from the tree,143,1,0,1,The boy from the tree,male,1.0,tertiary
The hunter/the hunter--his boy,72,1,0,1,The hunter's boy,male,1.0,tertiary
the people,32,1,0,1,the people,unknown,0.0,tertiary
the hunter 's family,39,1,0,1,the hunter 's family,unknown,0.0,tertiary
a man's wife's son--your grandfather,202,1,0,1,a man's wife's son's grandfather,male,1.0,tertiary
Giant Cannibal,54,1,0,1,Giant Cannibal,unknown,0.0,tertiary
this one,56,1,0,1,this one,unknown,0.0,tertiary
the little son,60,1,0,1,the little son,unknown,0.0,tertiary
a boy of three or four years old,18,1,0,1,a boy of three or four years old,male,1.0,tertiary
The son,65,1,0,1,The son,unknown,0.0,tertiary
the wicked Weendigo,74,1,0,1,the wicked Weendigo,unknown,0.0,tertiary
The hunter's son--his young companion,138,1,0,1,The hunter's son's young companion,unknown,0.0,tertiary
a man's wife--her son,17,1,0,1,a man's wife's son,unknown,0.0,tertiary
"the first Weendigo had given to his father , hanging upon the side of the lodge",80,1,0,1,"the first Weendigo had given to his father , hanging upon the side of the lodge",male,1.0,tertiary
a beautiful boy just in the act of taking it up,83,1,0,1,a beautiful boy just in the act of taking it up,male,1.0,tertiary
The hunter 's son/the hunter 's son--my friend,205,1,0,1,The hunter 's son's friend,unknown,0.0,tertiary
the boy/The boy--his little friend,102,1,0,1,the boy's little friend,unknown,0.0,tertiary
a man--his family,10,1,0,1,a man's family,unknown,0.0,tertiary
this monster,30,1,0,1,this monster,unknown,0.0,tertiary
two persons,121,1,0,1,two persons,unknown,0.0,tertiary
"no evil spirit , giant",198,1,0,1,"no evil spirit , giant",unknown,0.0,tertiary
