sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
1,0,found,12,17,175,180,3.0,4.0,11.0,167.0,174.0,,,,,verb.possession,0,subject,the hen,3.0,9.0,12.0,female,1.0,secondary
1,1,said,39,43,202,206,3.0,4.0,11.0,167.0,174.0,,,,,verb.communication,1,subject,the hen,3.0,9.0,12.0,female,1.0,secondary
1,4,eat,79,82,242,245,3.0,4.0,11.0,167.0,174.0,86.0,95.0,249.0,258.0,verb.consumption,2,subject,the hen,3.0,9.0,12.0,female,1.0,secondary
1,7,swallow,150,157,313,320,3.0,136.0,139.0,299.0,302.0,,,,,verb.consumption,3,subject,the hen,3.0,9.0,12.0,female,1.0,secondary
1,11,choke,229,234,392,397,3.0,218.0,221.0,381.0,384.0,,,,,verb.body,5,subject,the hen,3.0,9.0,12.0,female,1.0,secondary
3,5,choke,71,76,478,483,3.0,63.0,64.0,470.0,471.0,,,,,verb.body,8,subject,the hen,3.0,9.0,12.0,female,1.0,secondary
4,0,ran,12,15,498,501,7.0,3.0,11.0,489.0,497.0,39.0,48.0,525.0,534.0,verb.motion,9,subject,the cock,9.0,29.0,38.0,male,1.0,primary
4,2,said,54,58,540,544,7.0,3.0,11.0,489.0,497.0,,,,,verb.communication,10,subject,the cock,9.0,29.0,38.0,male,1.0,primary
4,3,give,68,72,554,558,1.0,61.0,66.0,547.0,552.0,,,,,verb.possession,12,subject,Brook,1.0,0.0,1.0,unknown,0.0,tertiary
5,0,answered,14,22,654,662,8.0,4.0,13.0,644.0,653.0,,,,,verb.communication,13,subject,the brook,1.0,2.0,3.0,male,1.0,tertiary
6,1,said,33,37,753,757,7.0,3.0,11.0,723.0,731.0,,,,,verb.communication,16,subject,the cock,9.0,29.0,38.0,male,1.0,primary
6,2,give,47,51,767,771,2.0,40.0,45.0,760.0,765.0,,,,,verb.possession,18,subject,Bride,1.0,0.0,1.0,unknown,0.0,tertiary
7,1,give,23,27,812,816,7.0,17.0,19.0,806.0,808.0,,,,,verb.possession,19,subject,the cock,9.0,29.0,38.0,male,1.0,primary
8,0,want,3,7,838,842,7.0,1.0,2.0,836.0,837.0,,,,,verb.emotion,20,subject,the cock,9.0,29.0,38.0,male,1.0,primary
8,1,give,15,19,850,854,8.0,8.0,11.0,843.0,846.0,,,,,verb.possession,23,subject,the brook,1.0,2.0,3.0,male,1.0,tertiary
9,0,answered,14,22,953,961,38.0,4.0,13.0,943.0,952.0,,,,,verb.communication,24,subject,the bride,5.0,4.0,9.0,female,1.0,tertiary
10,0,ran,13,16,1035,1038,7.0,4.0,12.0,1026.0,1034.0,,,,,verb.motion,26,subject,the cock,9.0,29.0,38.0,male,1.0,primary
10,1,pulled,35,41,1057,1063,7.0,4.0,12.0,1026.0,1034.0,,,,,verb.contact,27,subject,the cock,9.0,29.0,38.0,male,1.0,primary
10,2,brought,73,80,1095,1102,7.0,4.0,12.0,1026.0,1034.0,,,,,verb.contact,28,subject,the cock,9.0,29.0,38.0,male,1.0,primary
10,3,gave,112,116,1134,1138,38.0,102.0,111.0,1124.0,1133.0,,,,,verb.possession,29,subject,the bride,5.0,4.0,9.0,female,1.0,tertiary
10,4,brought,138,145,1160,1167,7.0,135.0,137.0,1157.0,1159.0,,,,,verb.contact,30,subject,the cock,9.0,29.0,38.0,male,1.0,primary
11,0,brought,17,24,1232,1239,7.0,8.0,16.0,1223.0,1231.0,,,,,verb.motion,32,subject,the cock,9.0,29.0,38.0,male,1.0,primary
13,1,cried,36,41,1382,1387,7.0,33.0,35.0,1379.0,1381.0,,,,,verb.communication,33,subject,the cock,9.0,29.0,38.0,male,1.0,primary
14,0,built,14,19,1458,1463,21.0,5.0,13.0,1449.0,1457.0,,,,,verb.creation,34,subject,six mice,1.0,5.0,6.0,group/nonbinary,1.0,tertiary
