sentence_id,event_id,temporal_rank
0,2,0
1,2,1
5,0,2
7,3,3
12,1,4
11,4,5
10,0,6
13,1,7
14,9,8
15,4,9
16,4,10
17,0,11
18,6,12
19,5,13
20,0,14
21,6,15
23,2,16
25,1,17
24,1,18
26,3,19
27,4,20
28,3,21
29,0,22
30,5,23
31,3,24
32,3,25
35,1,26
33,2,27
36,1,28
37,2,29
38,3,30
39,0,31
40,7,32
41,1,33
42,4,34
43,4,35
44,1,36
45,5,37
47,0,38
46,4,39
48,2,40
49,1,41
50,1,42
52,1,43
51,0,44
53,4,45
54,1,46
55,3,47
56,2,48
57,7,49
58,1,50
60,0,51
59,2,52
61,2,53
62,2,54
63,2,55
65,4,56
64,3,57
66,1,58
67,2,59
69,1,60
68,2,61
70,0,62
71,3,63
72,1,64
75,9,65
74,2,66
76,0,67
77,3,68
80,0,69
78,2,70
81,3,71
84,2,72
82,1,73
85,2,74
86,4,75
87,3,76
88,1,77
91,3,78
89,0,79
92,5,80
93,1,81
94,2,82
95,2,83
96,6,84
98,0,85
97,1,86
99,5,87
100,2,88
102,1,89
101,0,90
103,1,91
104,3,92
105,0,93
106,6,94
107,2,95
109,2,96
108,0,97
111,3,98
