sentence_id,event_id,temporal_rank
0,0,0
0,2,1
0,1,2
1,0,3
1,1,4
1,2,5
5,0,6
5,2,7
7,2,8
7,3,9
11,1,10
11,0,11
10,0,12
11,3,13
11,4,14
12,1,15
12,0,16
13,1,17
14,2,18
14,9,19
14,6,20
15,4,21
16,0,22
16,4,23
16,5,24
17,0,25
17,7,26
18,1,27
18,3,28
18,6,29
19,1,30
19,2,31
19,5,32
19,6,33
20,0,34
20,8,35
20,6,36
21,0,37
21,1,38
21,6,39
21,7,40
23,1,41
23,2,42
24,1,43
24,0,44
25,1,45
24,5,46
25,2,47
25,3,48
26,0,49
26,3,50
27,0,51
28,0,52
27,4,53
28,1,54
28,3,55
28,4,56
28,5,57
28,6,58
29,0,59
30,3,60
30,5,61
31,0,62
31,1,63
31,3,64
31,4,65
32,2,66
32,4,67
32,3,68
33,2,69
35,1,70
35,0,71
36,0,72
36,1,73
37,0,74
37,2,75
38,2,76
38,3,77
40,1,78
39,0,79
40,3,80
40,5,81
40,6,82
40,7,83
40,8,84
41,1,85
40,10,86
42,0,87
42,1,88
42,2,89
42,5,90
42,4,91
42,8,92
43,2,93
43,3,94
43,4,95
44,1,96
45,1,97
45,3,98
45,4,99
45,5,100
45,7,101
46,0,102
46,1,103
47,0,104
46,4,105
47,1,106
48,1,107
48,2,108
48,4,109
48,5,110
48,6,111
49,0,112
49,1,113
49,3,114
49,4,115
50,0,116
50,1,117
50,4,118
50,2,119
50,5,120
52,1,121
51,0,122
53,0,123
53,4,124
54,1,125
55,0,126
55,3,127
55,1,128
56,2,129
57,0,130
57,1,131
57,2,132
57,3,133
57,7,134
57,6,135
57,8,136
58,1,137
58,2,138
60,0,139
59,2,140
59,1,141
60,1,142
60,3,143
61,0,144
61,2,145
62,0,146
62,2,147
62,1,148
62,5,149
62,4,150
63,2,151
63,4,152
64,0,153
64,1,154
64,2,155
64,3,156
65,4,157
65,2,158
66,1,159
67,0,160
67,1,161
67,2,162
67,4,163
68,0,164
69,1,165
68,2,166
70,0,167
71,2,168
71,3,169
72,0,170
72,1,171
75,2,172
75,9,173
74,2,174
75,6,175
76,0,176
76,5,177
77,1,178
76,7,179
77,2,180
77,4,181
77,3,182
78,1,183
80,0,184
78,2,185
81,0,186
81,3,187
84,1,188
82,1,189
84,2,190
85,2,191
86,2,192
86,3,193
86,4,194
86,5,195
86,7,196
87,3,197
87,1,198
88,3,199
88,1,200
88,4,201
88,6,202
89,0,203
88,7,204
91,3,205
91,1,206
92,5,207
93,0,208
93,1,209
93,2,210
94,1,211
94,2,212
95,1,213
95,3,214
95,2,215
95,4,216
96,0,217
96,3,218
96,1,219
96,6,220
96,4,221
97,0,222
98,0,223
97,1,224
98,3,225
99,3,226
99,5,227
99,4,228
99,6,229
99,7,230
100,2,231
100,0,232
100,4,233
102,1,234
101,0,235
103,1,236
104,1,237
104,2,238
104,3,239
104,4,240
104,5,241
105,0,242
105,3,243
106,1,244
106,2,245
106,4,246
106,6,247
106,5,248
106,7,249
106,8,250
107,1,251
107,2,252
107,3,253
108,0,254
108,2,255
109,2,256
109,0,257
111,3,258
111,5,259
