sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label,major_event
1,1,named,8,13,50,55,,0.0,3.0,42.0,45.0,"2,5",14.0,50.0,56.0,92.0,,,,,verb.communication,1,True
3,1,gather,64,70,188,194,4,15.0,19.0,139.0,143.0,,71.0,85.0,195.0,209.0,,,,,verb.contact,1,True
4,0,came,11,15,222,226,4,6.0,10.0,217.0,221.0,,16.0,89.0,227.0,300.0,,,,,verb.motion,1,True
5,1,stood,58,63,360,365,9,46.0,57.0,348.0,359.0,,64.0,90.0,366.0,392.0,,,,,verb.contact,1,True
7,0,beckoned,5,13,497,505,9,0.0,4.0,492.0,496.0,10,14.0,29.0,506.0,521.0,30.0,46.0,522.0,538.0,verb.communication,1,True
8,1,come,14,18,554,558,10,10.0,13.0,550.0,553.0,,,,,,,,,,verb.motion,1,True
9,0,asked,5,10,566,571,9,0.0,4.0,561.0,565.0,,,,,,,,,,verb.communication,1,True
10,2,waiting,14,21,587,594,9,1.0,3.0,574.0,576.0,10,22.0,29.0,595.0,602.0,,,,,verb.cognition,1,True
11,1,served,37,43,651,657,9,5.0,9.0,619.0,623.0,9,44.0,48.0,658.0,662.0,,,,,verb.consumption,1,True
12,3,said,41,45,723,727,"90,12",1.0,38.0,683.0,720.0,,46.0,56.0,728.0,738.0,57.0,72.0,739.0,754.0,verb.communication,1,True
14,1,married,17,24,811,818,9,7.0,11.0,801.0,805.0,,,,,,,,,,verb.social,1,True
15,0,gazed,27,32,847,852,13,10.0,26.0,830.0,846.0,,33.0,47.0,853.0,867.0,64.0,112.0,884.0,932.0,verb.perception,1,True
16,0,noticed,10,17,944,951,13,0.0,4.0,934.0,938.0,,18.0,132.0,952.0,1066.0,,,,,verb.perception,1,True
17,4,wearing,94,101,1162,1169,13,71.0,83.0,1139.0,1151.0,,,,,,,,,,verb.body,1,True
18,0,marveled,9,17,1180,1188,13,4.0,8.0,1175.0,1179.0,,36.0,56.0,1207.0,1227.0,,,,,verb.emotion,1,True
