sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
7,0,beckoned,verb.communication,9,10
10,2,waiting,verb.cognition,9,10
11,0,led,verb.motion,9,9
11,1,served,verb.consumption,9,9
17,2,change,verb.change,13,13
21,4,hold,verb.possession,13,93
21,5,said,verb.communication,13,13
21,5,said,verb.communication,93,13
22,3,said,verb.communication,13,13
22,3,said,verb.communication,13,94
22,5,see,verb.social,13,94
24,0,bade,verb.communication,10,16
26,0,crowded,verb.motion,13,10
26,1,asked,verb.communication,13,10
29,2,looked,verb.perception,24,10
30,0,fell,verb.motion,24,2
30,1,cried,verb.communication,24,2
30,1,cried,verb.communication,24,96
30,1,cried,verb.communication,24,24
31,1,had,verb.perception,10,2
32,0,drew,verb.motion,24,2
32,0,drew,verb.motion,24,25
34,2,replied,verb.communication,98,30
34,2,replied,verb.communication,10,30
35,1,added,verb.communication,24,99
38,2,thought,verb.cognition,31,101
38,2,thought,verb.cognition,31,10
38,4,see,verb.perception,10,101
38,5,said,verb.communication,2,31
38,5,said,verb.communication,31,31
38,5,said,verb.communication,100,31
38,5,said,verb.communication,101,31
38,5,said,verb.communication,10,31
40,1,ended,verb.change,31,32
40,1,ended,verb.change,31,34
40,1,ended,verb.change,31,33
40,4,welcomed,verb.contact,32,2
40,4,welcomed,verb.contact,34,2
40,4,welcomed,verb.contact,33,2
44,3,retired,verb.social,2,2
44,4,enjoy,verb.emotion,2,2
49,3,heard,verb.cognition,50,50
49,3,heard,verb.cognition,50,53
51,1,had,verb.possession,2,56
52,1,sat,verb.contact,2,58
52,1,sat,verb.contact,62,58
52,1,sat,verb.contact,36,58
54,0,said,verb.communication,25,2
55,1,gave,verb.possession,2,2
55,1,gave,verb.possession,2,36
56,4,sat,verb.contact,36,69
56,4,sat,verb.contact,36,36
56,4,sat,verb.contact,36,68
60,0,wanted,verb.emotion,75,2
60,0,wanted,verb.emotion,75,75
60,1,call,verb.communication,75,2
61,0,sent,verb.communication,2,75
61,0,sent,verb.communication,2,2
62,1,gave,verb.possession,75,2
62,2,sent,verb.possession,75,2
63,1,found,verb.cognition,2,86
63,1,found,verb.cognition,2,36
63,1,found,verb.cognition,2,83
63,1,found,verb.cognition,2,2
63,1,found,verb.cognition,2,84
63,1,found,verb.cognition,2,85
65,0,remained,verb.motion,2,2
65,0,remained,verb.motion,2,88
