clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Liu/Liu Tschen,2,9,38,47,Liu,male,1.0,primary
the two scholars,13,2,16,18,the two scholars,group/nonbinary,1.0,secondary
the scholars,10,4,10,14,the scholars,group/nonbinary,1.0,tertiary
two maidens,9,1,10,11,two maidens,female,1.0,tertiary
Liu/Liu Tschen--his wife,36,5,5,10,Liu's wife,female,1.0,tertiary
the emperor/The emperor,75,4,3,7,the emperor,male,1.0,tertiary
a servant,24,1,5,6,a servant,male,1.0,tertiary
two scholars,4,1,3,4,two scholars,group/nonbinary,1.0,tertiary
the old lady,31,1,3,4,the old lady,female,1.0,tertiary
The grand - children,50,1,3,4,The grand - children,group/nonbinary,1.0,tertiary
the scholar/The scholar,25,4,0,4,the scholar,unknown,0.0,tertiary
the maiden in the red gown,12,1,2,3,the maiden in the red gown,female,1.0,tertiary
Liu/Liu Tschen--all his descendants,58,1,2,3,Liu's his descendants,group/nonbinary,1.0,tertiary
the oldest,46,1,1,2,the oldest,male,1.0,tertiary
ten great - grand - children,44,1,1,2,ten great - grand - children,group/nonbinary,1.0,tertiary
the mistress,99,1,1,2,the mistress,unknown,0.0,tertiary
the little ones,48,1,1,2,the little ones,group/nonbinary,1.0,tertiary
Both maidens,16,1,1,2,Both maidens,female,1.0,tertiary
the two scholars--our lords,93,1,1,2,the two scholars's lords,group/nonbinary,1.0,tertiary
Yuan Dschau,3,2,0,2,Yuan Dschau,unknown,0.0,tertiary
the older grand - children,71,1,0,1,the older grand - children,unknown,0.0,tertiary
useless people,86,1,0,1,useless people,unknown,0.0,tertiary
The grand - children--their ancestor,53,1,0,1,The grand - children's ancestor,unknown,0.0,tertiary
great - grand - children,85,1,0,1,great - grand - children,unknown,0.0,tertiary
the girl grand - children,54,1,0,1,the girl grand - children,female,1.0,tertiary
other families,55,1,0,1,other families,unknown,0.0,tertiary
a family,56,1,0,1,a family,unknown,0.0,tertiary
Liu/Liu Tschen--his grand - children,84,1,0,1,Liu's grand - children,unknown,0.0,tertiary
child,83,1,0,1,child,unknown,0.0,tertiary
Liu's his descendants--their wives,59,1,0,1,Liu's his descendants's wives,female,1.0,tertiary
husbands,60,1,0,1,husbands,male,1.0,tertiary
"a white - haired , wrinkled old lady",62,1,0,1,"a white - haired , wrinkled old lady",female,1.0,tertiary
a youth of twenty years,64,1,0,1,a youth of twenty years,unknown,0.0,tertiary
a youth,74,1,0,1,a youth,unknown,0.0,tertiary
the young people in the circle,65,1,0,1,the young people in the circle,unknown,0.0,tertiary
Liu's wife--her husband,68,1,0,1,Liu's wife's husband,male,1.0,tertiary
a handsome young woman,69,1,0,1,a handsome young woman,female,1.0,tertiary
an old man,73,1,0,1,an old man,male,1.0,tertiary
Liu/Liu Tschen--his son,70,1,0,1,Liu's son,unknown,0.0,tertiary
a tiny boy,38,1,0,1,a tiny boy,male,1.0,tertiary
the little ones--their parents,49,1,0,1,the little ones's parents,unknown,0.0,tertiary
What man,97,1,0,1,What man,male,1.0,tertiary
the other Yuan Dschau,5,1,0,1,the other Yuan Dschau,unknown,0.0,tertiary
the lord Liu,90,1,0,1,the lord Liu,unknown,0.0,tertiary
the maiden in the red gown--my sister,91,1,0,1,the maiden in the red gown's sister,female,1.0,tertiary
the lord Yuan,92,1,0,1,the lord Yuan,unknown,0.0,tertiary
one another,94,1,0,1,one another,unknown,0.0,tertiary
the people of the village,20,1,0,1,the people of the village,unknown,0.0,tertiary
the two scholars--all strangers to them,22,1,0,1,the two scholars's strangers to them,unknown,0.0,tertiary
a servant--my master,96,1,0,1,a servant's master,unknown,0.0,tertiary
"an old lady with white hair and bent back , leaning on a cane",29,1,0,1,"an old lady with white hair and bent back , leaning on a cane",female,1.0,tertiary
the scholars--Our master,98,1,0,1,the scholars's master,unknown,0.0,tertiary
"some twenty great - great - grand - children , of whom the oldest had just returned home after having passed his induction examinations for the magistracy with honor",45,1,0,1,"some twenty great - great - grand - children , of whom the oldest had just returned home after having passed his induction examinations for the magistracy with honor",unknown,0.0,tertiary
the servant,30,1,0,1,the servant,unknown,0.0,tertiary
the immortals,100,1,0,1,the immortals,unknown,0.0,tertiary
each other,101,1,0,1,each other,unknown,0.0,tertiary
the whole family,32,1,0,1,the whole family,unknown,0.0,tertiary
men,33,1,0,1,men,male,1.0,tertiary
women,34,1,0,1,women,female,1.0,tertiary
an old man of eighty,40,1,0,1,an old man of eighty,male,1.0,tertiary
three grand - children,42,1,0,1,three grand - children,unknown,0.0,tertiary
all celebrated ministers,43,1,0,1,all celebrated ministers,unknown,0.0,tertiary
Liu/Liu Tschen--his family,88,1,0,1,Liu's family,unknown,0.0,tertiary
