clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Sylvia,2,17,77,94,Sylvia,female,1.0,primary
the Fairy/The Fairy,16,13,30,43,the Fairy,female,1.0,secondary
Iris,3,1,33,34,Iris,female,1.0,secondary
the Flower - Fairy/the Fairy/the Flower Fairy,1,4,14,18,the Flower - Fairy,female,1.0,tertiary
Cynthia,6,2,7,9,Cynthia,female,1.0,tertiary
child,44,2,7,9,child,unknown,0.0,tertiary
All the young princes,11,1,4,5,All the young princes,male,1.0,tertiary
madam,45,3,1,4,madam,unknown,0.0,tertiary
Cynthia--her lovers,60,1,2,3,Cynthia's lovers,group/nonbinary,1.0,tertiary
the Princess Cynthia,29,1,2,3,the Princess Cynthia,female,1.0,tertiary
The Fairy in her heart--The Fairy in her heart,36,1,2,3,The Fairy in her heart's Fairy in her heart,female,1.0,tertiary
people,7,1,1,2,people,group/nonbinary,1.0,tertiary
Daphne/the Princess Daphne,4,2,0,2,Daphne,unknown,0.0,tertiary
the Flower - Fairy/the Fairy/the Flower Fairy--the other princesses who had grown up and left her,18,1,1,2,the Flower - Fairy's other princesses who had grown up and left her,female,1.0,tertiary
a thousand lovers who vied with one another in their efforts to please and gratify her,55,1,1,2,a thousand lovers who vied with one another in their efforts to please and gratify her,group/nonbinary,1.0,tertiary
her society,63,1,0,1,her society,unknown,0.0,tertiary
one another,56,1,0,1,one another,unknown,0.0,tertiary
a mere coquette,59,1,0,1,a mere coquette,unknown,0.0,tertiary
Sylvia--her companions,37,1,0,1,Sylvia's companions,unknown,0.0,tertiary
everyone,58,1,0,1,everyone,unknown,0.0,tertiary
a woman,50,1,0,1,a woman,female,1.0,tertiary
the happiest Princess in the world,53,1,0,1,the happiest Princess in the world,female,1.0,tertiary
a dear friend,31,1,0,1,a dear friend,unknown,0.0,tertiary
the princesses who asked for the gift of eloquence,49,1,0,1,the princesses who asked for the gift of eloquence,female,1.0,tertiary
Accordingly,5,1,0,1,Accordingly,unknown,0.0,tertiary
the Flower - Fairy,22,1,0,1,the Flower - Fairy,unknown,0.0,tertiary
everybody,10,1,0,1,everybody,unknown,0.0,tertiary
its possessor,41,1,0,1,its possessor,unknown,0.0,tertiary
