sentence_id,event_id,event,supersense_category,coref_id_subj,coref_id_dobj
1,3,sent,verb.motion,0,0
1,3,sent,verb.motion,0,3
2,7,gathered,verb.contact,3,3
2,8,add,verb.change,3,3
2,10,slap,verb.contact,3,3
3,1,filled,verb.consumption,3,3
9,1,asked,verb.communication,9,3
9,1,asked,verb.communication,3,3
10,0,told,verb.communication,3,9
10,0,told,verb.communication,3,3
10,4,given,verb.possession,3,3
14,0,drove,verb.motion,11,6
14,1,fetch,verb.contact,11,6
16,2,have,verb.possession,6,101
22,4,said,verb.communication,103,6
23,0,took,verb.motion,6,6
24,0,told,verb.communication,6,9
24,0,told,verb.communication,6,6
25,3,said,verb.communication,6,6
26,1,said,verb.communication,104,11
26,1,said,verb.communication,6,11
29,6,burdened,verb.social,11,6
30,2,earn,verb.possession,6,6
32,1,found,verb.perception,25,6
32,2,said,verb.communication,25,25
32,2,said,verb.communication,25,6
32,4,make,verb.social,25,6
33,0,came,verb.motion,6,26
35,4,asked,verb.communication,30,32
35,4,asked,verb.communication,30,30
37,0,handed,verb.possession,30,30
41,5,said,verb.communication,6,6
43,1,discharged,verb.competition,30,30
43,5,bought,verb.possession,30,32
43,5,bought,verb.possession,30,30
44,1,remember,verb.cognition,30,42
44,1,remember,verb.cognition,30,30
44,3,given,verb.possession,42,30
46,0,has,verb.possession,112,112
46,1,thought,verb.cognition,112,30
51,1,feed,verb.consumption,46,44
51,2,want,verb.emotion,46,44
51,3,throw,verb.contact,46,44
51,6,said,verb.communication,44,46
51,6,said,verb.communication,46,46
52,0,told,verb.communication,6,30
52,1,buy,verb.possession,30,30
52,4,said,verb.communication,30,30
52,4,said,verb.communication,6,30
52,5,asked,verb.communication,6,11
52,5,asked,verb.communication,6,30
52,7,have,verb.possession,30,11
55,0,came,verb.motion,30,30
58,1,thought,verb.cognition,30,30
58,1,thought,verb.cognition,30,58
58,7,imitate,verb.creation,30,58
59,8,fight,verb.competition,58,58
59,9,beat,verb.competition,58,58
60,2,take,verb.possession,25,25
60,3,say,verb.communication,25,25
64,2,know,verb.cognition,61,25
65,0,had,verb.possession,30,42
65,0,had,verb.possession,30,30
66,0,begged,verb.communication,61,30
66,0,begged,verb.communication,61,61
66,1,implored,verb.communication,61,30
66,1,implored,verb.communication,61,61
66,2,sell,verb.possession,30,30
66,2,sell,verb.possession,30,61
67,0,said,verb.communication,30,30
67,0,said,verb.communication,30,61
67,2,let,verb.social,30,61
68,2,thanked,verb.communication,30,30
69,2,reached,verb.motion,30,30
70,3,came,verb.motion,30,30
75,0,sold,verb.possession,30,30
77,2,driven,verb.motion,30,30
79,1,told,verb.communication,61,30
79,1,told,verb.communication,61,61
82,1,pleaded,verb.communication,61,30
82,1,pleaded,verb.communication,61,61
82,2,sell,verb.possession,30,30
82,2,sell,verb.possession,30,61
84,0,promised,verb.communication,30,61
85,0,paid,verb.possession,61,30
85,1,thanked,verb.communication,61,30
85,2,blessed,verb.communication,61,30
86,1,considered,verb.perception,30,30
86,1,considered,verb.perception,30,6
86,5,given,verb.possession,30,6
87,2,said,verb.communication,6,30
88,1,thank,verb.communication,6,30
88,1,thank,verb.communication,6,6
88,2,bought,verb.possession,30,6
90,0,realized,verb.cognition,30,30
90,0,realized,verb.cognition,30,6
91,1,made,verb.social,30,30
91,3,had,verb.possession,30,30
92,1,gave,verb.possession,30,93
92,1,gave,verb.possession,30,30
92,1,gave,verb.possession,30,94
94,1,treated,verb.body,30,9
95,3,said,verb.communication,93,93
