clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Hase - Hime/Hase,10,13,30,43,Hase - Hime,female,1.0,primary
the old servant,172,1,36,37,the old servant,male,1.0,primary
Princess Terute/Terute,11,5,22,27,Princess Terute,female,1.0,secondary
Princess Hase/the Princess Hase/the good Princess Hase/Hase,14,5,22,27,Princess Hase,female,1.0,secondary
a beautiful girl,204,1,20,21,a beautiful girl,female,1.0,secondary
Hase - Hime/Hase--her father/Her father,60,9,9,18,Hase - Hime's father,male,1.0,secondary
the little girl's mother--her daughter,46,1,16,17,the little girl's mother's daughter,unknown,0.0,secondary
The wicked woman/the wicked woman,93,2,14,16,The wicked woman,female,1.0,secondary
The Emperor/the Emperor,64,8,8,16,The Emperor,male,1.0,secondary
Katoda,16,2,13,15,Katoda,male,1.0,secondary
the little girl--her mother,44,5,10,15,the little girl's mother,female,1.0,secondary
Princess Hase/the Princess Hase/the good Princess Hase/Hase--her stepmother,150,1,12,13,Princess Hase's stepmother,female,1.0,tertiary
Prince Toyonari Fujiwara/Prince Toyonari/the Prince Toyonari,7,8,3,11,Prince Toyonari Fujiwara,male,1.0,tertiary
the step - mother,155,2,8,10,the step - mother,female,1.0,tertiary
the little boy,99,1,7,8,the little boy,male,1.0,tertiary
Hase - Hime/Hase--her step - mother,57,5,3,8,Hase - Hime's step - mother,female,1.0,tertiary
the young Princess,173,1,7,8,the young Princess,female,1.0,tertiary
the child,38,3,3,6,the child,female,1.0,tertiary
this woman--her step - daughter,55,6,0,6,this woman's step - daughter,unknown,0.0,tertiary
The little Princess/the little Princess,59,4,2,6,The little Princess,female,1.0,tertiary
this woman,54,1,5,6,this woman,female,1.0,tertiary
"the little Princess , who never forgot that she owed her life to this faithful retainer--the little Princess , who never forgot that she owed her life to this faithful retainer",229,1,5,6,"the little Princess , who never forgot that she owed her life to this faithful retainer's little Princess , who never forgot that she owed her life to this faithful retainer",female,1.0,tertiary
A daughter--her husband,39,4,1,5,A daughter's husband,male,1.0,tertiary
the old servant--his daughter,186,3,2,5,the old servant's daughter,female,1.0,tertiary
Princess Terute/Terute--her little brother,85,1,4,5,Princess Terute's little brother,male,0.6428571428571429,tertiary
The Prince,26,2,2,4,The Prince,male,1.0,tertiary
the little girl,43,1,3,4,the little girl,female,1.0,tertiary
the old servant--his men,190,1,3,4,the old servant's men,male,1.0,tertiary
Princess Terute's little brother--his mother/His mother,90,3,1,4,Princess Terute's little brother's mother,female,1.0,tertiary
a wise State minister--his wife/His wife,20,4,0,4,a wise State minister's wife,female,1.0,tertiary
The poor child,170,1,3,4,The poor child,female,1.0,tertiary
a beautiful girl--My father/my father,269,3,0,3,a beautiful girl's father,male,1.0,tertiary
Katoda--his master,212,2,1,3,Katoda's master,male,1.0,tertiary
the Kwannon/Kwannon,9,3,0,3,the Kwannon,unknown,0.0,tertiary
mortals,31,1,2,3,mortals,group/nonbinary,1.0,tertiary
the Princess Murasaki/the good and wise Princess Murasaki/Princess Murasaki ( Violet ),8,3,0,3,the Princess Murasaki,female,1.0,tertiary
the little girl's mother's daughter--your father,252,3,0,3,the little girl's mother's daughter's father,male,1.0,tertiary
Prince Toyonari Fujiwara/Prince Toyonari/the Prince Toyonari--his daughter Hase - Hime,238,1,2,3,Prince Toyonari Fujiwara's daughter Hase - Hime,male,1.0,tertiary
the innocent girl,159,1,2,3,the innocent girl,female,1.0,tertiary
A daughter,37,1,2,3,A daughter,female,1.0,tertiary
these two good old people,180,1,1,2,these two good old people,group/nonbinary,1.0,tertiary
