sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"They had been married by their respective families according to Japanese custom when very young, and had lived together happily ever since. ",married,BEFORE,"They had, however, one cause for great sorrow, for as the years went by no child was born to them. ",born,2,3,2,3
"They had, however, one cause for great sorrow, for as the years went by no child was born to them. ",born,BEFORE,"This made them very unhappy, for they both longed to see a child of their own who would grow up to gladden their old age, carry on the family name, and keep up the ancestral rites when they were dead. ",longed,3,4,3,1
"This made them very unhappy, for they both longed to see a child of their own who would grow up to gladden their old age, carry on the family name, and keep up the ancestral rites when they were dead. ",longed,BEFORE,"The Prince and his lovely wife, after long consultation and much thought, determined to make a pilgrimage to the temple of Hase-no-Kwannon (Goddess of Mercy at Hase). ",determined,4,5,1,1
"The Prince and his lovely wife, after long consultation and much thought, determined to make a pilgrimage to the temple of Hase-no-Kwannon (Goddess of Mercy at Hase). ",determined,BEFORE,"They believed, according to the beautiful tradition of their religion, that the Mother of Mercy, Kwannon, comes to answer the prayers of mortals in the form that they need the most. ",answer,5,6,1,3
"They believed, according to the beautiful tradition of their religion, that the Mother of Mercy, Kwannon, comes to answer the prayers of mortals in the form that they need the most. ",answer,BEFORE,"Surely after all these years of prayer she would come to them in the form of a beloved child in answer to their special pilgrimage, for that was the greatest need of their two lives. ",come,6,7,3,1
"Surely after all these years of prayer she would come to them in the form of a beloved child in answer to their special pilgrimage, for that was the greatest need of their two lives. ",come,AFTER,"So the Prince Toyonari and his wife went to the temple of Kwannon at Hase and stayed there for a long time, both daily offering incense and praying to Kwannon, the Heavenly Mother, to grant them the desire of their whole lives. ",offering,7,9,1,2
"So the Prince Toyonari and his wife went to the temple of Kwannon at Hase and stayed there for a long time, both daily offering incense and praying to Kwannon, the Heavenly Mother, to grant them the desire of their whole lives. ",offering,BEFORE,"A daughter was born at last to the Princess Murasaki, and great was the joy of her heart. ",born,9,11,2,1
"A daughter was born at last to the Princess Murasaki, and great was the joy of her heart. ",born,BEFORE,"On presenting the child to her husband, they both decided to call her Hase-Hime, or the Princess of Hase, because she was the gift of the Kwannon at that place. ",decided,11,12,1,1
"On presenting the child to her husband, they both decided to call her Hase-Hime, or the Princess of Hase, because she was the gift of the Kwannon at that place. ",decided,BEFORE,"They both reared her with great care and tenderness, and the child grew in strength and beauty. ",reared,12,13,1,0
"They both reared her with great care and tenderness, and the child grew in strength and beauty. ",reared,BEFORE,When the little girl was five years old her mother fell dangerously ill and all the doctors and their medicines could not save her. ,save,13,14,0,3
