sentence_id,text,start,end
0,"Many, many years ago there lived in Nara, the ancient Capital of Japan, a wise State minister, by name Prince Toyonari Fujiwara. ",0,129
1,"His wife was a noble, good, and beautiful woman called Princess Murasaki (Violet). ",129,212
2,"They had been married by their respective families according to Japanese custom when very young, and had lived together happily ever since. ",212,352
3,"They had, however, one cause for great sorrow, for as the years went by no child was born to them. ",352,451
4,"This made them very unhappy, for they both longed to see a child of their own who would grow up to gladden their old age, carry on the family name, and keep up the ancestral rites when they were dead. ",451,652
5,"The Prince and his lovely wife, after long consultation and much thought, determined to make a pilgrimage to the temple of Hase-no-Kwannon (Goddess of Mercy at Hase). ",652,819
6,"They believed, according to the beautiful tradition of their religion, that the Mother of Mercy, Kwannon, comes to answer the prayers of mortals in the form that they need the most. ",819,1001
7,"Surely after all these years of prayer she would come to them in the form of a beloved child in answer to their special pilgrimage, for that was the greatest need of their two lives. ",1001,1184
8,"Everything else they had that this life could give them, but it was all as nothing because the cry of their hearts was unsatisfied. ",1184,1316
9,"So the Prince Toyonari and his wife went to the temple of Kwannon at Hase and stayed there for a long time, both daily offering incense and praying to Kwannon, the Heavenly Mother, to grant them the desire of their whole lives. ",1316,1544
10,And their prayer was answered. ,1544,1575
11,"A daughter was born at last to the Princess Murasaki, and great was the joy of her heart. ",1575,1665
12,"On presenting the child to her husband, they both decided to call her Hase-Hime, or the Princess of Hase, because she was the gift of the Kwannon at that place. ",1665,1826
13,"They both reared her with great care and tenderness, and the child grew in strength and beauty. ",1826,1922
14,When the little girl was five years old her mother fell dangerously ill and all the doctors and their medicines could not save her. ,1922,2054
15,"A little before she breathed her last she called her daughter to her, and gently stroking her head, said: ""Hase-Hime, do you know that your mother cannot live any longer? ",2054,2225
16,"Though I die, you must grow up a good girl. ",2225,2269
17,Do your best not to give trouble to your nurse or any other of your family. ,2269,2345
18,Perhaps your father will marry again and some one will fill my place as your mother. ,2345,2430
19,"If so do not grieve for me, but look upon your father's second wife as your true mother, and be obedient and filial to both her and your father. ",2430,2575
20,"Remember when you are grown up to be submissive to those who are your superiors, and to be kind to all those who are under you. ",2575,2703
21,Don't forget this. ,2703,2722
22,"I die with the hope that you will grow up a model woman."" ",2722,2780
23,"Hase-Hime listened in an attitude of respect while her mother spoke, and promised to do all that she was told. ",2780,2891
24,"There is a proverb which says ""As the soul is at three so it is at one hundred,"" and so Hase-Hime grew up as her mother had wished, a good and obedient little Princess, though she was now too young to understand how great was the loss of her mother. ",2891,3141
25,"Not long after the death of his first wife, Prince Toyonari married again, a lady of noble birth named Princess Terute. ",3141,3261
26,"Very different in character, alas! ",3261,3296
27,"to the good and wise Princess Murasaki, this woman had a cruel, bad heart. ",3296,3371
28,"She did not love her step-daughter at all, and was often very unkind to the little motherless girl, saving to herself: ""This is not my child! ",3371,3513
29,"this is not my child!"" ",3513,3536
30,But Hase-Hime bore every unkindness with patience. ,3536,3587
31,"She even waited upon her step-mother kindly and obeyed her in every way and never gave any trouble, just as she had been trained by her own good mother, so that the Lady Terute had no cause for complaint against her. ",3587,3804
32,"The little Princess was very diligent, and her favorite studies were music and poetry. ",3804,3891
33,"She would spend several hours practicing every day, and her father had the most proficient of masters he could find to teach her the koto (Japanese harp), the art of writing letters and verse. ",3891,4084
34,When she was twelve years of age she could play so beautifully that she and her step-mother were summoned to the Palace to perform before the Emperor. ,4084,4235
35,"It was the Festival of the Cherry Flowers, and there were great festivities at the Court. ",4235,4325
36,"The Emperor threw himself into the enjoyment of the season, and commanded that Princess Hase should perform before him on the koto, and that her mother Princess Terute should accompany her on the flute. ",4325,4528
37,"The Emperor sat on a raised dais, before which was hung a curtain of finely-sliced bamboo and purple tassels, so that His Majesty might see all and not be seen, for no ordinary subject was allowed to look upon his sacred face. ",4528,4755
38,"Hase-Hime was a skilled musician though so young, and often astonished her masters by her wonderful memory and talent. ",4755,4874
39,On this momentous occasion she played well. ,4874,4918
40,"But Princess Terute, her step-mother, who was a lazy woman and never took the trouble to practice daily, broke down in her accompaniment and had to request one of the Court ladies to take her place. ",4918,5117
41,"This was a great disgrace, and she was furiously jealous to think that she had failed where her step-daughter succeeded. ",5117,5238
42,To make matters worse the Emperor sent many beautiful gifts to the little Princess to reward her for playing so well at the Palace. ,5238,5370
43,"There was also now another reason why Princess Terute hated her step-daughter, for she had had the good fortune to have a son born to her, and in her inmost heart she kept saying: ""If only Hase-Hime were not here, my son would have all the love of his father."" ",5370,5631
44,"And never having learned to control herself, she allowed this wicked thought to grow into the awful desire of taking her step-daughter's life. ",5631,5774
45,So one day she secretly ordered some poison and poisoned some sweet wine. ,5774,5848
46,This poisoned wine she put into a bottle. ,5848,5890
47,Into another similar bottle she poured some good wine. ,5890,5945
48,"It was the occasion of the Boys' Festival on the fifth of May, and Hase-Hime was playing with her little brother. ",5945,6059
49,All his toys of warriors and heroes were spread out and she was telling him wonderful stories about each of them. ,6059,6173
50,They were both enjoying themselves and laughing merrily with their attendants when his mother entered with the two bottles of wine and some delicious cakes. ,6173,6330
51,"""You are both so good and happy."" ",6330,6364
