sentence_id,verb_id,verb,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,subj_coref_ids,subj_start_byte,subj_end_byte,subj_start_byte_text,subj_end_byte_text,dobj_coref_ids,dobj_start_byte,dobj_end_byte,dobj_start_byte_text,dobj_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,event_label
2,2,married,14,21,226,233,,0.0,4.0,212.0,216.0,23,22.0,50.0,234.0,262.0,51.0,95.0,263.0,307.0,verb.social,1
3,3,born,85,89,437,441,24,19.0,45.0,371.0,397.0,,,,,,,,,,verb.change,1
4,1,longed,43,49,494,500,,33.0,42.0,484.0,493.0,25,50.0,199.0,501.0,650.0,,,,,verb.emotion,1
4,2,see,53,56,504,507,,33.0,42.0,484.0,493.0,25,57.0,199.0,508.0,650.0,,,,,verb.perception,1
5,1,determined,74,84,726,736,"26,27",0.0,30.0,652.0,682.0,29,85.0,165.0,737.0,817.0,,,,,verb.cognition,1
5,2,make,88,92,740,744,"26,27",0.0,30.0,652.0,682.0,29,93.0,165.0,745.0,817.0,,,,,verb.social,1
6,0,believed,5,13,824,832,,0.0,4.0,819.0,823.0,"9,30,31",71.0,180.0,890.0,999.0,,,,,verb.cognition,1
6,2,comes,106,111,925,930,"9,30",76.0,104.0,895.0,923.0,,,,,,,,,,verb.change,1
6,3,answer,115,121,934,940,30,76.0,95.0,895.0,914.0,31,122.0,144.0,941.0,963.0,145.0,180.0,964.0,999.0,verb.communication,1
6,4,need,167,171,986,990,31,162.0,166.0,981.0,985.0,,172.0,180.0,991.0,999.0,,,,,verb.consumption,1
7,1,come,49,53,1050,1054,30,39.0,42.0,1040.0,1043.0,31,54.0,61.0,1055.0,1062.0,62.0,181.0,1063.0,1182.0,verb.motion,1
9,0,went,36,40,1352,1356,"26,7,20",3.0,35.0,1319.0,1351.0,,41.0,73.0,1357.0,1389.0,,,,,verb.motion,1
9,2,offering,119,127,1435,1443,"26,7,20",3.0,35.0,1319.0,1351.0,,128.0,135.0,1444.0,1451.0,,,,,verb.consumption,1
9,3,praying,140,147,1456,1463,"26,7,20",3.0,35.0,1319.0,1351.0,9,148.0,158.0,1464.0,1474.0,,,,,verb.communication,1
9,4,grant,184,189,1500,1505,"26,7,20",3.0,35.0,1319.0,1351.0,,190.0,194.0,1506.0,1510.0,,,,,verb.possession,1
11,1,born,15,19,1590,1594,37,0.0,10.0,1575.0,1585.0,,,,,,,,,,verb.body,1
12,0,presenting,3,13,1668,1678,,,,,,"37,38,39",14.0,23.0,1679.0,1688.0,,,,,verb.communication,1
12,1,decided,50,57,1715,1722,,40.0,49.0,1705.0,1714.0,"38,40",58.0,104.0,1723.0,1769.0,106.0,159.0,1771.0,1824.0,verb.cognition,1
12,2,call,61,65,1726,1730,,40.0,49.0,1705.0,1714.0,"38,40",66.0,69.0,1731.0,1734.0,,,,,verb.communication,1
13,0,reared,10,16,1836,1842,,0.0,9.0,1826.0,1835.0,38,17.0,20.0,1843.0,1846.0,21.0,51.0,1847.0,1877.0,verb.creation,1
13,1,grew,67,71,1893,1897,38,57.0,66.0,1883.0,1892.0,,72.0,94.0,1898.0,1920.0,,,,,verb.change,1
14,1,fell,51,55,1973,1977,"44,43",40.0,50.0,1962.0,1972.0,,56.0,71.0,1978.0,1993.0,,,,,verb.body,1
14,3,save,122,126,2044,2048,45,76.0,111.0,1998.0,2033.0,43,127.0,130.0,2049.0,2052.0,,,,,verb.social,1
15,0,breathed,20,28,2074,2082,44,16.0,19.0,2070.0,2073.0,44,29.0,32.0,2083.0,2086.0,33.0,37.0,2087.0,2091.0,verb.body,1
15,1,called,42,48,2096,2102,44,38.0,41.0,2092.0,2095.0,"44,46",49.0,61.0,2103.0,2115.0,62.0,68.0,2116.0,2122.0,verb.communication,1
15,2,stroking,81,89,2135,2143,,,,,,43,90.0,98.0,2144.0,2152.0,,,,,verb.contact,1
15,3,said,100,104,2154,2158,44,38.0,41.0,2092.0,2095.0,"46,247",106.0,169.0,2160.0,2223.0,,,,,verb.communication,1
15,5,know,125,129,2179,2183,46,121.0,124.0,2175.0,2178.0,"46,247",130.0,169.0,2184.0,2223.0,,,,,verb.cognition,1
16,0,die,9,12,2234,2237,44,7.0,8.0,2232.0,2233.0,,,,,,,,,,verb.change,1
17,0,Do,0,2,2269,2271,,,,,,46,3.0,12.0,2272.0,2281.0,13.0,74.0,,,verb.social,1
17,1,give,20,24,2289,2293,,,,,,"46,251,249,250",25.0,32.0,2294.0,2301.0,,,,,verb.possession,1
18,1,marry,25,30,2370,2375,"46,252",8.0,19.0,2353.0,2364.0,,,,,,,,,,verb.social,1
18,3,fill,55,59,2400,2404,253,41.0,49.0,2386.0,2394.0,44,60.0,68.0,2405.0,2413.0,69.0,83.0,2414.0,2428.0,verb.consumption,1
20,0,Remember,0,8,2575,2583,,,,,,"46,261,260,259",9.0,126.0,2584.0,2701.0,,,,,verb.cognition,1
22,0,die,2,5,2724,2727,44,0.0,1.0,2722.0,2723.0,,,,,,,,,,verb.change,1
23,0,listened,10,18,2790,2798,10,0.0,9.0,2780.0,2789.0,,,,,,,,,,verb.perception,1
23,1,spoke,62,67,2842,2847,"44,10",51.0,61.0,2831.0,2841.0,,,,,,,,,,verb.communication,1
23,2,promised,73,81,2853,2861,10,0.0,9.0,2780.0,2789.0,44,82.0,109.0,2862.0,2889.0,,,,,verb.communication,1
23,3,do,85,87,2865,2867,10,0.0,9.0,2780.0,2789.0,44,88.0,109.0,2868.0,2889.0,,,,,verb.social,1
23,5,told,105,109,2885,2889,44,88.0,91.0,2868.0,2871.0,,,,,,,,,,verb.communication,1
