clustered_names,coref_idx,name_mentions,pronoun_mentions,total,easy_name,gender,gender_certainty,importance
Miss Muffet/Little Miss Muffet,1,28,67,95,Miss Muffet,female,1.0,primary
The girl/the girl,82,5,37,42,The girl,female,1.0,secondary
The little girl/the little girl,16,6,32,38,The little girl,female,1.0,secondary
the farmer/The farmer,68,9,19,28,the farmer,male,1.0,tertiary
hated Nurse Holloweg/Nurse Holloweg,2,11,3,14,hated Nurse Holloweg,female,1.0,tertiary
the woman,88,5,8,13,the woman,female,1.0,tertiary
the Nurse,45,4,9,13,the Nurse,female,1.0,tertiary
The child,24,1,12,13,The child,female,1.0,tertiary
Mr. Muffet,4,3,4,7,Mr. Muffet,male,1.0,tertiary
A woman,76,1,6,7,A woman,female,1.0,tertiary
the farmer 's wife/The farmer 's wife,78,6,0,6,the farmer 's wife,female,1.0,tertiary
the lady,44,2,4,6,the lady,female,1.0,tertiary
Sarah,5,5,0,5,Sarah,unknown,0.0,tertiary
the doctor,130,3,2,5,the doctor,male,1.0,tertiary
The child 's father,25,1,4,5,The child 's father,male,1.0,tertiary
The child--her mother,28,2,2,4,The child's mother,female,1.0,tertiary
the maids,23,2,2,4,the maids,group/nonbinary,1.0,tertiary
Nurse,125,4,0,4,Nurse,unknown,0.0,tertiary
a maid,18,4,0,4,a maid,unknown,0.0,tertiary
The child--her parents,30,1,2,3,The child's parents,group/nonbinary,1.0,tertiary
That great man,50,1,2,3,That great man,male,1.0,tertiary
Little Miss Muffet 's father,6,1,2,3,Little Miss Muffet 's father,male,1.0,tertiary
an army of servants,13,1,1,2,an army of servants,group/nonbinary,1.0,tertiary
all the rest of them--all the rest of them,138,1,1,2,all the rest of them's the rest of them,group/nonbinary,1.0,tertiary
The little girl/the little girl--your mother,135,2,0,2,The little girl's mother,female,1.0,tertiary
the mother,54,1,1,2,the mother,female,1.0,tertiary
ma'am,128,2,0,2,ma'am,unknown,0.0,tertiary
everyone,31,2,0,2,everyone,unknown,0.0,tertiary
other children,37,2,0,2,other children,unknown,0.0,tertiary
a dozen servants,36,1,1,2,a dozen servants,group/nonbinary,1.0,tertiary
Mrs. Muffet,3,2,0,2,Mrs. Muffet,unknown,0.0,tertiary
the woman--her husband,93,1,0,1,the woman's husband,male,1.0,tertiary
The girl/the girl--those who would care for her and not ask her to work making cheeses,114,1,0,1,The girl's who would care for her and not ask her to work making cheeses,unknown,0.0,tertiary
What little girl,146,1,0,1,What little girl,female,1.0,tertiary
a beautiful young lady,120,1,0,1,a beautiful young lady,female,1.0,tertiary
The one in the cart,147,1,0,1,The one in the cart,unknown,0.0,tertiary
the farmer/The farmer--his wife,79,1,0,1,the farmer's wife,female,1.0,tertiary
wife,149,1,0,1,wife,female,1.0,tertiary
a family of some importance,156,1,0,1,a family of some importance,unknown,0.0,tertiary
a little girl who has run away,163,1,0,1,a little girl who has run away,female,1.0,tertiary
a king,11,1,0,1,a king,male,1.0,tertiary
a big banker in a big city,7,1,0,1,a big banker in a big city,unknown,0.0,tertiary
somebody,154,1,0,1,somebody,unknown,0.0,tertiary
an army of servants--many of them,15,1,0,1,an army of servants's of them,unknown,0.0,tertiary
mother,141,1,0,1,mother,female,1.0,tertiary
"any of the common children you meet , for your mother",133,1,0,1,"any of the common children you meet , for your mother",female,1.0,tertiary
the dreadful maids,71,1,0,1,the dreadful maids,unknown,0.0,tertiary
an only child and therefore a personage of great importance,17,1,0,1,an only child and therefore a personage of great importance,unknown,0.0,tertiary
the boys,139,1,0,1,the boys,male,1.0,tertiary
a farmer,65,1,0,1,a farmer,unknown,0.0,tertiary
The little girl/the little girl--the common children you meet,134,1,0,1,The little girl's common children you meet,unknown,0.0,tertiary
a leader in society,29,1,0,1,a leader in society,unknown,0.0,tertiary
maids,58,1,0,1,maids,unknown,0.0,tertiary
one of the maids,52,1,0,1,one of the maids,unknown,0.0,tertiary
a servant,48,1,0,1,a servant,unknown,0.0,tertiary
several maids,22,1,0,1,several maids,unknown,0.0,tertiary
The child's mother--her little daughter,43,1,0,1,The child's mother's little daughter,unknown,0.0,tertiary
proper associates,38,1,0,1,proper associates,unknown,0.0,tertiary
little one,126,1,0,1,little one,unknown,0.0,tertiary
Mr. Muffet--his little daughter,33,1,0,1,Mr. Muffet's little daughter,unknown,0.0,tertiary
The servants,32,1,0,1,The servants,unknown,0.0,tertiary
the tuffet,124,1,0,1,the tuffet,unknown,0.0,tertiary
