sentence_id,event_id,event,verb_start_byte,verb_end_byte,verb_start_byte_text,verb_end_byte_text,coref_id,arg_start_byte_sentence,arg_end_byte_sentence,arg_start_byte_text,arg_end_byte_text,adobj_start_bytes,adobj_end_bytes,adobj_start_bytes_text,adobj_end_bytes_text,supersense_category,temporal_rank,argument,name,name_mentions,pronoun_mentions,total_mentions,gender,gender_certainty,importance
0,0,was,28,31,28,31,1,0.0,27.0,0.0,27.0,,,,,verb.social,1,subject,Miss Muffet,28.0,67.0,95.0,female,1.0,primary
0,0,was,28,31,28,31,6,0.0,27.0,0.0,27.0,,,,,verb.social,1,subject,Little Miss Muffet 's father,1.0,2.0,3.0,male,1.0,tertiary
0,1,had,67,70,67,70,6,64.0,66.0,64.0,66.0,,,,,verb.possession,0,subject,Little Miss Muffet 's father,1.0,2.0,3.0,male,1.0,tertiary
2,1,had,64,67,315,318,13,51.0,63.0,302.0,314.0,,,,,verb.possession,2,subject,an army of servants,1.0,1.0,2.0,group/nonbinary,1.0,tertiary
2,1,had,64,67,315,318,15,51.0,63.0,302.0,314.0,,,,,verb.possession,2,subject,an army of servants's of them,1.0,0.0,1.0,unknown,0.0,tertiary
2,2,wait,92,96,343,347,13,51.0,63.0,302.0,314.0,,,,,verb.cognition,5,subject,an army of servants,1.0,1.0,2.0,group/nonbinary,1.0,tertiary
2,2,wait,92,96,343,347,15,51.0,63.0,302.0,314.0,,,,,verb.cognition,5,subject,an army of servants's of them,1.0,0.0,1.0,unknown,0.0,tertiary
3,0,had,4,7,455,458,1,0.0,3.0,451.0,454.0,,,,,verb.possession,4,subject,Miss Muffet,28.0,67.0,95.0,female,1.0,primary
3,1,dress,18,23,469,474,18,8.0,14.0,459.0,465.0,,,,,verb.body,3,subject,a maid,4.0,0.0,4.0,unknown,0.0,tertiary
3,2,bathe,47,52,498,503,18,8.0,14.0,459.0,465.0,65.0,80.0,516.0,531.0,verb.body,6,subject,a maid,4.0,0.0,4.0,unknown,0.0,tertiary
3,3,serve,68,73,519,524,18,58.0,64.0,509.0,515.0,,,,,verb.consumption,7,subject,a maid,4.0,0.0,4.0,unknown,0.0,tertiary
4,3,did,75,78,674,677,23,70.0,74.0,669.0,673.0,91.0,99.0,690.0,698.0,verb.social,9,subject,the maids,2.0,2.0,4.0,group/nonbinary,1.0,tertiary
7,0,saw,35,38,926,929,1,9.0,27.0,900.0,918.0,,,,,verb.perception,11,subject,Miss Muffet,28.0,67.0,95.0,female,1.0,primary
7,1,knew,62,66,953,957,1,9.0,27.0,900.0,918.0,72.0,93.0,963.0,984.0,verb.cognition,13,subject,Miss Muffet,28.0,67.0,95.0,female,1.0,primary
7,3,see,85,88,976,979,24,77.0,80.0,968.0,971.0,,,,,verb.social,12,subject,The child,1.0,12.0,13.0,female,1.0,tertiary
8,3,christened,40,50,1026,1036,24,32.0,35.0,1018.0,1021.0,,,,,verb.communication,14,subject,The child,1.0,12.0,13.0,female,1.0,tertiary
9,1,know,20,24,1058,1062,24,8.0,11.0,1046.0,1049.0,,,,,verb.cognition,18,subject,The child,1.0,12.0,13.0,female,1.0,tertiary
