sentence_id,event_id,temporal_rank
1,1,0
0,1,1
2,2,2
3,0,3
4,1,4
5,0,5
6,1,6
11,1,7
10,1,8
19,2,9
16,1,10
15,0,11
20,0,12
22,1,13
21,1,14
23,2,15
26,1,16
24,0,17
30,1,18
31,0,19
33,1,20
34,0,21
38,2,22
41,3,23
42,3,24
43,0,25
44,2,26
45,1,27
46,1,28
50,2,29
51,1,30
54,4,31
52,0,32
57,1,33
55,1,34
59,0,35
62,1,36
66,1,37
64,0,38
67,0,39
70,1,40
74,0,41
72,0,42
76,1,43
78,3,44
77,1,45
79,1,46
80,5,47
81,0,48
86,2,49
84,1,50
88,0,51
89,1,52
90,0,53
91,1,54
92,1,55
96,2,56
94,0,57
98,1,58
99,0,59
100,0,60
104,1,61
105,0,62
106,1,63
109,2,64
107,3,65
114,1,66
113,2,67
115,0,68
117,1,69
118,1,70
121,1,71
122,1,72
127,1,73
123,1,74
128,7,75
129,0,76
130,1,77
131,1,78
132,2,79
133,2,80
134,1,81
138,1,82
136,0,83
139,1,84
140,0,85
141,0,86
142,1,87
143,1,88
144,1,89
145,0,90
146,1,91
147,4,92
148,4,93
151,2,94
152,0,95
153,3,96
154,1,97
157,1,98
156,0,99
166,0,100
165,1,101
163,0,102
158,0,103
167,2,104
169,1,105
173,1,106
174,0,107
175,6,108
177,1,109
176,3,110
178,2,111
180,1,112
182,1,113
181,2,114
185,2,115
183,1,116
187,5,117
186,0,118
188,3,119
193,1,120
192,1,121
191,1,122
190,1,123
196,2,124
194,1,125
198,2,126
202,0,127
204,3,128
203,1,129
206,1,130
