sentence1,event1,te_rel,sentence2,event2,s_id,s_id2,e_id,e_id2
"ONCE upon a time there was an old cat, called Mrs. Tabitha Twitchit, who was an anxious parent. ",called,AFTER,"She used to lose her kittens continually, and whenever they were lost they were always in mischief! ",lose,0,1,1,1
"She used to lose her kittens continually, and whenever they were lost they were always in mischief! ",lose,BEFORE,On baking day she determined to shut them up in a cupboard. ,determined,1,2,1,1
On baking day she determined to shut them up in a cupboard. ,determined,BEFORE,On baking day she determined to shut them up in a cupboard. ,shut,2,2,1,2
On baking day she determined to shut them up in a cupboard. ,shut,BEFORE,"She caught Moppet and Mittens, but she could not find Tom. ",caught,2,3,2,0
"She caught Moppet and Mittens, but she could not find Tom. ",caught,BEFORE,"She caught Moppet and Mittens, but she could not find Tom. ",find,3,3,0,2
"She caught Moppet and Mittens, but she could not find Tom. ",find,BEFORE,"Mrs. Tabitha went up and down all over the house, mewing for Tom Kitten. ",mewing,3,4,2,1
"Mrs. Tabitha went up and down all over the house, mewing for Tom Kitten. ",mewing,BEFORE,"She looked in the pantry under the staircase, and she searched the best spare bedroom that was all covered up with dust sheets. ",looked,4,5,1,0
"She looked in the pantry under the staircase, and she searched the best spare bedroom that was all covered up with dust sheets. ",looked,BEFORE,"She looked in the pantry under the staircase, and she searched the best spare bedroom that was all covered up with dust sheets. ",searched,5,5,0,1
"She looked in the pantry under the staircase, and she searched the best spare bedroom that was all covered up with dust sheets. ",searched,BEFORE,"She went right upstairs and looked into the attics, but she could not find him anywhere. ",went,5,6,1,0
"She went right upstairs and looked into the attics, but she could not find him anywhere. ",went,BEFORE,"She went right upstairs and looked into the attics, but she could not find him anywhere. ",looked,6,6,0,1
"She went right upstairs and looked into the attics, but she could not find him anywhere. ",looked,BEFORE,"She went right upstairs and looked into the attics, but she could not find him anywhere. ",find,6,6,1,3
"She went right upstairs and looked into the attics, but she could not find him anywhere. ",find,BEFORE,"Mrs. Tabitha became more and more distracted, and mewed dreadfully. ",became,6,10,3,0
"Mrs. Tabitha became more and more distracted, and mewed dreadfully. ",became,BEFORE,"Mrs. Tabitha became more and more distracted, and mewed dreadfully. ",mewed,10,10,0,1
"Mrs. Tabitha became more and more distracted, and mewed dreadfully. ",mewed,AFTER,"While their mother was searching the house, Moppet and Mittens had got into mischief. ",searching,10,11,1,1
"While their mother was searching the house, Moppet and Mittens had got into mischief. ",searching,BEFORE,said Mittens to Moppet. ,said,11,15,1,0
said Mittens to Moppet. ,said,AFTER,"But just at that moment somebody knocked at the front door, and Moppet jumped into the flour barrel in a fright. ",knocked,15,16,0,0
"But just at that moment somebody knocked at the front door, and Moppet jumped into the flour barrel in a fright. ",knocked,BEFORE,"But just at that moment somebody knocked at the front door, and Moppet jumped into the flour barrel in a fright. ",jumped,16,16,0,1
"But just at that moment somebody knocked at the front door, and Moppet jumped into the flour barrel in a fright. ",jumped,AFTER, she had called to borrow some yeast. ,called,16,19,1,1
 she had called to borrow some yeast. ,called,AFTER, she had called to borrow some yeast. ,borrow,19,19,1,2
 she had called to borrow some yeast. ,borrow,BEFORE,"Mrs. Tabitha came downstairs mewing dreadfully--""Come in, Cousin Ribby, come in, and sit ye down! ",came,19,20,2,0
"Mrs. Tabitha came downstairs mewing dreadfully--""Come in, Cousin Ribby, come in, and sit ye down! ",came,BEFORE,"Mrs. Tabitha came downstairs mewing dreadfully--""Come in, Cousin Ribby, come in, and sit ye down! ",sit,20,20,0,3
"Mrs. Tabitha came downstairs mewing dreadfully--""Come in, Cousin Ribby, come in, and sit ye down! ",sit,BEFORE,"I'm in sad trouble, Cousin Ribby,"" said Tabitha, shedding tears. ",said,20,21,3,1
"I'm in sad trouble, Cousin Ribby,"" said Tabitha, shedding tears. ",said,AFTER,"""I've lost my dear son Thomas; ",lost,21,22,1,1
"""I've lost my dear son Thomas; ",lost,BEFORE," I'm afraid the rats have got him."" ",got,22,23,1,2
" I'm afraid the rats have got him."" ",got,BEFORE,She wiped her eyes with an apron. ,wiped,23,24,2,0
She wiped her eyes with an apron. ,wiped,AFTER, he made a cat's cradle of my best bonnet last time I came to tea. ,made,24,26,0,0
 he made a cat's cradle of my best bonnet last time I came to tea. ,made,AFTER, he made a cat's cradle of my best bonnet last time I came to tea. ,came,26,26,0,1
 he made a cat's cradle of my best bonnet last time I came to tea. ,came,BEFORE,"What a thing it is to have an unruly family!"" ",have,26,30,1,1
"What a thing it is to have an unruly family!"" ",have,BEFORE,said Mrs. Tabitha Twitchit. ,said,30,31,1,0
said Mrs. Tabitha Twitchit. ,said,BEFORE, I will help you to find him; ,help,31,33,0,1
 I will help you to find him; ,help,BEFORE, I will help you to find him; ,find,33,33,1,2
 I will help you to find him; ,find,BEFORE, and whip him too! ,whip,33,34,2,0
 and whip him too! ,whip,BEFORE,Ribby and Tabitha set to work to search the house thoroughly again. ,set,34,38,0,0
Ribby and Tabitha set to work to search the house thoroughly again. ,set,BEFORE,Ribby and Tabitha set to work to search the house thoroughly again. ,work,38,38,0,1
Ribby and Tabitha set to work to search the house thoroughly again. ,work,BEFORE,Ribby and Tabitha set to work to search the house thoroughly again. ,search,38,38,1,2
Ribby and Tabitha set to work to search the house thoroughly again. ,search,BEFORE,"They could not find anything, but once they heard a door bang and somebody scuttered downstairs. ",scuttered,38,41,2,3
"They could not find anything, but once they heard a door bang and somebody scuttered downstairs. ",scuttered,BEFORE,"""Yes, it is infested with rats,"" said Tabitha tearfully, ""I caught seven young ones out of one hole in the back kitchen, and we had them for dinner last Saturday. ",said,41,42,3,2
"""Yes, it is infested with rats,"" said Tabitha tearfully, ""I caught seven young ones out of one hole in the back kitchen, and we had them for dinner last Saturday. ",said,AFTER,"""Yes, it is infested with rats,"" said Tabitha tearfully, ""I caught seven young ones out of one hole in the back kitchen, and we had them for dinner last Saturday. ",caught,42,42,2,3
"""Yes, it is infested with rats,"" said Tabitha tearfully, ""I caught seven young ones out of one hole in the back kitchen, and we had them for dinner last Saturday. ",caught,BEFORE,"And once I saw the old father rat--an enormous old rat, Cousin Ribby. ",saw,42,43,3,0
"And once I saw the old father rat--an enormous old rat, Cousin Ribby. ",saw,BEFORE,"I was just going to jump upon him, when he showed his yellow teeth at me and whisked down the hole."" ",jump,43,44,0,2
"I was just going to jump upon him, when he showed his yellow teeth at me and whisked down the hole."" ",jump,BEFORE,"I was just going to jump upon him, when he showed his yellow teeth at me and whisked down the hole."" ",showed,44,44,2,3
"I was just going to jump upon him, when he showed his yellow teeth at me and whisked down the hole."" ",showed,BEFORE,"I was just going to jump upon him, when he showed his yellow teeth at me and whisked down the hole."" ",whisked,44,44,3,4
"I was just going to jump upon him, when he showed his yellow teeth at me and whisked down the hole."" ",whisked,BEFORE,"""The rats get upon my nerves, Cousin Ribby,"" said Tabitha. ",get,44,45,4,0
"""The rats get upon my nerves, Cousin Ribby,"" said Tabitha. ",get,BEFORE,"""The rats get upon my nerves, Cousin Ribby,"" said Tabitha. ",said,45,45,0,1
"""The rats get upon my nerves, Cousin Ribby,"" said Tabitha. ",said,BEFORE,Ribby and Tabitha searched and searched. ,searched,45,46,1,1
Ribby and Tabitha searched and searched. ,searched,BEFORE,"""Here's one of your kittens at least,"" said Ribby, dragging Moppet out of the flour barrel. ",said,46,50,1,1
"""Here's one of your kittens at least,"" said Ribby, dragging Moppet out of the flour barrel. ",said,AFTER,"""Here's one of your kittens at least,"" said Ribby, dragging Moppet out of the flour barrel. ",dragging,50,50,1,2
"""Here's one of your kittens at least,"" said Ribby, dragging Moppet out of the flour barrel. ",dragging,BEFORE,They shook the flour off her and set her down on the kitchen floor. ,set,50,51,2,1
They shook the flour off her and set her down on the kitchen floor. ,set,BEFORE,She seemed to be in a terrible fright. ,seemed,51,52,1,0
She seemed to be in a terrible fright. ,seemed,BEFORE,"Mother, Mother,"" said Moppet, ""there's been an old woman rat in the kitchen, and she's stolen some of the dough!"" ",said,52,54,0,0
"Mother, Mother,"" said Moppet, ""there's been an old woman rat in the kitchen, and she's stolen some of the dough!"" ",said,AFTER,"Mother, Mother,"" said Moppet, ""there's been an old woman rat in the kitchen, and she's stolen some of the dough!"" ",stolen,54,54,0,4
"Mother, Mother,"" said Moppet, ""there's been an old woman rat in the kitchen, and she's stolen some of the dough!"" ",stolen,BEFORE,The two cats ran to look at the dough pan. ,ran,54,55,4,0
The two cats ran to look at the dough pan. ,ran,BEFORE,The two cats ran to look at the dough pan. ,look,55,55,0,1
The two cats ran to look at the dough pan. ,look,AFTER,"""Which way did she go, Moppet?"" ",go,55,57,1,1
"""Which way did she go, Moppet?"" ",go,BEFORE,"Ribby and Tabitha took her with them to keep her safely in sight, while they went on with their search. ",took,57,59,1,0
"Ribby and Tabitha took her with them to keep her safely in sight, while they went on with their search. ",took,BEFORE,"They tipped up the jar, and she scrambled out. ",scrambled,59,62,0,1
"They tipped up the jar, and she scrambled out. ",scrambled,BEFORE,"said Mittens-- ""Oh! ",said,62,64,1,0
"said Mittens-- ""Oh! ",said,AFTER," and he's stolen a pat of butter and the rolling-pin."" ",stolen,64,66,0,1
